                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   73262945 |   73106718 |   73010815 |   72900669 |   72589881 |   72141117 |   72788155 |   72927249
  Cycles                             |   75102750 |   75102750 |   75102750 |   75102750 |   75102750 |   75102750 |   75102750 |   75102750
  IPC                                |       0.98 |       0.97 |       0.97 |       0.97 |       0.97 |       0.96 |       0.97 |       0.97
  Time (ns)                          |   25897500 |   25897500 |   25897500 |   25897500 |   25897500 |   25897500 |   25897500 |   25897500
  Idle time (ns)                     |        398 |     272732 |     276133 |     278139 |     280118 |     282119 |     284098 |     286099
  Idle time (%)                      |       0.0% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5867248 |    5927857 |    5900188 |    5873352 |    5772089 |    5648597 |    5841764 |    5877674
  num incorrect                      |      15548 |       5745 |       6063 |       6207 |       7664 |       7739 |       7971 |       8371
  misprediction rate                 |      0.26% |      0.10% |      0.10% |      0.11% |      0.13% |      0.14% |      0.14% |      0.14%
  mpki                               |       0.21 |       0.08 |       0.08 |       0.09 |       0.11 |       0.11 |       0.11 |       0.11
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10342834 |   10255573 |   10277086 |   10286641 |   10336254 |   10329249 |   10342415 |   10386462
    num misses                       |        131 |         23 |         21 |         23 |         23 |         23 |         23 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   27148449 |   26845076 |   26835690 |   26805554 |   26810536 |   26712505 |   26792959 |   26849851
    num misses                       |    1290638 |    1283968 |    1285607 |    1285330 |    1283054 |    1283724 |    1285995 |    1281671
    miss rate                        |      4.75% |      4.78% |      4.79% |      4.80% |      4.79% |      4.81% |      4.80% |      4.77%
    mpki                             |      17.62 |      17.56 |      17.61 |      17.63 |      17.68 |      17.79 |      17.67 |      17.57
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1290769 |    1283991 |    1285628 |    1285353 |    1283077 |    1283747 |    1286018 |    1281692
    num misses                       |     525765 |     522537 |     524216 |     528690 |     522999 |     525194 |     526641 |     519005
    miss rate                        |     40.73% |     40.70% |     40.78% |     41.13% |     40.76% |     40.91% |     40.95% |     40.49%
    mpki                             |       7.18 |       7.15 |       7.18 |       7.25 |       7.20 |       7.28 |       7.24 |       7.12
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10342834 |   10255573 |   10277086 |   10286641 |   10336254 |   10329249 |   10342415 |   10386462
    num cache misses                 |       3635 |        663 |        607 |        642 |        595 |        623 |        628 |        708
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   27148449 |   26845076 |   26835690 |   26805554 |   26810536 |   26712505 |   26792959 |   26849851
    num cache misses                 |     786907 |     785353 |     764909 |     780568 |     779544 |     775068 |     774985 |     771192
    miss rate                        |      2.90% |      2.93% |      2.85% |      2.91% |      2.91% |      2.90% |      2.89% |      2.87%
    mpki                             |      10.74 |      10.74 |      10.48 |      10.71 |      10.74 |      10.74 |      10.65 |      10.57
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     919390 |     915722 |     890631 |     914395 |     907703 |     899944 |     899367 |     898102
    num cache misses                 |     385178 |     373391 |     368424 |     371568 |     372419 |     372959 |     372967 |     369992
    miss rate                        |     41.89% |     40.78% |     41.37% |     40.64% |     41.03% |     41.44% |     41.47% |     41.20%
    mpki                             |       5.26 |       5.11 |       5.05 |       5.10 |       5.13 |       5.17 |       5.12 |       5.07
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     533450 |     518410 |     508902 |     518993 |     516695 |     510904 |     509815 |     509338
    num cache misses                 |     180452 |     174127 |     166318 |     181437 |     172901 |     167889 |     169061 |     181508
    miss rate                        |     33.83% |     33.59% |     32.68% |     34.96% |     33.46% |     32.86% |     33.16% |     35.64%
    mpki                             |       2.46 |       2.38 |       2.28 |       2.49 |       2.38 |       2.33 |       2.32 |       2.49
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      73116 |          0 |          0 |          0 |      73029 |          0 |          0 |          0
  average dram access latency (ns)   |    6786.10 |        inf |        inf |        inf |    6794.57 |        inf |        inf |        inf
  average dram queueing delay        |    6724.85 |       0.00 |       0.00 |       0.00 |    6733.32 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6586 |         55 |         43 |         39 |        117 |        131 |        128 |         65
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     141453 |     146781 |     138346 |     145110 |     143109 |     139112 |     140654 |     143404
