                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1275189506 |  1275176744 |  1283307003 |  1287952619 |  712459145 |  719827986 |  709228658 |  719940732 |  1288700759 |  1290143862 |  1288917279 |  1295626545
  Cycles                             |  2843363600 |  2843363600 |  2843363600 |  2843363600 |  710840900 |  710840900 |  710840900 |  710840900 |  2843363600 |  2843363600 |  2843363600 |  2843363600
  IPC                                |        0.45 |        0.45 |        0.45 |        0.45 |       1.00 |       1.01 |       1.00 |       1.01 |        0.45 |        0.45 |        0.45 |        0.46
  Time (ns)                          |   710840900 |   710840900 |   710840900 |   710840900 |  710840900 |  710840900 |  710840900 |  710840900 |   710840900 |   710840900 |   710840900 |   710840900
  Idle time (ns)                     |    17845314 |    14334190 |    13576892 |    13833104 |    9084867 |    9000069 |    6018509 |    5393163 |     7505120 |     8358705 |     6314547 |     7062986
  Idle time (%)                      |        2.5% |        2.0% |        1.9% |        1.9% |       1.3% |       1.3% |       0.8% |       0.8% |        1.1% |        1.2% |        0.9% |        1.0%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |            
  num correct                        |   321811077 |   320509752 |   324604840 |   327555505 |  134208167 |  137681697 |  132091033 |  136410844 |   325326958 |   326797908 |   325351181 |   328618077
  num incorrect                      |      390369 |      416376 |      437505 |      447121 |     461671 |     461721 |     469347 |     463312 |      455968 |      447173 |      437914 |      417306
  misprediction rate                 |       0.12% |       0.13% |       0.13% |       0.14% |      0.34% |      0.33% |      0.35% |      0.34% |       0.14% |       0.14% |       0.13% |       0.13%
  mpki                               |        0.31 |        0.33 |        0.34 |        0.35 |       0.65 |       0.64 |       0.66 |       0.64 |        0.35 |        0.35 |        0.34 |        0.32
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |            
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |    38241875 |    39141318 |    38486065 |    37586668 |   38493802 |   38081904 |   39368793 |   38954765 |    39653429 |    38920691 |    39752178 |    39222256
    num misses                       |         239 |          27 |          27 |          27 |         27 |         27 |         27 |         27 |          27 |          27 |          27 |          27
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |   343749750 |   345201472 |   344721168 |   343696497 |  249638192 |  249562511 |  250326289 |  251138312 |   346719581 |   345762481 |   346827071 |   346639742
    num misses                       |      272855 |      271005 |      268889 |      313496 |     470303 |     742092 |     316413 |     294413 |      278368 |      263770 |      270199 |      315322
    miss rate                        |       0.08% |       0.08% |       0.08% |       0.09% |      0.19% |      0.30% |      0.13% |      0.12% |       0.08% |       0.08% |       0.08% |       0.09%
    mpki                             |        0.21 |        0.21 |        0.21 |        0.24 |       0.66 |       1.03 |       0.45 |       0.41 |        0.22 |        0.20 |        0.21 |        0.24
  L2 TLB                             |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |      273094 |      271032 |      268916 |      313523 |     470330 |     742119 |     316440 |     294440 |      278395 |      263797 |      270226 |      315349
    num misses                       |      129283 |      127868 |      129082 |      128021 |     126644 |     130021 |     133990 |     124010 |      133273 |      125700 |      126066 |      126932
    miss rate                        |      47.34% |      47.18% |      48.00% |      40.83% |     26.93% |     17.52% |     42.34% |     42.12% |      47.87% |      47.65% |      46.65% |      40.25%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |       0.18 |       0.18 |       0.19 |       0.17 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |            |            |            |            |             |             |             |            
  Cache L1-I                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    38241875 |    39141318 |    38486065 |    37586668 |   38493802 |   38081904 |   39368793 |   38954765 |    39653429 |    38920691 |    39752178 |    39222256
    num cache misses                 |       29336 |       14066 |       13358 |       13298 |      22452 |      23002 |      22614 |      22241 |       14124 |       13858 |       14014 |       13840
    miss rate                        |       0.08% |       0.04% |       0.03% |       0.04% |      0.06% |      0.06% |      0.06% |      0.06% |       0.04% |       0.04% |       0.04% |       0.04%
    mpki                             |        0.02 |        0.01 |        0.01 |        0.01 |       0.03 |       0.03 |       0.03 |       0.03 |        0.01 |        0.01 |        0.01 |        0.01
  Cache L1-D                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |   343749750 |   345201472 |   344721168 |   343696497 |  249638192 |  249562511 |  250326289 |  251138312 |   346719581 |   345762481 |   346827071 |   346639742
    num cache misses                 |    70274912 |    71076471 |    70057069 |    69008334 |   70000568 |   69118166 |   70417729 |   69852908 |    70167424 |    69440133 |    69947938 |    69278443
    miss rate                        |      20.44% |      20.59% |      20.32% |      20.08% |     28.04% |     27.70% |     28.13% |     27.81% |      20.24% |      20.08% |      20.17% |      19.99%
    mpki                             |       55.11 |       55.74 |       54.59 |       53.58 |      98.25 |      96.02 |      99.29 |      97.03 |       54.45 |       53.82 |       54.27 |       53.47
  Cache L2                           |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    70629305 |    71415135 |    70393495 |    69341349 |   70340992 |   69458516 |   70761705 |   70194337 |    70444233 |    69713048 |    70224138 |    69553370
    num cache misses                 |    14912294 |    15052787 |    14862759 |    14674656 |   15480969 |   15323899 |   15579888 |   15460449 |    14109572 |    13981221 |    14082119 |    13945742
    miss rate                        |      21.11% |      21.08% |      21.11% |      21.16% |     22.01% |     22.06% |     22.02% |     22.03% |      20.03% |      20.06% |      20.05% |      20.05%
    mpki                             |       11.69 |       11.80 |       11.58 |       11.39 |      21.73 |      21.29 |      21.97 |      21.47 |       10.95 |       10.84 |       10.93 |       10.76
  Cache L3                           |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    15257900 |    15396669 |    15204423 |    15011856 |   15808007 |   15651260 |   15909573 |   15789173 |    14391228 |    14256247 |    14361099 |    14222326
    num cache misses                 |    12956068 |    13074972 |    12880184 |    12702466 |   12910043 |   12780141 |   13002518 |   12919942 |    12820530 |    12711942 |    12806801 |    12693441
    miss rate                        |      84.91% |      84.92% |      84.71% |      84.62% |     81.67% |     81.66% |     81.73% |     81.83% |      89.09% |      89.17% |      89.18% |      89.25%
    mpki                             |       10.16 |       10.25 |       10.04 |        9.86 |      18.12 |      17.75 |      18.33 |      17.95 |        9.95 |        9.85 |        9.94 |        9.80
DRAM summary                         |             |             |             |             |            |            |            |            |             |             |             |            
  num dram accesses                  |    79034317 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    79037714 |           0 |           0 |           0
  average dram access latency (ns)   |       79.71 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |       78.74 |         inf |         inf |         inf
  average dram queueing delay        |       18.45 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       17.49 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      13.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      13.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |            |            |            |            |             |             |             |            
  num loads from dram                |    12758277 |    12914645 |    12718361 |    12541328 |   12760353 |   12616363 |   12855951 |   12752786 |    12594639 |    12481391 |    12570311 |    12438869
  num loads from dram cache          |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       53413 |       36213 |       39116 |       36116 |      23471 |      34993 |      22728 |      37957 |      121041 |      124625 |      131662 |      135705
