                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555023 |    81548401 |    81920068 |    81527222 |    81767484 |    81368742 |    81713269 |    82068196 |    81349793 |    81204385 |    81859570 |    81139862
  Cycles                             |  4226143610 |  3206039980 |  4226143610 |  4226143610 |  4226143610 |  3206039980 |  4226143610 |  3206039980 |  4226143610 |  3206039980 |  4226143610 |  3206039980
  IPC                                |        0.93 |        0.03 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03
  Time (ns)                          |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900 |  1457290900
  Idle time (ns)                     |    35119699 |  1423107109 |  1425025235 |  1425230740 |  1425292677 |  1423348017 |  1425307872 |  1423057692 |  1425468757 |  1423408221 |  1425225345 |  1423424018
  Idle time (%)                      |        2.4% |       97.7% |       97.8% |       97.8% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169629494 |     1577786 |     1585476 |     1577407 |     1586864 |     1577519 |     1582746 |     1583781 |     1577733 |     1571650 |     1583525 |     1575075
  num incorrect                      |     6049845 |       53164 |       54185 |       53268 |       54088 |       54024 |       53696 |       52853 |       53839 |       53274 |       53525 |       53561
  misprediction rate                 |       3.44% |       3.26% |       3.30% |       3.27% |       3.30% |       3.31% |       3.28% |       3.23% |       3.30% |       3.28% |       3.27% |       3.29%
  mpki                               |        1.54 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.66 |        0.64 |        0.66 |        0.66 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982069 |    12631118 |    12686119 |    12628197 |    12663177 |    12602329 |    12655081 |    12710497 |    12599538 |    12578071 |    12677721 |    12567830
    num misses                       |         214 |          45 |          48 |          45 |          49 |          48 |          48 |          44 |          48 |          44 |          48 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216046 |    51551693 |    51775882 |    51539717 |    51668594 |    51421046 |    51649482 |    51890182 |    51409489 |    51333285 |    51746228 |    51276678
    num misses                       |    13454281 |      558802 |      550793 |      547746 |      549628 |      551212 |      550627 |      572912 |      569504 |      553445 |      550348 |      543369
    miss rate                        |       0.58% |       1.08% |       1.06% |       1.06% |       1.06% |       1.07% |       1.07% |       1.10% |       1.11% |       1.08% |       1.06% |       1.06%
    mpki                             |        3.42 |        6.85 |        6.72 |        6.72 |        6.72 |        6.77 |        6.74 |        6.98 |        7.00 |        6.82 |        6.72 |        6.70
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13454495 |      558847 |      550841 |      547791 |      549677 |      551260 |      550675 |      572956 |      569552 |      553489 |      550396 |      543417
    num misses                       |     6420390 |      280788 |      281660 |      279942 |      280627 |      279690 |      280524 |      283033 |      279471 |      278782 |      281631 |      278384
    miss rate                        |      47.72% |      50.24% |      51.13% |      51.10% |      51.05% |      50.74% |      50.94% |      49.40% |      49.07% |      50.37% |      51.17% |      51.23%
    mpki                             |        1.63 |        3.44 |        3.44 |        3.43 |        3.43 |        3.44 |        3.43 |        3.45 |        3.44 |        3.43 |        3.44 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982069 |    12631118 |    12686119 |    12628197 |    12663177 |    12602329 |    12655081 |    12710497 |    12599538 |    12578071 |    12677721 |    12567830
    num cache misses                 |     2648463 |        4660 |        1902 |        1786 |        1838 |        4717 |        1842 |        4641 |        1785 |        4603 |        1798 |        4674
    miss rate                        |       0.34% |       0.04% |       0.01% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04%
    mpki                             |        0.67 |        0.06 |        0.02 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216046 |    51551693 |    51775882 |    51539717 |    51668594 |    51421046 |    51649482 |    51890182 |    51409489 |    51333285 |    51746228 |    51276678
    num cache misses                 |    20554168 |      527750 |      524259 |      521751 |      522374 |      525874 |      522603 |      531785 |      519135 |      524232 |      524121 |      524540
    miss rate                        |       0.88% |       1.02% |       1.01% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02%
    mpki                             |        5.22 |        6.47 |        6.40 |        6.40 |        6.39 |        6.46 |        6.40 |        6.48 |        6.38 |        6.46 |        6.40 |        6.46
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    24424625 |      532508 |      526302 |      523674 |      524376 |      530723 |      524611 |      536549 |      521091 |      528941 |      526086 |      529343
    num cache misses                 |    12684319 |      449686 |      377136 |      374509 |      375330 |      447408 |      375777 |      452950 |      373535 |      446572 |      376662 |      446678
    miss rate                        |      51.93% |      84.45% |      71.66% |      71.52% |      71.58% |      84.30% |      71.63% |      84.42% |      71.68% |      84.43% |      71.60% |      84.38%
    mpki                             |        3.22 |        5.51 |        4.60 |        4.59 |        4.59 |        5.50 |        4.60 |        5.52 |        4.59 |        5.50 |        4.60 |        5.51
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13907205 |      449784 |      377277 |      374646 |      375494 |      447540 |      375943 |      453073 |      373706 |      446678 |      376829 |      446807
    num cache misses                 |     4181764 |      224015 |      225068 |      223214 |      206787 |      205430 |      207574 |      207723 |      206028 |      205497 |      207888 |      205678
    miss rate                        |      30.07% |      49.81% |      59.66% |      59.58% |      55.07% |      45.90% |      55.21% |      45.85% |      55.13% |      46.01% |      55.17% |      46.03%
    mpki                             |        1.06 |        2.75 |        2.75 |        2.74 |        2.53 |        2.52 |        2.54 |        2.53 |        2.53 |        2.53 |        2.54 |        2.53
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     2270955 |           0 |           0 |           0 |     2271502 |           0 |           0 |           0 |     2271584 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3349159 |       42765 |       41455 |       40868 |       39952 |       40922 |       39946 |       41251 |       39535 |       41301 |       40280 |       40799
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      128759 |      136012 |      105174 |      104696 |       99719 |      124343 |      100021 |      125965 |       99657 |      123753 |       99939 |      124677
