                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3938547500 |   128511763 |   128074168 |   128130240 |   127611973 |   128055581 |   127939603 |   128636319
  Cycles                             |  3162130130 |  3162130130 |  3162130130 |  3162130130 |  3162130130 |  3162130130 |  3162130130 |  3162130130
  IPC                                |        1.25 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04
  Time (ns)                          |  1090389700 |  1090389700 |  1090389700 |  1090389700 |  1090389700 |  1090389700 |  1090389700 |  1090389700
  Idle time (ns)                     |    38369051 |  1052829376 |  1052949535 |  1052965738 |  1053053964 |  1052934469 |  1052988695 |  1052805064
  Idle time (%)                      |        3.5% |       96.6% |       96.6% |       96.6% |       96.6% |       96.6% |       96.6% |       96.6%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   169499231 |     2485236 |     2476528 |     2480453 |     2473253 |     2476167 |     2473440 |     2488779
  num incorrect                      |     6178766 |       83905 |       83614 |       83863 |       84213 |       83413 |       83633 |       83983
  misprediction rate                 |       3.52% |       3.27% |       3.27% |       3.27% |       3.29% |       3.26% |       3.27% |       3.26%
  mpki                               |        1.57 |        0.65 |        0.65 |        0.65 |        0.66 |        0.65 |        0.65 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   773980823 |    19902382 |    19835989 |    19842949 |    19765194 |    19834957 |    19815794 |    19921793
    num misses                       |         201 |          47 |          43 |          48 |          47 |          43 |          43 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2331212672 |    81240981 |    80968978 |    80983321 |    80659068 |    80959642 |    80889835 |    81313577
    num misses                       |    13527334 |      828136 |      825325 |      828512 |      820339 |      836547 |      848006 |      832509
    miss rate                        |       0.58% |       1.02% |       1.02% |       1.02% |       1.02% |       1.03% |       1.05% |       1.02%
    mpki                             |        3.43 |        6.44 |        6.44 |        6.47 |        6.43 |        6.53 |        6.63 |        6.47
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    13527535 |      828183 |      825368 |      828560 |      820386 |      836590 |      848049 |      832556
    num misses                       |     6419825 |      441240 |      439217 |      439878 |      437776 |      439981 |      440295 |      441779
    miss rate                        |      47.46% |      53.28% |      53.21% |      53.09% |      53.36% |      52.59% |      51.92% |      53.06%
    mpki                             |        1.63 |        3.43 |        3.43 |        3.43 |        3.43 |        3.44 |        3.44 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   773980823 |    19902382 |    19835989 |    19842949 |    19765194 |    19834957 |    19815794 |    19921793
    num cache misses                 |     1521580 |        2783 |        2705 |        2822 |        2786 |        2654 |        2705 |        2849
    miss rate                        |       0.20% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        0.39 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2331212672 |    81240981 |    80968978 |    80983321 |    80659068 |    80959642 |    80889835 |    81313577
    num cache misses                 |    20540071 |      822014 |      817927 |      818123 |      814158 |      817639 |      817373 |      821746
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01%
    mpki                             |        5.22 |        6.40 |        6.39 |        6.39 |        6.38 |        6.39 |        6.39 |        6.39
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    23280213 |      824971 |      820876 |      821191 |      817270 |      820577 |      820396 |      824882
    num cache misses                 |    12683915 |      592380 |      589046 |      589494 |      586523 |      588279 |      588327 |      591504
    miss rate                        |      54.48% |      71.81% |      71.76% |      71.79% |      71.77% |      71.69% |      71.71% |      71.71%
    mpki                             |        3.22 |        4.61 |        4.60 |        4.60 |        4.60 |        4.59 |        4.60 |        4.60
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    13903326 |      592554 |      589288 |      589740 |      586849 |      588563 |      588645 |      591790
    num cache misses                 |     4165333 |      296153 |      295983 |      295079 |      252531 |      252900 |      254039 |      253608
    miss rate                        |      29.96% |      49.98% |      50.23% |      50.04% |      43.03% |      42.97% |      43.16% |      42.85%
    mpki                             |        1.06 |        2.30 |        2.31 |        2.30 |        1.98 |        1.97 |        1.99 |        1.97
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     3433801 |           0 |           0 |           0 |     3433337 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     3366844 |       63503 |       63915 |       63270 |       65898 |       66234 |       66529 |       66486
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      101524 |      145460 |      144940 |      144995 |      120782 |      121111 |      121313 |      121418
