                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4032601 |    3976694 |    3860693 |    3865103 |    3476857 |    3537425 |    3514371 |    3722489 |    4435436 |    4109328 |    4117262 |    4113208 |    3688150 |    3688895 |    3729277 |    3726693
  Cycles                             |    9632400 |    9632400 |    9632400 |    9632400 |    2408100 |    2408100 |    2408100 |    2408100 |    9632400 |    9632400 |    9632400 |    9632400 |    2408100 |    2408100 |    2408100 |    2408100
  IPC                                |       0.42 |       0.41 |       0.40 |       0.40 |       1.44 |       1.47 |       1.46 |       1.55 |       0.46 |       0.43 |       0.43 |       0.43 |       1.53 |       1.53 |       1.55 |       1.55
  Time (ns)                          |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100 |    2408100
  Idle time (ns)                     |        410 |     432414 |     433241 |     433810 |     434191 |     434594 |     434985 |     435447 |     435909 |     436298 |     436698 |     437097 |     437492 |     437887 |     438287 |     438674
  Idle time (%)                      |       0.0% |      18.0% |      18.0% |      18.0% |      18.0% |      18.0% |      18.1% |      18.1% |      18.1% |      18.1% |      18.1% |      18.2% |      18.2% |      18.2% |      18.2% |      18.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     464578 |     702740 |     671911 |     675050 |     554435 |     577485 |     571043 |     640253 |     897088 |     798201 |     801920 |     800227 |     657911 |     657721 |     672741 |     671038
  num incorrect                      |       7640 |       1864 |       1919 |       1901 |       1730 |       1701 |       1646 |       1673 |       1517 |       1393 |       1373 |       1415 |       1452 |       1434 |       1354 |       1386
  misprediction rate                 |      1.62% |      0.26% |      0.28% |      0.28% |      0.31% |      0.29% |      0.29% |      0.26% |      0.17% |      0.17% |      0.17% |      0.18% |      0.22% |      0.22% |      0.20% |      0.21%
  mpki                               |       1.89 |       0.47 |       0.50 |       0.49 |       0.50 |       0.48 |       0.47 |       0.45 |       0.34 |       0.34 |       0.33 |       0.34 |       0.39 |       0.39 |       0.36 |       0.37
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     409401 |     251528 |     246455 |     245748 |     242854 |     241961 |     241349 |     241384 |     235217 |     231674 |     231028 |     231166 |     231473 |     231721 |     230944 |     231239
    num misses                       |        196 |         34 |         34 |         34 |         34 |         34 |         27 |         27 |         34 |         34 |         27 |         34 |         34 |         34 |         30 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1924473 |    1481892 |    1454244 |    1453492 |    1376506 |    1384220 |    1378676 |    1413719 |    1507016 |    1440295 |    1440420 |    1440274 |    1370935 |    1372325 |    1375303 |    1376799
    num misses                       |       2582 |        250 |        292 |        298 |        576 |        296 |        295 |        293 |        290 |        234 |        231 |        198 |        214 |        169 |        245 |        151
    miss rate                        |      0.13% |      0.02% |      0.02% |      0.02% |      0.04% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.64 |       0.06 |       0.08 |       0.08 |       0.17 |       0.08 |       0.08 |       0.08 |       0.07 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05 |       0.07 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2778 |        284 |        326 |        332 |        610 |        330 |        322 |        320 |        324 |        268 |        258 |        232 |        248 |        203 |        275 |        181
    num misses                       |        587 |        157 |        155 |        157 |        164 |        157 |        149 |        152 |        156 |        150 |        139 |        144 |        146 |        143 |        139 |        128
    miss rate                        |     21.13% |     55.28% |     47.55% |     47.29% |     26.89% |     47.58% |     46.27% |     47.50% |     48.15% |     55.97% |     53.88% |     62.07% |     58.87% |     70.44% |     50.55% |     70.72%
    mpki                             |       0.15 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
