                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9675084 |    4394777 |   84090203 |   84314316 |  256040590 |  125812495 |  136350600 |  131757935 |  487906340 |  471130619 |  486152378 |    4625156
  Cycles                             |  456093730 |  456093730 |  456093730 |  456093730 |  346002140 |  346002140 |  346002140 |  346002140 |  456093730 |  456093730 |  456093730 |  456093730
  IPC                                |       0.02 |       0.01 |       0.18 |       0.18 |       0.74 |       0.36 |       0.39 |       0.38 |       1.07 |       1.03 |       1.07 |       0.01
  Time (ns)                          |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700 |  157273700
  Idle time (ns)                     |  154382777 |  155165847 |  107661694 |  107523435 |    7519157 |  134919668 |  133149437 |  133888927 |   23894374 |   22641864 |   22407377 |  155695672
  Idle time (%)                      |      98.2% |      98.7% |      68.5% |      68.4% |       4.8% |      85.8% |      84.7% |      85.1% |      15.2% |      14.4% |      14.2% |      99.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277416 |     172925 |    4227096 |    4237547 |   12882426 |     195651 |     201356 |     207228 |   57720449 |   56642527 |   58376957 |     472708
  num incorrect                      |       7624 |        732 |        637 |        622 |       1890 |       3482 |       3445 |       3674 |    2600671 |    2796941 |    2696657 |       8641
  misprediction rate                 |      0.59% |      0.42% |      0.02% |      0.01% |      0.01% |      1.75% |      1.68% |      1.74% |      4.31% |      4.71% |      4.42% |      1.80%
  mpki                               |       0.79 |       0.17 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.33 |       5.94 |       5.55 |       1.87
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527265 |     430473 |    6352655 |    6367469 |   19357142 |    7085734 |    7663394 |    7423937 |   55703958 |   53852038 |   55296324 |     623563
    num misses                       |        116 |         36 |         35 |         32 |         34 |         41 |         41 |         41 |         46 |         46 |         47 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824155 |    3838157 |   56692398 |   56848726 |  172626696 |   29450166 |   31847555 |   30853894 |  241430045 |  225715242 |  236285204 |    2534688
    num misses                       |      12879 |       5327 |        597 |        592 |       1724 |       2795 |       2856 |       2989 |      26590 |      40334 |      25794 |       3306
    miss rate                        |      0.27% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.13%
    mpki                             |       1.33 |       1.21 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.05 |       0.09 |       0.05 |       0.71
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12995 |       5363 |        632 |        624 |       1758 |       2836 |       2897 |       3030 |      26636 |      40380 |      25841 |       3347
    num misses                       |       4210 |       5325 |        627 |        615 |       1729 |       2220 |       2277 |       2326 |       2476 |       2513 |       2401 |       2166
    miss rate                        |     32.40% |     99.29% |     99.21% |     98.56% |     98.35% |     78.28% |     78.60% |     76.77% |      9.30% |      6.22% |      9.29% |     64.71%
    mpki                             |       0.44 |       1.21 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.00 |       0.47
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527265 |     430473 |    6352655 |    6367469 |   19357142 |    7085734 |    7663394 |    7423937 |   55703958 |   53852038 |   55296324 |     623563
    num cache misses                 |       1853 |        463 |        407 |        396 |       1431 |       2691 |       2494 |       2844 |      22461 |      24288 |      21981 |        468
    miss rate                        |      0.12% |      0.11% |      0.01% |      0.01% |      0.01% |      0.04% |      0.03% |      0.04% |      0.04% |      0.05% |      0.04% |      0.08%
    mpki                             |       0.19 |       0.11 |       0.00 |       0.00 |       0.01 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4824155 |    3838157 |   56692398 |   56848726 |  172626696 |   29450166 |   31847555 |   30853894 |  241430045 |  225715242 |  236285204 |    2534688
    num cache misses                 |     169442 |     334379 |      36252 |      36193 |     110559 |      61193 |      65552 |      64307 |    3492471 |    3150902 |    3367598 |      21735
    miss rate                        |      3.51% |      8.71% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.45% |      1.40% |      1.43% |      0.86%
    mpki                             |      17.51 |      76.09 |       0.43 |       0.43 |       0.43 |       0.49 |       0.48 |       0.49 |       7.16 |       6.69 |       6.93 |       4.70
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     233161 |     372676 |      36948 |      36866 |     113233 |      64849 |      68981 |      68171 |    3517339 |    3177623 |    3391843 |      25688
    num cache misses                 |     159016 |     333504 |      36288 |      36255 |     110302 |      62917 |      67256 |      66078 |     130110 |     120408 |     125758 |      16119
    miss rate                        |     68.20% |     89.49% |     98.21% |     98.34% |     97.41% |     97.02% |     97.50% |     96.93% |      3.70% |      3.79% |      3.71% |     62.75%
    mpki                             |      16.44 |      75.89 |       0.43 |       0.43 |       0.43 |       0.50 |       0.49 |       0.50 |       0.27 |       0.26 |       0.26 |       3.49
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     220887 |     371339 |      36579 |      36532 |     111573 |      63882 |      68191 |      67099 |     132585 |     122951 |     128129 |      19607
    num cache misses                 |     150863 |     332924 |      34995 |      34863 |      75772 |       4392 |       4576 |       4756 |     122666 |     113814 |     119765 |       6513
    miss rate                        |     68.30% |     89.66% |     95.67% |     95.43% |     67.91% |      6.88% |      6.71% |      7.09% |     92.52% |     92.57% |     93.47% |     33.22%
    mpki                             |      15.59 |      75.75 |       0.42 |       0.41 |       0.30 |       0.03 |       0.03 |       0.04 |       0.25 |       0.24 |       0.25 |       1.41
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     551909 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     551978 |          0 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.31 |        inf |        inf |        inf
  average dram queueing delay        |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.06 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      71502 |     203667 |      33081 |      33084 |      69378 |       2448 |       2465 |       2658 |        555 |        513 |        465 |       4673
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2641 |          2 |        348 |        333 |       1655 |        272 |        262 |        297 |      59095 |      56058 |      58329 |        349
