                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4480085 |    4623658 |    4090536 |    4532778 |    4498698 |    4485520 |    4438902 |    4397761 |    3887711 |    3832535 |    4271960 |    4226875
  Cycles                             |    5255360 |    6927520 |    5255360 |    6927520 |    6927520 |    6927520 |    6927520 |    6927520 |    5255360 |    5255360 |    6927520 |    6927520
  IPC                                |       0.85 |       0.67 |       0.78 |       0.65 |       0.65 |       0.65 |       0.64 |       0.63 |       0.74 |       0.73 |       0.62 |       0.61
  Time (ns)                          |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800 |    2388800
  Idle time (ns)                     |        327 |     352204 |     355437 |     357180 |     358887 |     360618 |     362326 |     364057 |     365764 |     367496 |     369203 |     370934
  Idle time (%)                      |       0.0% |      14.7% |      14.9% |      15.0% |      15.0% |      15.1% |      15.2% |      15.2% |      15.3% |      15.4% |      15.5% |      15.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     465678 |     597688 |     449989 |     579060 |     569885 |     565736 |     555459 |     547649 |     408198 |     396676 |     522032 |     508736
  num incorrect                      |      11458 |       1154 |       1084 |       1126 |       1328 |       1371 |       1393 |       2006 |       1854 |       2009 |       2233 |       2637
  misprediction rate                 |      2.40% |      0.19% |      0.24% |      0.19% |      0.23% |      0.24% |      0.25% |      0.36% |      0.45% |      0.50% |      0.43% |      0.52%
  mpki                               |       2.56 |       0.25 |       0.27 |       0.25 |       0.30 |       0.31 |       0.31 |       0.46 |       0.48 |       0.52 |       0.52 |       0.62
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401132 |     327751 |     316060 |     304730 |     294578 |     283865 |     272576 |     262220 |     250325 |     240052 |     230229 |     211068
    num misses                       |        131 |         23 |         23 |         23 |         23 |         21 |         21 |         21 |         23 |         23 |         21 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1773658 |    1589453 |    1497461 |    1554596 |    1549447 |    1551092 |    1524736 |    1511372 |    1418145 |    1394942 |    1455295 |    1461058
    num misses                       |       5991 |       4849 |       4558 |       4749 |       4933 |       4818 |       4224 |       4497 |       4999 |       4164 |       4785 |       4562
    miss rate                        |      0.34% |      0.31% |      0.30% |      0.31% |      0.32% |      0.31% |      0.28% |      0.30% |      0.35% |      0.30% |      0.33% |      0.31%
    mpki                             |       1.34 |       1.05 |       1.11 |       1.05 |       1.10 |       1.07 |       0.95 |       1.02 |       1.29 |       1.09 |       1.12 |       1.08
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6122 |       4872 |       4581 |       4772 |       4956 |       4839 |       4245 |       4518 |       5022 |       4187 |       4806 |       4583
    num misses                       |        519 |        208 |        257 |        205 |        214 |        239 |        208 |        208 |        256 |        191 |        186 |        250
    miss rate                        |      8.48% |      4.27% |      5.61% |      4.30% |      4.32% |      4.94% |      4.90% |      4.60% |      5.10% |      4.56% |      3.87% |      5.45%
    mpki                             |       0.12 |       0.04 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.07 |       0.05 |       0.04 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401132 |     327751 |     316060 |     304730 |     294578 |     283865 |     272576 |     262220 |     250325 |     240052 |     230229 |     211068
    num cache misses                 |       1923 |        137 |        137 |        137 |        136 |        131 |        131 |        131 |        136 |        136 |        131 |        136
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.43 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1773658 |    1589453 |    1497461 |    1554596 |    1549447 |    1551092 |    1524736 |    1511372 |    1418145 |    1394942 |    1455295 |    1461058
    num cache misses                 |      66101 |      51617 |      54101 |      52082 |      51994 |      52173 |      52004 |      51797 |      53115 |      51481 |      49061 |      50077
    miss rate                        |      3.73% |      3.25% |      3.61% |      3.35% |      3.36% |      3.36% |      3.41% |      3.43% |      3.75% |      3.69% |      3.37% |      3.43%
    mpki                             |      14.75 |      11.16 |      13.23 |      11.49 |      11.56 |      11.63 |      11.72 |      11.78 |      13.66 |      13.43 |      11.48 |      11.85
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      87001 |      68794 |      72791 |      71756 |      71781 |      71788 |      69963 |      71416 |      71524 |      69898 |      68573 |      69916
    num cache misses                 |      48542 |      40451 |      40436 |      41614 |      42136 |      42604 |      40790 |      43072 |      41820 |      40850 |      41541 |      42983
    miss rate                        |     55.79% |     58.80% |     55.55% |     57.99% |     58.70% |     59.35% |     58.30% |     60.31% |     58.47% |     58.44% |     60.58% |     61.48%
    mpki                             |      10.84 |       8.75 |       9.89 |       9.18 |       9.37 |       9.50 |       9.19 |       9.79 |      10.76 |      10.66 |       9.72 |      10.17
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      69827 |      56887 |      58858 |      60312 |      61011 |      61294 |      59951 |      61949 |      59963 |      58626 |      60120 |      61873
    num cache misses                 |      27879 |      15930 |      16052 |      17714 |      17991 |      22340 |      19261 |      18364 |      15911 |      15622 |      17150 |      23273
    miss rate                        |     39.93% |     28.00% |     27.27% |     29.37% |     29.49% |     36.45% |     32.13% |     29.64% |     26.53% |     26.65% |     28.53% |     37.61%
    mpki                             |       6.22 |       3.45 |       3.92 |       3.91 |       4.00 |       4.98 |       4.34 |       4.18 |       4.09 |       4.08 |       4.01 |       5.51
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9725 |          0 |          0 |          0 |          0 |          0 |       9630 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     234.45 |        inf |        inf |        inf |        inf |        inf |     236.74 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     173.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     175.49 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6568 |         15 |         14 |         15 |         21 |         17 |         17 |         18 |         16 |         17 |         20 |         27
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      12003 |      12246 |      12568 |      13965 |      13932 |      13286 |      13675 |      14295 |      12407 |      12075 |      13262 |      13863
