                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  2542958380 |  2542657944 |  2544263423 |  2544219146 |  2525668598 |  2526579707 |  2530293553 |  2528485484 |  2390627560 |  2391600472 |  2391596448 |  2391599440
  Cycles                             |  3758232000 |  3758232000 |  3758232000 |  3758232000 |   939558000 |   939558000 |   939558000 |   939558000 |  3758232000 |  3758232000 |  3758232000 |  3758232000
  IPC                                |        0.68 |        0.68 |        0.68 |        0.68 |        2.69 |        2.69 |        2.69 |        2.69 |        0.64 |        0.64 |        0.64 |        0.64
  Time (ns)                          |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000 |   939558000
  Idle time (ns)                     |    23468992 |    24212303 |    24346935 |    24181918 |    17177800 |    17746587 |    19062391 |    19545764 |   151225255 |   152113627 |   151724595 |   151720057
  Idle time (%)                      |        2.5% |        2.6% |        2.6% |        2.6% |        1.8% |        1.9% |        2.0% |        2.1% |       16.1% |       16.2% |       16.1% |       16.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   133279242 |   133343038 |   133878936 |   133864017 |   136744001 |   137047530 |   138285659 |   137682975 |   138530952 |   138855261 |   138853920 |   138854906
  num incorrect                      |      835444 |      826624 |      826268 |      826283 |      813697 |      813697 |      813691 |      813686 |      764069 |      764064 |      764064 |      764073
  misprediction rate                 |       0.62% |       0.62% |       0.61% |       0.61% |       0.59% |       0.59% |       0.58% |       0.59% |       0.55% |       0.55% |       0.55% |       0.55%
  mpki                               |        0.33 |        0.33 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   301181212 |   301062090 |   301061814 |   301061927 |   297274063 |   297274174 |   297274063 |   297274061 |   277480340 |   277480340 |   277480340 |   277480343
    num misses                       |         196 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   814042441 |   813742450 |   814009460 |   814002343 |   805474429 |   805626568 |   806245235 |   805943885 |   758387615 |   758549766 |   758549096 |   758549601
    num misses                       |     1275886 |     1286367 |     1287704 |     1628700 |     1270214 |     1266572 |     1263493 |     1281806 |     1192683 |     1194923 |     1190866 |     1506314
    miss rate                        |       0.16% |       0.16% |       0.16% |       0.20% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.20%
    mpki                             |        0.50 |        0.51 |        0.51 |        0.64 |        0.50 |        0.50 |        0.50 |        0.51 |        0.50 |        0.50 |        0.50 |        0.63
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1276082 |     1286392 |     1287729 |     1628725 |     1270239 |     1266597 |     1263518 |     1281831 |     1192708 |     1194948 |     1190891 |     1506339
    num misses                       |      265643 |      260419 |      265981 |      255491 |      259294 |      270912 |      263447 |      262018 |      243618 |      242034 |      238048 |      236502
    miss rate                        |      20.82% |      20.24% |      20.66% |      15.69% |      20.41% |      21.39% |      20.85% |      20.44% |      20.43% |      20.25% |      19.99% |      15.70%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.11 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   301181212 |   301062090 |   301061814 |   301061927 |   297274063 |   297274174 |   297274063 |   297274061 |   277480340 |   277480340 |   277480340 |   277480343
    num cache misses                 |       81073 |       72057 |       70086 |       68939 |      292749 |      288269 |      286147 |      293589 |       67582 |       67895 |       67639 |       67549
    miss rate                        |       0.03% |       0.02% |       0.02% |       0.02% |       0.10% |       0.10% |       0.10% |       0.10% |       0.02% |       0.02% |       0.02% |       0.02%
    mpki                             |        0.03 |        0.03 |        0.03 |        0.03 |        0.12 |        0.11 |        0.11 |        0.12 |        0.03 |        0.03 |        0.03 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   814042441 |   813742450 |   814009460 |   814002343 |   805474429 |   805626568 |   806245235 |   805943885 |   758387615 |   758549766 |   758549096 |   758549601
    num cache misses                 |   102628565 |   102634740 |   102649859 |   102631657 |   101292506 |   101293224 |   101290872 |   101278662 |    94685030 |    94686463 |    94684848 |    94671511
    miss rate                        |      12.61% |      12.61% |      12.61% |      12.61% |      12.58% |      12.57% |      12.56% |      12.57% |      12.49% |      12.48% |      12.48% |      12.48%
    mpki                             |       40.36 |       40.37 |       40.35 |       40.34 |       40.11 |       40.09 |       40.03 |       40.06 |       39.61 |       39.59 |       39.59 |       39.59
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   103799916 |   103794519 |   103807425 |   103788015 |   102671704 |   102667806 |   102663268 |   102658405 |    95740175 |    95741880 |    95740129 |    95726542
    num cache misses                 |    13761474 |    13778108 |    13633874 |    13660682 |    26839218 |    26794164 |    26942098 |    26898144 |    10971109 |    10967634 |    10985183 |    10948945
    miss rate                        |      13.26% |      13.27% |      13.13% |      13.16% |      26.14% |      26.10% |      26.24% |      26.20% |      11.46% |      11.46% |      11.47% |      11.44%
    mpki                             |        5.41 |        5.42 |        5.36 |        5.37 |       10.63 |       10.60 |       10.65 |       10.64 |        4.59 |        4.59 |        4.59 |        4.58
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    18885494 |    18916679 |    18708834 |    18733029 |    28233314 |    28176531 |    28329756 |    28281868 |    14869626 |    14854295 |    14855868 |    14814918
    num cache misses                 |    11446550 |    11449509 |    11329972 |    11388678 |     9216267 |     9184787 |     9128495 |     9167751 |     8595671 |     8584366 |     8584299 |     8586224
    miss rate                        |      60.61% |      60.53% |      60.56% |      60.79% |      32.64% |      32.60% |      32.22% |      32.42% |      57.81% |      57.79% |      57.78% |      57.96%
    mpki                             |        4.50 |        4.50 |        4.45 |        4.48 |        3.65 |        3.64 |        3.61 |        3.63 |        3.60 |        3.59 |        3.59 |        3.59
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   111285605 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   111265475 |           0 |           0 |           0
  average dram access latency (ns)   |     4253.16 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |     3857.20 |         inf |         inf |         inf
  average dram queueing delay        |     4191.91 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |     3795.95 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      14.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      14.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     7180506 |     7202767 |     7129076 |     7135146 |     6322112 |     6314281 |     6315373 |     6309532 |     5807741 |     5793223 |     5797202 |     5775532
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |         938 |        1334 |        1451 |        1267 |         907 |         804 |         970 |         919 |        1381 |        1533 |        1532 |        1512
