                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  2555199006 |  2557733031 |  2560369771 |  2562288687 |  2516596047 |  2517313203 |  2543157272 |  2542903593 |  2391168670 |  2391171408 |  2391377788 |  2391378626
  Cycles                             |  3577228000 |  3577228000 |  3577228000 |  3577228000 |   894307000 |   894307000 |  3577228000 |  3577228000 |  3577228000 |  3577228000 |   894307000 |   894307000
  IPC                                |        0.71 |        0.72 |        0.72 |        0.72 |        2.81 |        2.81 |        0.71 |        0.71 |        0.67 |        0.67 |        2.67 |        2.67
  Time (ns)                          |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000 |   894307000
  Idle time (ns)                     |    27473881 |    27989260 |    28248014 |    28077267 |     5790261 |     6317758 |    33393506 |    33493424 |    85999004 |    85876516 |    52151227 |    52979277
  Idle time (%)                      |        3.1% |        3.1% |        3.2% |        3.1% |        0.6% |        0.7% |        3.7% |        3.7% |        9.6% |        9.6% |        5.8% |        5.9%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   137358922 |   138368262 |   139246983 |   139886824 |   133719814 |   133958863 |   142573603 |   142489045 |   138711828 |   138712575 |   138781505 |   138781797
  num incorrect                      |      835785 |      826618 |      826629 |      826626 |      813691 |      813691 |      813680 |      813680 |      763737 |      763749 |      763737 |      763723
  misprediction rate                 |       0.60% |       0.59% |       0.59% |       0.59% |       0.60% |       0.60% |       0.57% |       0.57% |       0.55% |       0.55% |       0.55% |       0.55%
  mpki                               |        0.33 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   301181352 |   301061939 |   301062090 |   301061939 |   297274061 |   297274061 |   297274061 |   297274061 |   277480215 |   277480326 |   277480215 |   277480216
    num misses                       |         195 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   816082799 |   816254641 |   816694380 |   817013887 |   803962359 |   804081890 |   808389183 |   808346904 |   758477557 |   758478286 |   758512396 |   758512536
    num misses                       |     1277194 |     1275220 |     1258740 |     1279010 |     1254375 |     1280458 |     1255554 |     1252513 |     1182349 |     1188452 |     1165791 |     1207926
    miss rate                        |       0.16% |       0.16% |       0.15% |       0.16% |       0.16% |       0.16% |       0.16% |       0.15% |       0.16% |       0.16% |       0.15% |       0.16%
    mpki                             |        0.50 |        0.50 |        0.49 |        0.50 |        0.50 |        0.51 |        0.49 |        0.49 |        0.49 |        0.50 |        0.49 |        0.51
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1277389 |     1275245 |     1258765 |     1279035 |     1254400 |     1280483 |     1255579 |     1252538 |     1182374 |     1188477 |     1165816 |     1207951
    num misses                       |      264764 |      264492 |      254419 |      260721 |      261630 |      261364 |      263560 |      261034 |      238340 |      235581 |      235081 |      240713
    miss rate                        |      20.73% |      20.74% |      20.21% |      20.38% |      20.86% |      20.41% |      20.99% |      20.84% |      20.16% |      19.82% |      20.16% |      19.93%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   301181352 |   301061939 |   301062090 |   301061939 |   297274061 |   297274061 |   297274061 |   297274061 |   277480215 |   277480326 |   277480215 |   277480216
    num cache misses                 |       84068 |       73309 |       73051 |       73188 |      290522 |      290618 |       72707 |       72962 |       67014 |       67344 |      268298 |      265965
    miss rate                        |       0.03% |       0.02% |       0.02% |       0.02% |       0.10% |       0.10% |       0.02% |       0.02% |       0.02% |       0.02% |       0.10% |       0.10%
    mpki                             |        0.03 |        0.03 |        0.03 |        0.03 |        0.12 |        0.12 |        0.03 |        0.03 |        0.03 |        0.03 |        0.11 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
