                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    6627972 |    6224194 |    6224563 |    6192428 |    5188305 |    5173554 |    5170102 |    5046122 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |    9376860 |    9376860 |    9376860 |    9376860 |    7113480 |    7113480 |    7113480 |    7113480 |    9376860 |    9376860 |    9376860 |    9376860 |    7113480 |    7113480 |    7113480 |    7113480
  IPC                                |       0.71 |       0.66 |       0.66 |       0.66 |       0.73 |       0.73 |       0.73 |       0.71 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400
  Idle time (ns)                     |        182 |     313355 |     316504 |     318220 |     319895 |     321597 |     323281 |     324983 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400 |    3233400
  Idle time (%)                      |       0.0% |       9.7% |       9.8% |       9.8% |       9.9% |       9.9% |      10.0% |      10.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     802301 |     780588 |     770799 |     762958 |     487078 |     482687 |     481553 |     453263 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |      12266 |       1664 |       1858 |       2562 |       2352 |       2563 |       2748 |       2987 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      1.51% |      0.21% |      0.24% |      0.33% |      0.48% |      0.53% |      0.57% |      0.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.85 |       0.27 |       0.30 |       0.41 |       0.45 |       0.50 |       0.53 |       0.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     448710 |     375819 |     365423 |     355064 |     343010 |     333035 |     322796 |     303394 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        135 |         21 |         21 |         21 |         23 |         23 |         23 |         23 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2324397 |    2039920 |    2073292 |    2053974 |    1885851 |    1879750 |    1884819 |    1849308 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       8153 |       7119 |       7105 |       6494 |       6462 |       6747 |       6332 |       6603 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.35% |      0.35% |      0.34% |      0.32% |      0.34% |      0.36% |      0.34% |      0.36% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       1.23 |       1.14 |       1.14 |       1.05 |       1.25 |       1.30 |       1.22 |       1.31 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8288 |       7140 |       7126 |       6515 |       6485 |       6770 |       6355 |       6626 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |        550 |        264 |        251 |        276 |        234 |        272 |        239 |        280 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      6.64% |      3.70% |      3.52% |      4.24% |      3.61% |      4.02% |      3.76% |      4.23% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.08 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     448710 |     375819 |     365423 |     355064 |     343010 |     333035 |     322796 |     303394 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       1859 |        131 |        131 |        131 |        136 |        137 |        136 |        141 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      0.41% |      0.03% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.28 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2324397 |    2039920 |    2073292 |    2053974 |    1885851 |    1879750 |    1884819 |    1849308 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      73590 |      61839 |      62048 |      62289 |      63960 |      63227 |      62857 |      62709 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      3.17% |      3.03% |      2.99% |      3.03% |      3.39% |      3.36% |      3.33% |      3.39% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      11.10 |       9.94 |       9.97 |      10.06 |      12.33 |      12.22 |      12.16 |      12.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      93649 |      74319 |      76896 |      77389 |      79524 |      78059 |      78630 |      78653 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      52656 |      43787 |      44175 |      45422 |      44767 |      44002 |      43728 |      43005 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     56.23% |     58.92% |     57.45% |     58.69% |     56.29% |     56.37% |     55.61% |     54.68% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       7.94 |       7.03 |       7.10 |       7.34 |       8.63 |       8.51 |       8.46 |       8.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      74173 |      58435 |      61041 |      62079 |      61957 |      60108 |      60648 |      59805 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      11006 |       1120 |       1109 |       1113 |       1093 |       1110 |       1116 |       1126 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |     14.84% |      1.92% |      1.82% |      1.79% |      1.76% |      1.85% |      1.84% |      1.88% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.66 |       0.18 |       0.18 |       0.18 |       0.21 |       0.21 |       0.22 |       0.22 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      18785 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     533.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     471.75 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6566 |         32 |         30 |         38 |         21 |         28 |         42 |         35 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
