                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  246251247 |  244738224 |  361080120 |  329792135 |  357858248 |  330917614 |  230220334 |  231062866
  Cycles                             |  415203440 |  415203440 |  415203440 |  415203440 |  314981920 |  314981920 |  314981920 |  314981920
  IPC                                |       0.59 |       0.59 |       0.87 |       0.79 |       1.14 |       1.05 |       0.73 |       0.73
  Time (ns)                          |  143173600 |  143173600 |  143173600 |  143173600 |  143173600 |  143173600 |  143173600 |  143173600
  Idle time (ns)                     |   72944645 |   62904208 |   13328853 |   16055888 |   18270420 |   17381209 |   51625402 |   49407269
  Idle time (%)                      |      50.9% |      43.9% |       9.3% |      11.2% |      12.8% |      12.1% |      36.1% |      34.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   21475973 |   22171106 |   28681785 |   24951552 |   33358264 |   24747773 |   16368146 |   17133114
  num incorrect                      |    1550120 |    1687166 |    2031947 |    2410265 |    3923694 |    1981261 |     911084 |     983743
  misprediction rate                 |      6.73% |      7.07% |      6.62% |      8.81% |     10.52% |      7.41% |      5.27% |      5.43%
  mpki                               |       6.29 |       6.89 |       5.63 |       7.31 |      10.96 |       5.99 |       3.96 |       4.26
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   26217500 |   26131962 |   37777927 |   34253294 |   39473122 |   33781756 |   23433352 |   23757784
    num misses                       |        147 |         56 |         58 |         54 |         55 |         52 |         52 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  112554156 |  115632935 |  183494340 |  160943646 |  159193586 |  163941233 |  122721313 |  124625145
    num misses                       |      27067 |      17929 |      21781 |      13571 |      23240 |      14790 |       8480 |       8626
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.07 |       0.06 |       0.04 |       0.06 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      27214 |      17985 |      21839 |      13625 |      23295 |      14842 |       8532 |       8678
    num misses                       |      10700 |       7232 |       5652 |       2600 |       2645 |       2653 |       1904 |       1739
    miss rate                        |     39.32% |     40.21% |     25.88% |     19.08% |     11.35% |     17.87% |     22.32% |     20.04%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   26217500 |   26131962 |   37777927 |   34253294 |   39473122 |   33781756 |   23433352 |   23757784
    num cache misses                 |      12137 |      11187 |      18483 |      17230 |      24479 |      19117 |      12633 |      11355
    miss rate                        |      0.05% |      0.04% |      0.05% |      0.05% |      0.06% |      0.06% |      0.05% |      0.05%
    mpki                             |       0.05 |       0.05 |       0.05 |       0.05 |       0.07 |       0.06 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  112554156 |  115632935 |  183494340 |  160943646 |  159193586 |  163941233 |  122721313 |  124625145
    num cache misses                 |    1493825 |    1798371 |    1615072 |    1205313 |    2497110 |    1667996 |    1072644 |    1112649
    miss rate                        |      1.33% |      1.56% |      0.88% |      0.75% |      1.57% |      1.02% |      0.87% |      0.89%
    mpki                             |       6.07 |       7.35 |       4.47 |       3.65 |       6.98 |       5.04 |       4.66 |       4.82
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1569117 |    1847351 |    1638190 |    1223810 |    2522625 |    1688167 |    1086039 |    1124776
    num cache misses                 |     228118 |     401276 |     122242 |      94751 |     120759 |     132204 |     103430 |      95953
    miss rate                        |     14.54% |     21.72% |      7.46% |      7.74% |      4.79% |      7.83% |      9.52% |      8.53%
    mpki                             |       0.93 |       1.64 |       0.34 |       0.29 |       0.34 |       0.40 |       0.45 |       0.42
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     291326 |     439099 |     126929 |      96488 |     121889 |     133301 |     104211 |      96747
    num cache misses                 |     180136 |     362805 |      53986 |      55888 |      28255 |      52952 |      39082 |      53640
    miss rate                        |     61.83% |     82.62% |     42.53% |     57.92% |     23.18% |     39.72% |     37.50% |     55.44%
    mpki                             |       0.73 |       1.48 |       0.15 |       0.17 |       0.08 |       0.16 |       0.17 |       0.23
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1200383 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      63.23 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       1.98 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      78485 |     206659 |      25156 |      37008 |       2709 |      30900 |      21855 |      34762
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
