                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6      | Core 7      | Core 8      | Core 9      | Core 10    | Core 11   
  Instructions                       |   425858590 |   425666323 |   427255401 |   425739485 |  368621573 |  368376551 |   427107476 |   426998329 |   426975659 |   427075856 |  368553895 |  366774623
  Cycles                             |  1897870400 |  1897870400 |  1897870400 |  1897870400 |  474467600 |  474467600 |  1897870400 |  1897870400 |  1897870400 |  1897870400 |  474467600 |  474467600
  IPC                                |        0.22 |        0.22 |        0.23 |        0.22 |       0.78 |       0.78 |        0.23 |        0.22 |        0.22 |        0.23 |       0.78 |       0.77
  Time (ns)                          |   474467600 |   474467600 |   474467600 |   474467600 |  474467600 |  474467600 |   474467600 |   474467600 |   474467600 |   474467600 |  474467600 |  474467600
  Idle time (ns)                     |    31831322 |    31248783 |    32178188 |    31275952 |     754616 |     751632 |    32176671 |    32336705 |    31916257 |    32267729 |     757228 |     370267
  Idle time (%)                      |        6.7% |        6.6% |        6.8% |        6.6% |       0.2% |       0.2% |        6.8% |        6.8% |        6.7% |        6.8% |       0.2% |       0.1%
Branch predictor stats               |             |             |             |             |            |            |             |             |             |             |            |           
  num correct                        |    43588590 |    43609345 |    44140007 |    43628184 |   27876826 |   27800247 |    44117458 |    44095138 |    44095298 |    44105246 |   27875739 |   27302220
  num incorrect                      |        5634 |         749 |         761 |         773 |        674 |        662 |        1757 |        1799 |        1840 |        1684 |       1487 |       1609
  misprediction rate                 |       0.01% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.01% |      0.01%
  mpki                               |        0.01 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |            |            |             |             |             |             |            |           
  I-TLB                              |             |             |             |             |            |            |             |             |             |             |            |           
    num accesses                     |    56773032 |    56725530 |    56775228 |    56799233 |   51054665 |   51050923 |    56818174 |    56802461 |    56817551 |    56872058 |   51143449 |   51185939
    num misses                       |         124 |          24 |          22 |          24 |         22 |         22 |          24 |          24 |          22 |          24 |         24 |         22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |            |            |             |             |             |             |            |           
    num accesses                     |   151407489 |   151227590 |   151512169 |   151268497 |  133109704 |  133046385 |   151425707 |   151351272 |   151338998 |   151408867 |  133028582 |  132731485
    num misses                       |     6900324 |     6872123 |     6873131 |     6869411 |    6873054 |    6869903 |     6872828 |     6875698 |     6868068 |     6873440 |    6864197 |    6863549
    miss rate                        |       4.56% |       4.54% |       4.54% |       4.54% |      5.16% |      5.16% |       4.54% |       4.54% |       4.54% |       4.54% |      5.16% |      5.17%
    mpki                             |       16.20 |       16.14 |       16.09 |       16.14 |      18.65 |      18.65 |       16.09 |       16.10 |       16.09 |       16.09 |      18.62 |      18.71
  L2 TLB                             |             |             |             |             |            |            |             |             |             |             |            |           
    num accesses                     |     6900448 |     6872147 |     6873153 |     6869435 |    6873076 |    6869925 |     6872852 |     6875722 |     6868090 |     6873464 |    6864221 |    6863571
    num misses                       |     3134956 |     3112843 |     3117899 |     3137818 |    3155786 |    3132461 |     3155156 |     3168971 |     3133644 |     3108870 |    3101785 |    3110350
    miss rate                        |      45.43% |      45.30% |      45.36% |      45.68% |     45.92% |     45.60% |      45.91% |      46.09% |      45.63% |      45.23% |     45.19% |     45.32%
    mpki                             |        7.36 |        7.31 |        7.30 |        7.37 |       8.56 |       8.50 |        7.39 |        7.42 |        7.34 |        7.28 |       8.42 |       8.48
Cache Summary                        |             |             |             |             |            |            |             |             |             |             |            |           
  Cache L1-I                         |             |             |             |             |            |            |             |             |             |             |            |           
    num cache accesses               |    56773032 |    56725530 |    56775228 |    56799233 |   51054665 |   51050923 |    56818174 |    56802461 |    56817551 |    56872058 |   51143449 |   51185939
    num cache misses                 |        6467 |        2450 |        2450 |        2464 |       3396 |       3272 |        2502 |        2577 |        2533 |        2450 |       3340 |       3480
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |      0.01% |      0.01% |       0.00% |       0.00% |       0.00% |       0.00% |      0.01% |      0.01%
    mpki                             |        0.02 |        0.01 |        0.01 |        0.01 |       0.01 |       0.01 |        0.01 |        0.01 |        0.01 |        0.01 |       0.01 |       0.01
  Cache L1-D                         |             |             |             |             |            |            |             |             |             |             |            |           
    num cache accesses               |   151407489 |   151227590 |   151512169 |   151268497 |  133109704 |  133046385 |   151425707 |   151351272 |   151338998 |   151408867 |  133028582 |  132731485
    num cache misses                 |     7786828 |     7773015 |     7770616 |     7753944 |    7433287 |    7433074 |     7761622 |     7759399 |     7761390 |     7778922 |    7425381 |    7431413
    miss rate                        |       5.14% |       5.14% |       5.13% |       5.13% |      5.58% |      5.59% |       5.13% |       5.13% |       5.13% |       5.14% |      5.58% |      5.60%
