                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   43511293 |   44299272 |   43969508 |   44687256 |   44342434 |   43632496 |   43097717 |   43372526
  Cycles                             |   20856800 |   20856800 |   20856800 |   20856800 |   20856800 |   20856800 |   20856800 |   20856800
  IPC                                |       2.09 |       2.12 |       2.11 |       2.14 |       2.13 |       2.09 |       2.07 |       2.08
  Time (ns)                          |    5214200 |    5214200 |    5214200 |    5214200 |    5214200 |    5214200 |    5214200 |    5214200
  Idle time (ns)                     |     128176 |     327049 |     288743 |     249699 |     239833 |     239948 |     240038 |     241154
  Idle time (%)                      |       2.5% |       6.3% |       5.5% |       4.8% |       4.6% |       4.6% |       4.6% |       4.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7458492 |    7928021 |    7848330 |    8288083 |    8038063 |    7724701 |    7332320 |    7720541
  num incorrect                      |      40192 |      31864 |      33320 |      33355 |      34085 |      34447 |      34334 |      31456
  misprediction rate                 |      0.54% |      0.40% |      0.42% |      0.40% |      0.42% |      0.44% |      0.47% |      0.41%
  mpki                               |       0.92 |       0.72 |       0.76 |       0.75 |       0.77 |       0.79 |       0.80 |       0.73
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1573319 |    1441981 |    1434162 |    1392193 |    1425310 |    1476902 |    1561752 |    1482306
    num misses                       |        258 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   16158973 |   15974016 |   15874505 |   15721674 |   15836498 |   15805284 |   15987373 |   15643256
    num misses                       |       3210 |       1624 |       1588 |       3162 |       3682 |       1717 |       1642 |       2845
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.07 |       0.08 |       0.04 |       0.04 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3468 |       1651 |       1615 |       3189 |       3709 |       1744 |       1669 |       2872
    num misses                       |        575 |        204 |        206 |        199 |        201 |        202 |        203 |        194
    miss rate                        |     16.58% |     12.36% |     12.76% |      6.24% |      5.42% |     11.58% |     12.16% |      6.75%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1573319 |    1441981 |    1434162 |    1392193 |    1425310 |    1476902 |    1561752 |    1482306
    num cache misses                 |      12577 |        346 |        338 |        307 |        346 |        307 |        310 |        345
    miss rate                        |      0.80% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.29 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   16158973 |   15974016 |   15874505 |   15721674 |   15836498 |   15805284 |   15987373 |   15643256
    num cache misses                 |    1207554 |    1183044 |    1179362 |    1136633 |    1153962 |    1154186 |    1198095 |    1147004
    miss rate                        |      7.47% |      7.41% |      7.43% |      7.23% |      7.29% |      7.30% |      7.49% |      7.33%
    mpki                             |      27.75 |      26.71 |      26.82 |      25.44 |      26.02 |      26.45 |      27.80 |      26.45
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1233041 |    1193665 |    1190004 |    1147135 |    1165483 |    1164391 |    1209880 |    1156802
    num cache misses                 |      88866 |      78480 |      78034 |      78955 |      78450 |      78524 |      77443 |      78776
    miss rate                        |      7.21% |      6.57% |      6.56% |      6.88% |      6.73% |      6.74% |      6.40% |      6.81%
    mpki                             |       2.04 |       1.77 |       1.77 |       1.77 |       1.77 |       1.80 |       1.80 |       1.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     103383 |      88768 |      88766 |      89163 |      90052 |      88845 |      89344 |      88640
    num cache misses                 |      29014 |      17559 |      18469 |      18875 |      19853 |      17089 |      19110 |      19860
    miss rate                        |     28.06% |     19.78% |     20.81% |     21.17% |     22.05% |     19.23% |     21.39% |     22.41%
    mpki                             |       0.67 |       0.40 |       0.42 |       0.42 |       0.45 |       0.39 |       0.44 |       0.46
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      22920 |          0 |          0 |          0 |      22903 |          0 |          0 |          0
  average dram access latency (ns)   |    1506.19 |        inf |        inf |        inf |    1509.61 |        inf |        inf |        inf
  average dram queueing delay        |    1444.94 |       0.00 |       0.00 |       0.00 |    1448.36 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6810 |         23 |         32 |         27 |         13 |         15 |         17 |         12
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      12483 |      11981 |      12953 |      13362 |      13956 |      11377 |      12793 |      14244
