                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  245455461 |  257275625 |  260772437 |  260812656 |  260582022 |  267011479 |  259779519 |  261404904
  Cycles                             |  303579200 |  303579200 |  303579200 |  303579200 |  303579200 |  303579200 |  303579200 |  303579200
  IPC                                |       0.81 |       0.85 |       0.86 |       0.86 |       0.86 |       0.88 |       0.86 |       0.86
  Time (ns)                          |   75894800 |   75894800 |   75894800 |   75894800 |   75894800 |   75894800 |   75894800 |   75894800
  Idle time (ns)                     |     309532 |     337672 |     336081 |     337146 |     339994 |     340764 |     340209 |     350048
  Idle time (%)                      |       0.4% |       0.4% |       0.4% |       0.4% |       0.4% |       0.4% |       0.4% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15077659 |   19806915 |   21019098 |   21034326 |   20966210 |   23112951 |   20703206 |   21245003
  num incorrect                      |      12555 |       5856 |       5964 |       5927 |       5779 |       5758 |       5784 |       5758
  misprediction rate                 |      0.08% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03%
  mpki                               |       0.05 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25848560 |   25464015 |   25437945 |   25437462 |   25434652 |   25432979 |   25432724 |   25432624
    num misses                       |        199 |         28 |         27 |         28 |         29 |         28 |         28 |         29
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132422201 |  133388338 |  133909242 |  133913462 |  133863147 |  134930969 |  133723968 |  133995030
    num misses                       |      75661 |      72941 |      74467 |      72607 |      72636 |      72592 |      74428 |      72536
    miss rate                        |      0.06% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05%
    mpki                             |       0.31 |       0.28 |       0.29 |       0.28 |       0.28 |       0.27 |       0.29 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      75860 |      72969 |      74494 |      72635 |      72665 |      72620 |      74456 |      72565
    num misses                       |      49829 |      48025 |      48013 |      47882 |      48177 |      47850 |      47847 |      47753
    miss rate                        |     65.69% |     65.82% |     64.45% |     65.92% |     66.30% |     65.89% |     64.26% |     65.81%
    mpki                             |       0.20 |       0.19 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25848560 |   25464015 |   25437945 |   25437462 |   25434652 |   25432979 |   25432724 |   25432624
    num cache misses                 |      29365 |      17188 |      16577 |      16601 |      16599 |      16545 |      16879 |      16526
    miss rate                        |      0.11% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06%
    mpki                             |       0.12 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132422201 |  133388338 |  133909242 |  133913462 |  133863147 |  134930969 |  133723968 |  133995030
    num cache misses                 |    5341158 |    5315264 |    5296370 |    5296821 |    5296716 |    5296840 |    5296877 |    5296071
    miss rate                        |      4.03% |      3.98% |      3.96% |      3.96% |      3.96% |      3.93% |      3.96% |      3.95%
    mpki                             |      21.76 |      20.66 |      20.31 |      20.31 |      20.33 |      19.84 |      20.39 |      20.26
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5781246 |    5720600 |    5698798 |    5702237 |    5703469 |    5699672 |    5698988 |    5700523
    num cache misses                 |    3883308 |    3844341 |    3826665 |    3820824 |    3827495 |    3826868 |    3825680 |    3819867
    miss rate                        |     67.17% |     67.20% |     67.15% |     67.01% |     67.11% |     67.14% |     67.13% |     67.01%
    mpki                             |      15.82 |      14.94 |      14.67 |      14.65 |      14.69 |      14.33 |      14.73 |      14.61
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4297283 |    4232882 |    4212934 |    4210009 |    4218062 |    4213532 |    4211218 |    4208013
    num cache misses                 |    2602027 |    2536137 |    2504649 |    2521369 |    2589681 |    2507031 |    2508519 |    2515227
    miss rate                        |     60.55% |     59.92% |     59.45% |     59.89% |     61.40% |     59.50% |     59.57% |     59.77%
    mpki                             |      10.60 |       9.86 |       9.60 |       9.67 |       9.94 |       9.39 |       9.66 |       9.62
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   14555713 |          0 |          0 |          0 |   14560041 |          0 |          0 |          0
  average dram access latency (ns)   |    4125.94 |        inf |        inf |        inf |    4144.95 |        inf |        inf |        inf
  average dram queueing delay        |    4064.69 |       0.00 |       0.00 |       0.00 |    4083.70 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00% |     24.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1811320 |    1801354 |    1796812 |    1798502 |    1810334 |    1801089 |    1802302 |    1799026
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      38119 |       7322 |       6756 |      15257 |      60168 |       4066 |       3875 |       8924
