                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   50385946 |   48297525 |   41596776 |   40433597 |          0 |          0 |          0 |          0 |   38850003 |   37482040 |   36491287 |   35673335 |          0 |          0 |          0 |          0
  Cycles                             |   30030660 |   30030660 |   30030660 |   30030660 |   22781880 |   22781880 |   22781880 |   22781880 |   30030660 |   30030660 |   30030660 |   30030660 |   22781880 |   22781880 |   22781880 |   22781880
  IPC                                |       1.68 |       1.61 |       1.39 |       1.35 |       0.00 |       0.00 |       0.00 |       0.00 |       1.29 |       1.25 |       1.22 |       1.19 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400 |   10355400
  Idle time (ns)                     |        379 |     420601 |     422852 |     423656 |   10355400 |   10355400 |   10355400 |   10355400 |     424388 |     425154 |     425893 |     426657 |   10355400 |   10355400 |   10355400 |   10355400
  Idle time (%)                      |       0.0% |       4.1% |       4.1% |       4.1% |     100.0% |     100.0% |     100.0% |     100.0% |       4.1% |       4.1% |       4.1% |       4.1% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3993109 |    3548390 |    6423533 |    6080432 |          0 |          0 |          0 |          0 |    5696133 |    5291985 |    4997821 |    4752024 |          0 |          0 |          0 |          0
  num incorrect                      |      33457 |      16314 |       9461 |       9592 |          0 |          0 |          0 |          0 |       9683 |       9719 |       9790 |       9119 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.83% |      0.46% |      0.15% |      0.16% |      0.00% |      0.00% |      0.00% |      0.00% |      0.17% |      0.18% |      0.20% |      0.19% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.66 |       0.34 |       0.23 |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.25 |       0.26 |       0.27 |       0.26 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3714111 |    3547401 |    1841477 |    1841479 |          0 |          0 |          0 |          0 |    1807086 |    1807094 |    1807086 |    1806171 |          0 |          0 |          0 |          0
    num misses                       |        352 |         40 |         40 |         40 |          0 |          0 |          0 |          0 |         40 |         40 |         40 |         40 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   18058376 |   17440583 |   11990718 |   11856449 |          0 |          0 |          0 |          0 |   11551725 |   11396094 |   11287649 |   11209146 |          0 |          0 |          0 |          0
    num misses                       |      10635 |       4191 |       2554 |       1260 |          0 |          0 |          0 |          0 |       1777 |       1867 |       2833 |       2490 |          0 |          0 |          0 |          0
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.03% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.21 |       0.09 |       0.06 |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.05 |       0.05 |       0.08 |       0.07 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      10987 |       4231 |       2594 |       1300 |          0 |          0 |          0 |          0 |       1817 |       1907 |       2873 |       2530 |          0 |          0 |          0 |          0
    num misses                       |        653 |        162 |        148 |        144 |          0 |          0 |          0 |          0 |        150 |        150 |        155 |        154 |          0 |          0 |          0 |          0
    miss rate                        |      5.94% |      3.83% |      5.71% |     11.08% |      0.00% |      0.00% |      0.00% |      0.00% |      8.26% |      7.87% |      5.40% |      6.09% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3714111 |    3547401 |    1841477 |    1841479 |          0 |          0 |          0 |          0 |    1807086 |    1807094 |    1807086 |    1806171 |          0 |          0 |          0 |          0
    num cache misses                 |      48607 |      35240 |      34964 |      34965 |          0 |          0 |          0 |          0 |      34965 |      34964 |      34964 |      34812 |          0 |          0 |          0 |          0
    miss rate                        |      1.31% |      0.99% |      1.90% |      1.90% |       inf% |       inf% |       inf% |       inf% |      1.93% |      1.93% |      1.93% |      1.93% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.96 |       0.73 |       0.84 |       0.86 |        inf |        inf |        inf |        inf |       0.90 |       0.93 |       0.96 |       0.98 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18058376 |   17440583 |   11990718 |   11856449 |          0 |          0 |          0 |          0 |   11551725 |   11396094 |   11287649 |   11209146 |          0 |          0 |          0 |          0
    num cache misses                 |     182508 |     160073 |      99573 |      88342 |          0 |          0 |          0 |          0 |      95917 |      97554 |      98155 |      98844 |          0 |          0 |          0 |          0
    miss rate                        |      1.01% |      0.92% |      0.83% |      0.75% |       inf% |       inf% |       inf% |       inf% |      0.83% |      0.86% |      0.87% |      0.88% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       3.62 |       3.31 |       2.39 |       2.18 |        inf |        inf |        inf |        inf |       2.47 |       2.60 |       2.69 |       2.77 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     261117 |     227543 |     154369 |     140832 |          0 |          0 |          0 |          0 |     154116 |     151396 |     151852 |     149610 |          0 |          0 |          0 |          0
    num cache misses                 |      80277 |      77748 |      56437 |      46384 |          0 |          0 |          0 |          0 |      66359 |      66777 |      66860 |      62322 |          0 |          0 |          0 |          0
    miss rate                        |     30.74% |     34.17% |     36.56% |     32.94% |       inf% |       inf% |       inf% |       inf% |     43.06% |     44.11% |     44.03% |     41.66% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.59 |       1.61 |       1.36 |       1.15 |        inf |        inf |        inf |        inf |       1.71 |       1.78 |       1.83 |       1.75 |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     119498 |     117055 |      82567 |      69455 |          0 |          0 |          0 |          0 |      92022 |      88395 |      88382 |      83122 |          0 |          0 |          0 |          0
    num cache misses                 |      42725 |      29545 |      14435 |      19096 |          0 |          0 |          0 |          0 |      45892 |      24736 |      25778 |      26171 |          0 |          0 |          0 |          0
    miss rate                        |     35.75% |     25.24% |     17.48% |     27.49% |       inf% |       inf% |       inf% |       inf% |     49.87% |     27.98% |     29.17% |     31.49% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.85 |       0.61 |       0.35 |       0.47 |        inf |        inf |        inf |        inf |       1.18 |       0.66 |       0.71 |       0.73 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14694 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       3068 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      78.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     103.91 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      17.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      42.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5253 |         41 |         39 |         24 |          0 |          0 |          0 |          0 |         33 |         42 |         38 |         24 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      30675 |      27827 |      12420 |      15180 |          0 |          0 |          0 |          0 |      43851 |      22827 |      23829 |      24304 |          0 |          0 |          0 |          0
