                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112271653 |  113533364 |  113196987 |  112682514 |  112337130 |  112379632 |  112537369 |  112826923
  Cycles                             |   46122120 |   46122120 |   46122120 |   46122120 |   46122120 |   46122120 |   46122120 |   46122120
  IPC                                |       2.43 |       2.46 |       2.45 |       2.44 |       2.44 |       2.44 |       2.44 |       2.45
  Time (ns)                          |   20964600 |   20964600 |   20964600 |   20964600 |   20964600 |   20964600 |   20964600 |   20964600
  Idle time (ns)                     |        257 |     324804 |     326124 |     327221 |     328264 |     329239 |     330296 |     331291
  Idle time (%)                      |       0.0% |       1.5% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     728039 |    1415535 |   19171481 |   19000181 |   19098116 |   19112283 |   19401625 |   19498196
  num incorrect                      |      13244 |       5270 |       3883 |       3819 |       3696 |       3696 |       3133 |       3074
  misprediction rate                 |      1.79% |      0.37% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.12 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655784 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210779
    num misses                       |        232 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51718866 |   51488401 |   35485147 |   35399181 |   35132952 |   35140036 |   34939333 |   34987600
    num misses                       |       5942 |       8910 |       4148 |       7501 |       1500 |       3019 |       3144 |       3361
    miss rate                        |      0.01% |      0.02% |      0.01% |      0.02% |      0.00% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.08 |       0.04 |       0.07 |       0.01 |       0.03 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       6174 |       8948 |       4186 |       7539 |       1538 |       3057 |       3182 |       3399
    num misses                       |        530 |        152 |        132 |        131 |        131 |        132 |        131 |        128
    miss rate                        |      8.58% |      1.70% |      3.15% |      1.74% |      8.52% |      4.32% |      4.12% |      3.77%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655784 |   10472896 |    5345233 |    5345233 |    5274946 |    5274946 |    5210776 |    5210779
    num cache misses                 |      81992 |      58066 |      57629 |      57509 |      57446 |      57446 |      55248 |      55250
    miss rate                        |      0.77% |      0.55% |      1.08% |      1.08% |      1.09% |      1.09% |      1.06% |      1.06%
    mpki                             |       0.73 |       0.51 |       0.51 |       0.51 |       0.51 |       0.51 |       0.49 |       0.49
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51718866 |   51488401 |   35485147 |   35399181 |   35132952 |   35140036 |   34939333 |   34987600
    num cache misses                 |     334991 |     294277 |     165643 |     162366 |     138358 |     147264 |     127533 |     121242
    miss rate                        |      0.65% |      0.57% |      0.47% |      0.46% |      0.39% |      0.42% |      0.37% |      0.35%
    mpki                             |       2.98 |       2.59 |       1.46 |       1.44 |       1.23 |       1.31 |       1.13 |       1.07
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     439207 |     373581 |     231950 |     228525 |     210821 |     214341 |     195859 |     188665
    num cache misses                 |      83212 |      62742 |      44078 |      48125 |      58706 |      59942 |      54629 |      50601
    miss rate                        |     18.95% |     16.79% |     19.00% |     21.06% |     27.85% |     27.97% |     27.89% |     26.82%
    mpki                             |       0.74 |       0.55 |       0.39 |       0.43 |       0.52 |       0.53 |       0.49 |       0.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     118691 |     103988 |      73810 |      73278 |      84180 |      79175 |      77439 |      65963
    num cache misses                 |      33255 |      14800 |       8225 |      20270 |      41292 |      12693 |      15558 |      18329
    miss rate                        |     28.02% |     14.23% |     11.14% |     27.66% |     49.05% |     16.03% |     20.09% |     27.79%
    mpki                             |       0.30 |       0.13 |       0.07 |       0.18 |       0.37 |       0.11 |       0.14 |       0.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9475 |          0 |          0 |          0 |       9445 |          0 |          0 |          0
  average dram access latency (ns)   |      65.73 |        inf |        inf |        inf |      65.55 |        inf |        inf |        inf
  average dram queueing delay        |       4.48 |       0.00 |       0.00 |       0.00 |       4.30 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6822 |         46 |         46 |          8 |         48 |         55 |         56 |         15
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      16626 |      13449 |       6813 |      15603 |      39750 |      11312 |      14179 |      14491
