                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1298966051 |   390049567 |     9090489 |           0 |           0 |           0 |           0 |           0 |  1274668311 |    84315397 |   397543720 |   764449177 |    10210090 |    10147317 |           0 |           0
  Cycles                             |  1339880040 |  1339880040 |  1339880040 |  1339880040 |  1016460720 |  1016460720 |  1016460720 |  1016460720 |  1339880040 |  1339880040 |  1339880040 |  1339880040 |  1016460720 |  1016460720 |  1016460720 |  1016460720
  IPC                                |        0.97 |        0.29 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.95 |        0.06 |        0.30 |        0.57 |        0.01 |        0.01 |        0.00 |        0.00
  Time (ns)                          |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600
  Idle time (ns)                     |   112065552 |   402166260 |   459200245 |   462027600 |   462027600 |   462027600 |   462027600 |   462027600 |   116947550 |   412306019 |   404026519 |    11219320 |   456552286 |   457922187 |   462027600 |   462027600
  Idle time (%)                      |       24.3% |       87.0% |       99.4% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       25.3% |       89.2% |       87.4% |        2.4% |       98.8% |       99.1% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   154130070 |      597796 |      917003 |           0 |           0 |           0 |           0 |           0 |   152556714 |     4237719 |      588430 |    38432540 |      389121 |     1376975 |           0 |           0
  num incorrect                      |     6739090 |        9556 |       15280 |           0 |           0 |           0 |           0 |           0 |     6817558 |         631 |        9728 |        4840 |         725 |       10527 |           0 |           0
  misprediction rate                 |       4.19% |       1.57% |       1.64% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       4.28% |       0.01% |       1.63% |       0.01% |       0.19% |       0.76% |       0.00% |       0.00%
  mpki                               |        5.19 |        0.02 |        1.68 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        5.35 |        0.01 |        0.02 |        0.01 |        0.07 |        1.04 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   147409593 |    21962610 |     1220665 |           0 |           0 |           0 |           0 |           0 |   144708734 |     6367602 |    22354036 |    57757112 |      962230 |     1587133 |           0 |           0
    num misses                       |          47 |          39 |          41 |           0 |           0 |           0 |           0 |           0 |          47 |          32 |          39 |          35 |          35 |         111 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   645193384 |    91279462 |     5006514 |           0 |           0 |           0 |           0 |           0 |   626883472 |    56849221 |    92899785 |   515412904 |     8621122 |     5027238 |           0 |           0
    num misses                       |       70203 |        8874 |        4855 |           0 |           0 |           0 |           0 |           0 |       69336 |         603 |        8897 |        5134 |       10551 |       20868 |           0 |           0
    miss rate                        |       0.01% |       0.01% |       0.10% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.00% |       0.01% |       0.00% |       0.12% |       0.42% |       0.00% |       0.00%
    mpki                             |        0.05 |        0.02 |        0.53 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.05 |        0.01 |        0.02 |        0.01 |        1.03 |        2.06 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |       70250 |        8913 |        4896 |           0 |           0 |           0 |           0 |           0 |       69383 |         635 |        8936 |        5169 |       10586 |       20979 |           0 |           0
    num misses                       |        6797 |        6546 |        3616 |           0 |           0 |           0 |           0 |           0 |        6643 |         622 |        6683 |        5017 |       10523 |        5852 |           0 |           0
    miss rate                        |       9.68% |      73.44% |      73.86% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       9.57% |      97.95% |      74.79% |      97.06% |      99.40% |      27.89% |       0.00% |       0.00%
    mpki                             |        0.01 |        0.02 |        0.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.01 |        0.02 |        0.01 |        1.03 |        0.58 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   147409593 |    21962610 |     1220665 |           0 |           0 |           0 |           0 |           0 |   144708734 |     6367602 |    22354036 |    57757112 |      962230 |     1587133 |           0 |           0
    num cache misses                 |       66670 |        2863 |         631 |           0 |           0 |           0 |           0 |           0 |       68594 |         396 |        2871 |        1768 |         720 |        2050 |           0 |           0
    miss rate                        |       0.05% |       0.01% |       0.05% |        inf% |        inf% |        inf% |        inf% |        inf% |       0.05% |       0.01% |       0.01% |       0.00% |       0.07% |       0.13% |        inf% |        inf%
    mpki                             |        0.05 |        0.01 |        0.07 |         inf |         inf |         inf |         inf |         inf |        0.05 |        0.00 |        0.01 |        0.00 |        0.07 |        0.20 |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   645193384 |    91279462 |     5006514 |           0 |           0 |           0 |           0 |           0 |   626883472 |    56849221 |    92899785 |   515412904 |     8621122 |     5027238 |           0 |           0
    num cache misses                 |     9432063 |      187916 |       39565 |           0 |           0 |           0 |           0 |           0 |     9091252 |       36001 |      190530 |      324683 |      667471 |      186019 |           0 |           0
    miss rate                        |       1.46% |       0.21% |       0.79% |        inf% |        inf% |        inf% |        inf% |        inf% |       1.45% |       0.06% |       0.21% |       0.06% |       7.74% |       3.70% |        inf% |        inf%
    mpki                             |        7.26 |        0.48 |        4.35 |         inf |         inf |         inf |         inf |         inf |        7.13 |        0.43 |        0.48 |        0.42 |       65.37 |       18.33 |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9504848 |      196895 |       48060 |           0 |           0 |           0 |           0 |           0 |     9167591 |       36671 |      196034 |      329135 |      706590 |      256669 |           0 |           0
    num cache misses                 |      340505 |      189060 |       28326 |           0 |           0 |           0 |           0 |           0 |      325281 |       36052 |      191654 |      322559 |      666205 |      168506 |           0 |           0
    miss rate                        |       3.58% |      96.02% |      58.94% |        inf% |        inf% |        inf% |        inf% |        inf% |       3.55% |      98.31% |      97.77% |      98.00% |      94.28% |      65.65% |        inf% |        inf%
    mpki                             |        0.26 |        0.48 |        3.12 |         inf |         inf |         inf |         inf |         inf |        0.26 |        0.43 |        0.48 |        0.42 |       65.25 |       16.61 |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |      346757 |      195178 |       36193 |           0 |           0 |           0 |           0 |           0 |      333161 |       36330 |      194288 |      325460 |      704605 |      237110 |           0 |           0
    num cache misses                 |      225613 |      184982 |       16384 |           0 |           0 |           0 |           0 |           0 |      156072 |       34685 |       13398 |      315514 |      665290 |      159666 |           0 |           0
    miss rate                        |      65.06% |      94.78% |      45.27% |        inf% |        inf% |        inf% |        inf% |        inf% |      46.85% |      95.47% |       6.90% |      96.94% |      94.42% |      67.34% |        inf% |        inf%
    mpki                             |        0.17 |        0.47 |        1.80 |         inf |         inf |         inf |         inf |         inf |        0.12 |        0.41 |        0.03 |        0.41 |       65.16 |       15.73 |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |      208987 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     1845605 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |       61.37 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.05 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |        1385 |        5292 |        1891 |           0 |           0 |           0 |           0 |           0 |        2466 |       33075 |        7217 |      299232 |      370559 |       77457 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |       86400 |      169455 |       10242 |           0 |           0 |           0 |           0 |           0 |        9307 |         250 |        1103 |        2945 |          16 |        5291 |           0 |           0
