                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4816008185 |  5229070226 |  5698283522 |  5467767421 |  5839904554 |  5970389212 |  6003799414 |  5895045032
  Cycles                             |  2885471600 |  2885471600 |  2885471600 |  2885471600 |  2885471600 |  2885471600 |  2885471600 |  2885471600
  IPC                                |        1.67 |        1.81 |        1.97 |        1.89 |        2.02 |        2.07 |        2.08 |        2.04
  Time (ns)                          |   721367900 |   721367900 |   721367900 |   721367900 |   721367900 |   721367900 |   721367900 |   721367900
  Idle time (ns)                     |        1456 |      257363 |      263028 |      268544 |      278620 |      286797 |      294694 |      301276
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   118657165 |   257720503 |   688764706 |   611926006 |   744523626 |   788018709 |   816432803 |   780181341
  num incorrect                      |      360279 |      350304 |      293988 |      293991 |      295608 |      295601 |      281941 |      281939
  misprediction rate                 |       0.30% |       0.14% |       0.04% |       0.05% |       0.04% |       0.04% |       0.03% |       0.04%
  mpki                               |        0.07 |        0.07 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   432096902 |   431281985 |   351580881 |   351580879 |   349170136 |   349169989 |   344015290 |   344015291
    num misses                       |         328 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2078251286 |  2144520735 |  1988853597 |  1950434243 |  2004696943 |  2026444079 |  2015854966 |  1997729240
    num misses                       |    16593419 |    17026331 |    13578835 |    13205807 |    12657712 |    12171035 |    12296869 |    12616889
    miss rate                        |       0.80% |       0.79% |       0.68% |       0.68% |       0.63% |       0.60% |       0.61% |       0.63%
