                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  181921410 |  819689002 |  215970504 |  414185002 |  362068008 |       6761 |  424643165 |       6810
  Cycles                             |  390334200 |  390334200 |  390334200 |  390334200 |  390334200 |  390334200 |  390334200 |  390334200
  IPC                                |       0.47 |       2.10 |       0.55 |       1.06 |       0.93 |       0.00 |       1.09 |       0.00
  Time (ns)                          |  134598000 |  134598000 |  134598000 |  134598000 |  134598000 |  134598000 |  134598000 |  134598000
  Idle time (ns)                     |  115392092 |   26577817 |  100279353 |   74759748 |   84792333 |  134595304 |   78406503 |  134595579
  Idle time (%)                      |      85.7% |      19.7% |      74.5% |      55.5% |      63.0% |     100.0% |      58.3% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5145570 |   31774760 |    6938378 |   14377939 |   13953584 |        574 |   16633873 |        637
  num incorrect                      |      27646 |    1301091 |     632760 |     870123 |     573029 |         54 |     595408 |         79
  misprediction rate                 |      0.53% |      3.93% |      8.36% |      5.71% |      3.94% |      8.60% |      3.46% |     11.03%
  mpki                               |       0.15 |       1.59 |       2.93 |       2.10 |       1.58 |       7.99 |       1.40 |      11.60
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   15882032 |   80832419 |   20807844 |   39108408 |   34900134 |        540 |   41368576 |        639
    num misses                       |        221 |        486 |         80 |        308 |        424 |         21 |        412 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.89% |      0.00% |      3.29%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       3.11 |       0.00 |       3.08
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   64537023 |  287289871 |   75653838 |  149140643 |  126098081 |       8880 |  147416888 |       7805
    num misses                       |      12275 |     347184 |      12183 |     215839 |     164269 |         30 |     216509 |         29
    miss rate                        |      0.02% |      0.12% |      0.02% |      0.14% |      0.13% |      0.34% |      0.15% |      0.37%
    mpki                             |       0.07 |       0.42 |       0.06 |       0.52 |       0.45 |       4.44 |       0.51 |       4.26
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      12496 |     347670 |      12263 |     216147 |     164693 |         51 |     216921 |         50
    num misses                       |       3800 |      84910 |        633 |      53491 |      10738 |         51 |      16602 |         50
    miss rate                        |     30.41% |     24.42% |      5.16% |     24.75% |      6.52% |    100.00% |      7.65% |    100.00%
    mpki                             |       0.02 |       0.10 |       0.00 |       0.13 |       0.03 |       7.54 |       0.04 |       7.34
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   15882032 |   80832419 |   20807844 |   39108408 |   34900134 |        540 |   41368576 |        639
    num cache misses                 |     139469 |    1792778 |     507571 |    1163509 |    1108946 |         83 |    1156355 |         86
    miss rate                        |      0.88% |      2.22% |      2.44% |      2.98% |      3.18% |     15.37% |      2.80% |     13.46%
    mpki                             |       0.77 |       2.19 |       2.35 |       2.81 |       3.06 |      12.28 |       2.72 |      12.63
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   64537023 |  287289871 |   75653838 |  149140643 |  126098081 |       8880 |  147416888 |       7805
    num cache misses                 |     267752 |    1811805 |      46531 |    1388133 |     438695 |        579 |     637588 |        513
    miss rate                        |      0.41% |      0.63% |      0.06% |      0.93% |      0.35% |      6.52% |      0.43% |      6.57%
    mpki                             |       1.47 |       2.21 |       0.22 |       3.35 |       1.21 |      85.64 |       1.50 |      75.33
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     407653 |    3604634 |     554139 |    2551711 |    1547795 |        674 |    1794084 |        605
    num cache misses                 |     193032 |     353387 |      31919 |     217250 |     144302 |        662 |     177569 |        599
    miss rate                        |     47.35% |      9.80% |      5.76% |      8.51% |      9.32% |     98.22% |      9.90% |     99.01%
    mpki                             |       1.06 |       0.43 |       0.15 |       0.52 |       0.40 |      97.91 |       0.42 |      87.96
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     193513 |     353482 |      31961 |     217340 |     144493 |        674 |     177757 |        605
    num cache misses                 |     126808 |     125363 |      25539 |      31431 |      95323 |        477 |      62741 |        358
    miss rate                        |     65.53% |     35.47% |     79.91% |     14.46% |     65.97% |     70.77% |     35.30% |     59.17%
    mpki                             |       0.70 |       0.15 |       0.12 |       0.08 |       0.26 |      70.55 |       0.15 |      52.57
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     198936 |          0 |          0 |          0 |     198746 |          0 |          0 |          0
  average dram access latency (ns)   |      61.33 |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.07 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      47837 |       5338 |       1000 |       2227 |        943 |          0 |       1621 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1411 |      71195 |         25 |       5275 |      42989 |        114 |      13015 |         82
