                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3697400973 |  3699330012 |  3700727485 |  3694755803 |  3689764575 |  3691646505 |  3687149136 |  3699400111
  Cycles                             |  1576440800 |  1576440800 |  1576440800 |  1576440800 |  1576440800 |  1576440800 |  1576440800 |  1576440800
  IPC                                |        2.35 |        2.35 |        2.35 |        2.34 |        2.34 |        2.34 |        2.34 |        2.35
  Time (ns)                          |   394110200 |   394110200 |   394110200 |   394110200 |   394110200 |   394110200 |   394110200 |   394110200
  Idle time (ns)                     |      755188 |     3481072 |     2338719 |     3178362 |     2396099 |     2948672 |     3444000 |     2079141
  Idle time (%)                      |        0.2% |        0.9% |        0.6% |        0.8% |        0.6% |        0.7% |        0.9% |        0.5%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   193526406 |   194262058 |   194727871 |   192737170 |   191073779 |   191701135 |   190202003 |   194284964
  num incorrect                      |     1143702 |     1201731 |     1201735 |     1201736 |     1201716 |     1201704 |     1201710 |     1202240
  misprediction rate                 |       0.59% |       0.61% |       0.61% |       0.62% |       0.62% |       0.62% |       0.63% |       0.61%
  mpki                               |        0.31 |        0.32 |        0.32 |        0.33 |        0.33 |        0.33 |        0.33 |        0.32
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   438024454 |   437907242 |   437907246 |   437907342 |   437907051 |   437907053 |   437907053 |   437907178
    num misses                       |         232 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1183694941 |  1183775518 |  1184008428 |  1183013422 |  1182180943 |  1182494533 |  1181744981 |  1183787030
    num misses                       |     1852649 |     1904164 |     1875084 |     1878915 |     1845062 |     1904145 |     1878014 |     1867152
    miss rate                        |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16%
