                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   95326478 |   96149403 |   96262756 |   96315243 |   96330632 |   96552422 |   96611762 |   96578402
  Cycles                             |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200
  IPC                                |       2.95 |       2.97 |       2.97 |       2.98 |       2.98 |       2.98 |       2.98 |       2.98
  Time (ns)                          |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200 |   32366200
  Idle time (ns)                     |        336 |     527119 |     527944 |     528516 |     528974 |     529385 |     529783 |     530182
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4998216 |    5428518 |    5466312 |    5483641 |    5488924 |    5563102 |    5582712 |    5571756
  num incorrect                      |      46293 |      38211 |      38205 |      38215 |      38203 |      38200 |      38211 |      38200
  misprediction rate                 |      0.92% |      0.70% |      0.69% |      0.69% |      0.69% |      0.68% |      0.68% |      0.68%
  mpki                               |       0.49 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40 |       0.40
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913713 |    8798203 |    8798201 |    8798312 |    8798204 |    8798010 |    8798125 |    8798010
    num misses                       |        201 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31073472 |   30973079 |   30991961 |   31000986 |   31003294 |   31039828 |   31049995 |   31044168
    num misses                       |      29033 |      27689 |      27084 |      27610 |      26858 |      27548 |      26810 |      27356
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.30 |       0.29 |       0.28 |       0.29 |       0.28 |       0.29 |       0.28 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29234 |      27714 |      27109 |      27635 |      26883 |      27573 |      26835 |      27381
    num misses                       |       5884 |       5046 |       5005 |       5043 |       4972 |       4933 |       4932 |       4912
    miss rate                        |     20.13% |     18.21% |     18.46% |     18.25% |     18.49% |     17.89% |     18.38% |     17.94%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913713 |    8798203 |    8798201 |    8798312 |    8798204 |    8798010 |    8798125 |    8798010
    num cache misses                 |      15929 |       5230 |       5130 |       5173 |       5237 |       5200 |       5265 |       5160
    miss rate                        |      0.18% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.17 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31073472 |   30973079 |   30991961 |   31000986 |   31003294 |   31039828 |   31049995 |   31044168
    num cache misses                 |    3495595 |    3480376 |    3480296 |    3480471 |    3480406 |    3480284 |    3480356 |    3480259
    miss rate                        |     11.25% |     11.24% |     11.23% |     11.23% |     11.23% |     11.21% |     11.21% |     11.21%
    mpki                             |      36.67 |      36.20 |      36.15 |      36.14 |      36.13 |      36.05 |      36.02 |      36.04
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3561872 |    3533582 |    3533207 |    3533207 |    3533942 |    3533506 |    3533673 |    3533397
    num cache misses                 |     426873 |     404586 |     404328 |     404427 |     404394 |     404181 |     404414 |     404325
    miss rate                        |     11.98% |     11.45% |     11.44% |     11.45% |     11.44% |     11.44% |     11.44% |     11.44%
    mpki                             |       4.48 |       4.21 |       4.20 |       4.20 |       4.20 |       4.19 |       4.19 |       4.19
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     539779 |     513469 |     512365 |     512548 |     516404 |     513732 |     513316 |     513067
    num cache misses                 |     240933 |     221547 |     219921 |     220057 |     224325 |     220617 |     218947 |     220134
    miss rate                        |     44.64% |     43.15% |     42.92% |     42.93% |     43.44% |     42.94% |     42.65% |     42.91%
    mpki                             |       2.53 |       2.30 |       2.28 |       2.28 |       2.33 |       2.28 |       2.27 |       2.28
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1207156 |          0 |          0 |          0 |    1206176 |          0 |          0 |          0
  average dram access latency (ns)   |     113.11 |        inf |        inf |        inf |     122.68 |        inf |        inf |        inf
  average dram queueing delay        |      51.86 |       0.00 |       0.00 |       0.00 |      61.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00% |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     114562 |     103977 |     101511 |     100500 |     102117 |      97345 |      95839 |      95652
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      41775 |      42673 |      43382 |      44204 |      49177 |      50257 |      50432 |      51409
