                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    9955245 |    4400632 |  185178986 |  289447370 |  238235094 |   53198084 |  143644294 |  136410926 |  102975721 |   80759471 |  224643426 |   50828175 |  113793231 |  130126169 |  262613884 |  256426566
  Cycles                             |  238422580 |  238422580 |  238422580 |  238422580 |  314284310 |  314284310 |  314284310 |  314284310 |  238422580 |  238422580 |  238422580 |  238422580 |  314284310 |  314284310 |  314284310 |  314284310
  IPC                                |       0.04 |       0.02 |       0.78 |       1.21 |       0.76 |       0.17 |       0.46 |       0.43 |       0.43 |       0.34 |       0.94 |       0.21 |       0.36 |       0.41 |       0.84 |       0.82
  Time (ns)                          |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900 |  108373900
  Idle time (ns)                     |  104281134 |  106022504 |   36474792 |   25079063 |   15442529 |  100314924 |   43059865 |   78914042 |   81376237 |   88202804 |   22403012 |   98312130 |   81046122 |   79029976 |    9854902 |   34623415
  Idle time (%)                      |      96.2% |      97.8% |      33.7% |      23.1% |      14.2% |      92.6% |      39.7% |      72.8% |      75.1% |      81.4% |      20.7% |      90.7% |      74.8% |      72.9% |       9.1% |      31.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1302672 |     173713 |   11769448 |   32237745 |   20092062 |      87226 |   11196278 |    9564032 |    9945846 |    7599851 |   18882032 |     539913 |   11068626 |   10188683 |   23551817 |   28406376
  num incorrect                      |       7835 |        761 |     311995 |    1587021 |     872399 |       1915 |     283915 |     384432 |     397813 |     323123 |     619114 |       8199 |     457198 |     421896 |     954664 |    1526319
  misprediction rate                 |      0.60% |      0.44% |      2.58% |      4.69% |      4.16% |      2.15% |      2.47% |      3.86% |      3.85% |      4.08% |      3.17% |      1.50% |      3.97% |      3.98% |      3.90% |      5.10%
  mpki                               |       0.79 |       0.17 |       1.68 |       5.48 |       3.66 |       0.04 |       1.98 |       2.82 |       3.86 |       4.00 |       2.76 |       0.16 |       4.02 |       3.24 |       3.64 |       5.95
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1561846 |     430949 |   15636471 |   32203661 |   22652283 |    2999714 |   13100561 |   12201047 |   10515499 |    8109619 |   21133441 |    3220907 |   11625145 |   12292998 |   25803642 |   28238549
    num misses                       |        119 |         37 |         47 |         50 |         48 |         39 |         44 |         49 |         47 |         48 |         47 |         44 |         41 |         50 |         41 |         50
