                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938562282 |    60109662 |    59328977 |    59858912 |    59743372 |    59603401 |    60237881 |    59850157 |    60150928 |    60216794 |    59720093 |    59890115 |    59694778 |    59822475 |    59384448 |    59826584
  Cycles                             |  4212368900 |  4212368900 |  4212368900 |  4212368900 |  3195590200 |  3195590200 |  3195590200 |  3195590200 |  4212368900 |  4212368900 |  4212368900 |  4212368900 |  3195590200 |  3195590200 |  3195590200 |  3195590200
  IPC                                |        0.93 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000 |  1452541000
  Idle time (ns)                     |    26077072 |  1428959393 |  1429275046 |  1429048950 |  1427583804 |  1427664318 |  1427391101 |  1427578405 |  1428800870 |  1428780464 |  1428986865 |  1428924844 |  1427476895 |  1427425903 |  1427636644 |  1427455528
  Idle time (%)                      |        1.8% |       98.4% |       98.4% |       98.4% |       98.3% |       98.3% |       98.3% |       98.3% |       98.4% |       98.4% |       98.4% |       98.4% |       98.3% |       98.3% |       98.3% |       98.3%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169512604 |     1160657 |     1149170 |     1155975 |     1159148 |     1157965 |     1169675 |     1157896 |     1160314 |     1169201 |     1158724 |     1157618 |     1154719 |     1157151 |     1150011 |     1163634
  num incorrect                      |     6168029 |       39304 |       39108 |       39126 |       39683 |       39345 |       39732 |       39105 |       39126 |       39497 |       39631 |       39008 |       38953 |       38965 |       39416 |       40070
  misprediction rate                 |       3.51% |       3.28% |       3.29% |       3.27% |       3.31% |       3.29% |       3.29% |       3.27% |       3.26% |       3.27% |       3.31% |       3.26% |       3.26% |       3.26% |       3.31% |       3.33%
  mpki                               |        1.57 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.66 |        0.65 |        0.65 |        0.66 |        0.66 |        0.65 |        0.65 |        0.65 |        0.66 |        0.67
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983301 |     9308505 |     9189157 |     9271047 |     9253470 |     9232064 |     9327934 |     9269613 |     9316475 |     9325205 |     9249479 |     9277029 |     9246492 |     9264765 |     9197944 |     9263941
    num misses                       |         186 |          43 |          43 |          44 |          48 |          48 |          49 |          44 |          44 |          48 |          48 |          44 |          44 |          44 |          44 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331219328 |    38000900 |    37496717 |    37846143 |    37754889 |    37663062 |    38056317 |    37833501 |    38033698 |    38047231 |    37739149 |    37862271 |    37740512 |    37815555 |    37535955 |    37792998
    num misses                       |    13018337 |      395618 |      382428 |      387748 |      380924 |      380054 |      390708 |      385971 |      389447 |      385201 |      386238 |      394686 |      391267 |      391957 |      383073 |      385858
    miss rate                        |       0.56% |       1.04% |       1.02% |       1.02% |       1.01% |       1.01% |       1.03% |       1.02% |       1.02% |       1.01% |       1.02% |       1.04% |       1.04% |       1.04% |       1.02% |       1.02%
    mpki                             |        3.31 |        6.58 |        6.45 |        6.48 |        6.38 |        6.38 |        6.49 |        6.45 |        6.47 |        6.40 |        6.47 |        6.59 |        6.55 |        6.55 |        6.45 |        6.45
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13018523 |      395661 |      382471 |      387792 |      380972 |      380102 |      390757 |      386015 |      389491 |      385249 |      386286 |      394730 |      391311 |      392001 |      383117 |      385906
