                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1816803735 |  1822584485 |  1823013616 |  1830504175 |  1695284621 |  1697551311 |  1724402170 |  1731769658 |  1840075997 |  1853067575 |  1866309787 |  1872832951
  Cycles                             |   859971200 |   859971200 |   859971200 |   859971200 |   644978400 |   644978400 |   644978400 |   644978400 |   859971200 |   859971200 |   859971200 |   859971200
  IPC                                |        2.11 |        2.12 |        2.12 |        2.13 |        2.63 |        2.63 |        2.67 |        2.69 |        2.14 |        2.15 |        2.17 |        2.18
  Time (ns)                          |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800 |   214992800
  Idle time (ns)                     |         385 |      282215 |      283776 |      285097 |      286391 |      287686 |      289009 |      290283 |      291565 |      292859 |      294213 |      295485
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    52670902 |    55196098 |    55339171 |    57836423 |    12761974 |    13517568 |    26122464 |    28577114 |    64680811 |    69011340 |   344025787 |   346200573
  num incorrect                      |       42420 |       32033 |       32229 |       32022 |       31302 |       31924 |       27780 |       27828 |       27786 |       27784 |       18476 |       18269
  misprediction rate                 |       0.08% |       0.06% |       0.06% |       0.06% |       0.24% |       0.24% |       0.11% |       0.10% |       0.04% |       0.04% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158348076 |   157995406 |   157995215 |   157995068 |   157995329 |   157995216 |   157003193 |   157003193 |   157003193 |   157003193 |    79675973 |    79675825
    num misses                       |         269 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   796551155 |   796422300 |   796493419 |   797741535 |   775208064 |   775584911 |   776621604 |   777851395 |   795899915 |   798065177 |   559282065 |   560368949
    num misses                       |      927270 |      929536 |      945516 |      944908 |      943241 |      945334 |      883653 |      905958 |      951709 |      941975 |      490360 |      472667
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.12% |       0.12% |       0.12% |       0.09% |       0.08%
    mpki                             |        0.51 |        0.51 |        0.52 |        0.52 |        0.56 |        0.56 |        0.51 |        0.52 |        0.52 |        0.51 |        0.26 |        0.25
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      927539 |      929574 |      945554 |      944946 |      943279 |      945372 |      883691 |      905996 |      951747 |      942013 |      490398 |      472705
    num misses                       |       20781 |       21415 |       32062 |       25220 |       26447 |       18407 |       24007 |       20191 |       21282 |       20780 |       16049 |       16751
    miss rate                        |       2.24% |       2.30% |       3.39% |       2.67% |       2.80% |       1.95% |       2.72% |       2.23% |       2.24% |       2.21% |       3.27% |       3.54%
    mpki                             |        0.01 |        0.01 |        0.02 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   158348076 |   157995406 |   157995215 |   157995068 |   157995329 |   157995216 |   157003193 |   157003193 |   157003193 |   157003193 |    79675973 |    79675825
    num cache misses                 |      261001 |      197576 |      192080 |      193985 |      213728 |      219232 |      217886 |      224618 |      190176 |      193262 |      190771 |      187967
    miss rate                        |       0.16% |       0.13% |       0.12% |       0.12% |       0.14% |       0.14% |       0.14% |       0.14% |       0.12% |       0.12% |       0.24% |       0.24%
    mpki                             |        0.14 |        0.11 |        0.11 |        0.11 |        0.13 |        0.13 |        0.13 |        0.13 |        0.10 |        0.10 |        0.10 |        0.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   796551155 |   796422300 |   796493419 |   797741535 |   775208064 |   775584911 |   776621604 |   777851395 |   795899915 |   798065177 |   559282065 |   560368949
    num cache misses                 |    26234278 |    26067383 |    26082593 |    26097042 |    26105661 |    26088583 |    25691328 |    25717957 |    25703349 |    25696531 |    13372111 |    13358478
    miss rate                        |       3.29% |       3.27% |       3.27% |       3.27% |       3.37% |       3.36% |       3.31% |       3.31% |       3.23% |       3.22% |       2.39% |       2.38%
    mpki                             |       14.44 |       14.30 |       14.31 |       14.26 |       15.40 |       15.37 |       14.90 |       14.85 |       13.97 |       13.87 |        7.17 |        7.13
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26789834 |    26598291 |    26599911 |    26632244 |    26518672 |    26510570 |    26127936 |    26231397 |    26136506 |    26336659 |    13747071 |    13730623
    num cache misses                 |     1362860 |     1305826 |     1322777 |     1307786 |     2276494 |     2276517 |     2057943 |     1961041 |     1105088 |     1113980 |      841796 |      765002
    miss rate                        |       5.09% |       4.91% |       4.97% |       4.91% |       8.58% |       8.59% |       7.88% |       7.48% |       4.23% |       4.23% |       6.12% |       5.57%
    mpki                             |        0.75 |        0.72 |        0.73 |        0.71 |        1.34 |        1.34 |        1.19 |        1.13 |        0.60 |        0.60 |        0.45 |        0.41
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1823206 |     1859116 |     1861309 |     1853314 |     2534410 |     2538145 |     2338827 |     2308496 |     1581270 |     1794976 |     1266850 |     1135609
    num cache misses                 |      203999 |      132710 |      132724 |      132525 |      130670 |      132099 |      131904 |      516095 |      529395 |      342546 |      224754 |      276624
