                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4658406 |    4781941 |    4675782 |    4662514 |    5499470 |    5533768 |    5535114 |    5670285 |    5566587 |    5652406 |    5639047 |    5569147
  Cycles                             |    3644740 |    3644740 |    3644740 |    3644740 |    4804430 |    4804430 |    4804430 |    4804430 |    3644740 |    3644740 |    3644740 |    3644740
  IPC                                |       1.28 |       1.31 |       1.28 |       1.28 |       1.14 |       1.15 |       1.15 |       1.18 |       1.53 |       1.55 |       1.55 |       1.53
  Time (ns)                          |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700 |    1656700
  Idle time (ns)                     |        448 |     456325 |     458637 |     459418 |     460184 |     460929 |     461693 |     462445 |     463209 |     463951 |     464713 |     465458
  Idle time (%)                      |       0.0% |      27.5% |      27.7% |      27.7% |      27.8% |      27.8% |      27.9% |      27.9% |      28.0% |      28.0% |      28.1% |      28.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     363933 |     587019 |     558286 |     556588 |     850846 |     889227 |     891147 |     928752 |    1104178 |    1136412 |    1137548 |    1116587
  num incorrect                      |      20922 |       4880 |       4804 |       4684 |       4492 |       4084 |       3993 |       4142 |       3709 |       3591 |       3282 |       3336
  misprediction rate                 |      5.44% |      0.82% |      0.85% |      0.83% |      0.53% |      0.46% |      0.45% |      0.44% |      0.33% |      0.31% |      0.29% |      0.30%
  mpki                               |       4.49 |       1.02 |       1.03 |       1.00 |       0.82 |       0.74 |       0.72 |       0.73 |       0.67 |       0.64 |       0.58 |       0.60
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     521175 |     371606 |     371687 |     370618 |     348338 |     336143 |     334704 |     335355 |     237871 |     235043 |     230900 |     230068
    num misses                       |        301 |         35 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         28 |         36
    miss rate                        |      0.06% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2418803 |    1997601 |    1980961 |    1974899 |    2002193 |    1959944 |    1957858 |    1980064 |    1620289 |    1620394 |    1608093 |    1600880
    num misses                       |       2229 |        377 |        420 |        491 |        479 |        393 |        389 |        315 |        259 |        192 |        210 |        136
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.48 |       0.08 |       0.09 |       0.11 |       0.09 |       0.07 |       0.07 |       0.06 |       0.05 |       0.03 |       0.04 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2530 |        412 |        455 |        526 |        514 |        428 |        424 |        350 |        287 |        227 |        238 |        172
    num misses                       |        629 |        171 |        178 |        183 |        183 |        181 |        173 |        170 |        147 |        157 |        140 |        143
    miss rate                        |     24.86% |     41.50% |     39.12% |     34.79% |     35.60% |     42.29% |     40.80% |     48.57% |     51.22% |     69.16% |     58.82% |     83.14%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     521175 |     371606 |     371687 |     370618 |     348338 |     336143 |     334704 |     335355 |     237871 |     235043 |     230900 |     230068
    num cache misses                 |       7305 |        435 |        435 |        430 |        432 |        434 |        441 |        432 |        376 |        446 |        374 |        442
    miss rate                        |      1.40% |      0.12% |      0.12% |      0.12% |      0.12% |      0.13% |      0.13% |      0.13% |      0.16% |      0.19% |      0.16% |      0.19%
    mpki                             |       1.57 |       0.09 |       0.09 |       0.09 |       0.08 |       0.08 |       0.08 |       0.08 |       0.07 |       0.08 |       0.07 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2418803 |    1997601 |    1980961 |    1974899 |    2002193 |    1959944 |    1957858 |    1980064 |    1620289 |    1620394 |    1608093 |    1600880
    num cache misses                 |      71622 |      53229 |      54172 |      54427 |      41007 |      39720 |      39052 |      38789 |      35464 |      34946 |      33371 |      33386
    miss rate                        |      2.96% |      2.66% |      2.73% |      2.76% |      2.05% |      2.03% |      1.99% |      1.96% |      2.19% |      2.16% |      2.08% |      2.09%
    mpki                             |      15.37 |      11.13 |      11.59 |      11.67 |       7.46 |       7.18 |       7.06 |       6.84 |       6.37 |       6.18 |       5.92 |       5.99
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      83982 |      55803 |      55887 |      56785 |      44242 |      42803 |      42028 |      43724 |      38625 |      38943 |      36589 |      35142
    num cache misses                 |      22603 |      13365 |      15178 |      16431 |      15371 |      15500 |      14132 |      12974 |      13015 |      11165 |      11428 |      11994
    miss rate                        |     26.91% |     23.95% |     27.16% |     28.94% |     34.74% |     36.21% |     33.63% |     29.67% |     33.70% |     28.67% |     31.23% |     34.13%
    mpki                             |       4.85 |       2.79 |       3.25 |       3.52 |       2.79 |       2.80 |       2.55 |       2.29 |       2.34 |       1.98 |       2.03 |       2.15
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      34522 |      19739 |      21333 |      23326 |      22993 |      22827 |      21100 |      21350 |      18969 |      17818 |      17302 |      16875
    num cache misses                 |      13471 |       2391 |       2268 |       2303 |       2442 |       2427 |       2777 |       6728 |       7914 |       4147 |       3519 |       5519
    miss rate                        |     39.02% |     12.11% |     10.63% |      9.87% |     10.62% |     10.63% |     13.16% |     31.51% |     41.72% |     23.27% |     20.34% |     32.71%
    mpki                             |       2.89 |       0.50 |       0.49 |       0.49 |       0.44 |       0.44 |       0.50 |       1.19 |       1.42 |       0.73 |       0.62 |       0.99
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13792 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13677 |          0 |          0 |          0
  average dram access latency (ns)   |     315.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     317.68 |        inf |        inf |        inf
  average dram queueing delay        |     254.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     256.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5367 |        169 |        194 |        192 |        160 |        153 |        142 |         50 |         82 |         77 |         77 |         64
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        977 |        496 |        454 |        495 |        647 |        614 |       1014 |       4653 |       5614 |       2273 |       2099 |       3794
