                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57441756 |   56171724 |   56801034 |   56752121 |   48934572 |   48869800 |   48811157 |   48870889 |   56642572 |   56634029 |   56594529 |   56473426
  Cycles                             |   67598420 |   67598420 |   67598420 |   67598420 |   51281560 |   51281560 |   51281560 |   51281560 |   67598420 |   67598420 |   67598420 |   67598420
  IPC                                |       0.85 |       0.83 |       0.84 |       0.84 |       0.95 |       0.95 |       0.95 |       0.95 |       0.84 |       0.84 |       0.84 |       0.84
  Time (ns)                          |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800 |   23309800
  Idle time (ns)                     |        232 |     319401 |     323530 |     326176 |     328784 |     331423 |     334030 |     336668 |     339276 |     341914 |     344522 |     347160
  Idle time (%)                      |       0.0% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.5% |       1.5% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6188515 |    5959997 |    6140606 |    6128787 |    3978029 |    3958777 |    3948305 |    3957096 |    6089117 |    6085849 |    6076858 |    6048849
  num incorrect                      |      13883 |       3703 |       3896 |       4004 |       3611 |       3723 |       4061 |       5154 |       5988 |       6168 |       6222 |       6599
  misprediction rate                 |      0.22% |      0.06% |      0.06% |      0.07% |      0.09% |      0.09% |      0.10% |      0.13% |      0.10% |      0.10% |      0.10% |      0.11%
  mpki                               |       0.24 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.11 |       0.11 |       0.11 |       0.11 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6993719 |    6844210 |    6862267 |    6875195 |    6705452 |    6729940 |    6736297 |    6779676 |    7000724 |    7026594 |    7041618 |    7058367
    num misses                       |        131 |         21 |         21 |         23 |         23 |         21 |         23 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   19845670 |   19270738 |   19363101 |   19350549 |   17942996 |   17945339 |   17914806 |   17960770 |   19387076 |   19397551 |   19389802 |   19368018
    num misses                       |     863111 |     856356 |     855640 |     857235 |     856686 |     857361 |     855906 |     856920 |     856093 |     857311 |     856959 |     855547
    miss rate                        |      4.35% |      4.44% |      4.42% |      4.43% |      4.77% |      4.78% |      4.78% |      4.77% |      4.42% |      4.42% |      4.42% |      4.42%
    mpki                             |      15.03 |      15.25 |      15.06 |      15.10 |      17.51 |      17.54 |      17.54 |      17.53 |      15.11 |      15.14 |      15.14 |      15.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     863242 |     856377 |     855661 |     857258 |     856709 |     857382 |     855929 |     856943 |     856116 |     857334 |     856982 |     855570
    num misses                       |     351971 |     347839 |     348883 |     349917 |     350736 |     352747 |     350068 |     349270 |     351383 |     352201 |     348929 |     347365
    miss rate                        |     40.77% |     40.62% |     40.77% |     40.82% |     40.94% |     41.14% |     40.90% |     40.76% |     41.04% |     41.08% |     40.72% |     40.60%
    mpki                             |       6.13 |       6.19 |       6.14 |       6.17 |       7.17 |       7.22 |       7.17 |       7.15 |       6.20 |       6.22 |       6.17 |       6.15
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6993719 |    6844210 |    6862267 |    6875195 |    6705452 |    6729940 |    6736297 |    6779676 |    7000724 |    7026594 |    7041618 |    7058367
