                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  214881011 |  219669259 |  218841879 |  220506508 |  172181994 |  179545059 |  225983538 |  223659983 |  213409774 |  213721789 |  199136495 |  200414238
  Cycles                             |  229229050 |  229229050 |  229229050 |  229229050 |  173897900 |  173897900 |  229229050 |  229229050 |  229229050 |  229229050 |  173897900 |  173897900
  IPC                                |       0.94 |       0.96 |       0.95 |       0.96 |       0.99 |       1.03 |       0.99 |       0.98 |       0.93 |       0.93 |       1.15 |       1.15
  Time (ns)                          |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500 |   79044500
  Idle time (ns)                     |    2849038 |    2369930 |    2383333 |    2352337 |     510323 |     510102 |    2458496 |    2938277 |    7689261 |    7915202 |    2025667 |    1294128
  Idle time (%)                      |       3.6% |       3.0% |       3.0% |       3.0% |       0.6% |       0.6% |       3.1% |       3.7% |       9.7% |      10.0% |       2.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   22802881 |   24385251 |   24151273 |   24626902 |   11541556 |   14025109 |   27300906 |   26637474 |   26718618 |   26911666 |   22767595 |   23132545
  num incorrect                      |      36120 |      19424 |      19219 |      19410 |      18116 |      17896 |      17808 |      17701 |      17218 |      16912 |      16193 |      16252
  misprediction rate                 |      0.16% |      0.08% |      0.08% |      0.08% |      0.16% |      0.13% |      0.07% |      0.07% |      0.06% |      0.06% |      0.07% |      0.07%
  mpki                               |       0.17 |       0.09 |       0.09 |       0.09 |       0.11 |       0.10 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17789491 |   17625663 |   17624498 |   17621422 |   17307760 |   17118996 |   17116687 |   17116305 |   15734858 |   15683808 |   15677098 |   15677299
    num misses                       |        290 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         28 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   98237833 |   98417380 |   98295470 |   98535060 |   90352540 |   90863049 |   97480496 |   97147598 |   90380755 |   90270796 |   88133292 |   88315904
    num misses                       |      54389 |      50770 |      50639 |      50839 |      51121 |      49414 |      49288 |      49259 |      47194 |      45748 |      45324 |      45109
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
