                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  125313446 |  129350543 |  131611822 |  131261427 |  175367469 |  176073043 |  175920526 |  176512778 |  131647842 |  129624490 |  132296211 |  131258227 |  176678554 |  176422935 |  176213205 |  176815098
  Cycles                             |  136592600 |  136592600 |  136592600 |  136592600 |  546370400 |  546370400 |  546370400 |  546370400 |  136592600 |  136592600 |  136592600 |  136592600 |  546370400 |  546370400 |  546370400 |  546370400
  IPC                                |       0.92 |       0.95 |       0.96 |       0.96 |       0.32 |       0.32 |       0.32 |       0.32 |       0.96 |       0.95 |       0.97 |       0.96 |       0.32 |       0.32 |       0.32 |       0.32
  Time (ns)                          |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600 |  136592600
  Idle time (ns)                     |       5203 |     511201 |     503968 |     504526 |   14696333 |   13371630 |   13836849 |   12468225 |     511602 |     515074 |     507532 |     508028 |   14782972 |   13355567 |   13841755 |   12527434
  Idle time (%)                      |       0.0% |       0.4% |       0.4% |       0.4% |      10.8% |       9.8% |      10.1% |       9.1% |       0.4% |       0.4% |       0.4% |       0.4% |      10.8% |       9.8% |      10.1% |       9.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    7905944 |   10081136 |   10883021 |   10768044 |   25476180 |   25716206 |   25666250 |   25863514 |   10928893 |   10263536 |   11155446 |   10807230 |   25949487 |   25865179 |   25794658 |   25995469
  num incorrect                      |      10182 |       4168 |       4084 |       4072 |       4043 |       4027 |       3947 |       3983 |       3827 |       3907 |       3739 |       3923 |       3838 |       3768 |       3788 |       3762
  misprediction rate                 |      0.13% |      0.04% |      0.04% |      0.04% |      0.02% |      0.02% |      0.02% |      0.02% |      0.04% |      0.04% |      0.03% |      0.04% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.08 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13161052 |   12761059 |   12734290 |   12733637 |   12732215 |   12729901 |   12729599 |   12729621 |   12722729 |   12718825 |   12718334 |   12719366 |   12718340 |   12717916 |   12718248 |   12718098
    num misses                       |        214 |         34 |         27 |         34 |         34 |         34 |         27 |         34 |         34 |         34 |         27 |         34 |         34 |         27 |         30 |         35
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   67322784 |   66897027 |   67207404 |   67146510 |   74491503 |   74602650 |   74576293 |   74675082 |   67169480 |   66821551 |   67265311 |   67097324 |   74662042 |   74617497 |   74584033 |   74683521
    num misses                       |      40697 |      36645 |      36365 |      38028 |      36464 |      36403 |      36364 |      36449 |      36439 |      36349 |      36351 |      38004 |      36414 |      36355 |      36422 |      36322
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.32 |       0.28 |       0.28 |       0.29 |       0.21 |       0.21 |       0.21 |       0.21 |       0.28 |       0.28 |       0.27 |       0.29 |       0.21 |       0.21 |       0.21 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      40911 |      36679 |      36392 |      38062 |      36498 |      36437 |      36391 |      36483 |      36473 |      36383 |      36378 |      38038 |      36448 |      36382 |      36452 |      36357
    num misses                       |      21465 |      19801 |      19558 |      19480 |      19603 |      19565 |      19608 |      19607 |      19502 |      19509 |      19449 |      19697 |      19665 |      19508 |      19593 |      19414
    miss rate                        |     52.47% |     53.98% |     53.74% |     51.18% |     53.71% |     53.70% |     53.88% |     53.74% |     53.47% |     53.62% |     53.46% |     51.78% |     53.95% |     53.62% |     53.75% |     53.40%
    mpki                             |       0.17 |       0.15 |       0.15 |       0.15 |       0.11 |       0.11 |       0.11 |       0.11 |       0.15 |       0.15 |       0.15 |       0.15 |       0.11 |       0.11 |       0.11 |       0.11
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13161052 |   12761059 |   12734290 |   12733637 |   12732215 |   12729901 |   12729599 |   12729621 |   12722729 |   12718825 |   12718334 |   12719366 |   12718340 |   12717916 |   12718248 |   12718098
    num cache misses                 |      28946 |      15305 |      14985 |      15352 |       9110 |       9052 |       9222 |       8395 |      14941 |      14818 |      14856 |      15221 |       9082 |       9127 |       9118 |       8232
    miss rate                        |      0.22% |      0.12% |      0.12% |      0.12% |      0.07% |      0.07% |      0.07% |      0.07% |      0.12% |      0.12% |      0.12% |      0.12% |      0.07% |      0.07% |      0.07% |      0.06%
    mpki                             |       0.23 |       0.12 |       0.11 |       0.12 |       0.05 |       0.05 |       0.05 |       0.05 |       0.11 |       0.11 |       0.11 |       0.12 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   67322784 |   66897027 |   67207404 |   67146510 |   74491503 |   74602650 |   74576293 |   74675082 |   67169480 |   66821551 |   67265311 |   67097324 |   74662042 |   74617497 |   74584033 |   74683521
    num cache misses                 |    2730196 |    2691348 |    2673269 |    2673312 |    2668972 |    2669506 |    2669336 |    2669951 |    2672485 |    2671678 |    2670918 |    2670990 |    2667354 |    2667632 |    2666920 |    2667396
    miss rate                        |      4.06% |      4.02% |      3.98% |      3.98% |      3.58% |      3.58% |      3.58% |      3.58% |      3.98% |      4.00% |      3.97% |      3.98% |      3.57% |      3.58% |      3.58% |      3.57%
    mpki                             |      21.79 |      20.81 |      20.31 |      20.37 |      15.22 |      15.16 |      15.17 |      15.13 |      20.30 |      20.61 |      20.19 |      20.35 |      15.10 |      15.12 |      15.13 |      15.09
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2977102 |    2900472 |    2880058 |    2881973 |    2884631 |    2882218 |    2882925 |    2882629 |    2882992 |    2878662 |    2878218 |    2879248 |    2882515 |    2880516 |    2880096 |    2876077
    num cache misses                 |    2053316 |    1993766 |    1980181 |    1980123 |    1841988 |    1829819 |    1832606 |    1763875 |    1978241 |    1977532 |    1976842 |    1977486 |    1840389 |    1826069 |    1834465 |    1756831
    miss rate                        |     68.97% |     68.74% |     68.75% |     68.71% |     63.86% |     63.49% |     63.57% |     61.19% |     68.62% |     68.70% |     68.68% |     68.68% |     63.85% |     63.39% |     63.69% |     61.08%
    mpki                             |      16.39 |      15.41 |      15.05 |      15.09 |      10.50 |      10.39 |      10.42 |       9.99 |      15.03 |      15.26 |      14.94 |      15.07 |      10.42 |      10.35 |      10.41 |       9.94
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2277302 |    2187943 |    2172351 |    2173738 |    2049212 |    2033957 |    2037563 |    1968754 |    2174333 |    2169990 |    2169633 |    2170884 |    2047131 |    2030266 |    2039106 |    1957683
    num cache misses                 |    1723835 |    1671991 |    1607136 |    1628307 |    1578215 |    1646794 |    1604482 |    1594219 |    1696600 |    1653188 |    1616025 |    1634851 |    1579155 |    1646017 |    1605607 |    1588939
    miss rate                        |     75.70% |     76.42% |     73.98% |     74.91% |     77.02% |     80.97% |     78.75% |     80.98% |     78.03% |     76.18% |     74.48% |     75.31% |     77.14% |     81.07% |     78.74% |     81.16%
    mpki                             |      13.76 |      12.93 |      12.21 |      12.41 |       9.00 |       9.35 |       9.12 |       9.03 |      12.89 |      12.75 |      12.22 |      12.46 |       8.94 |       9.33 |       9.11 |       8.99
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   17523238 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   17529882 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    2285.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2294.08 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    2224.11 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2232.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1295335 |    1288342 |    1246172 |    1263775 |    1214637 |    1275781 |    1234728 |    1212913 |    1301521 |    1288540 |    1251771 |    1267744 |    1211311 |    1274523 |    1236027 |    1210567
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      23802 |       1699 |       1408 |       1416 |       2040 |       2193 |       2273 |      10206 |      22783 |       3205 |       3006 |       2936 |       3071 |       3085 |       2951 |       7800
