                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674980 |    4505328 |   84315424 |   84089080 |  256040509 |  133036318 |  133915661 |  126969750 |  485019200 |  483685218 |  476500044 |    4615122
  Cycles                             |  452567330 |  452567330 |  452567330 |  452567330 |  343326940 |  343326940 |  452567330 |  452567330 |  452567330 |  343326940 |  343326940 |  452567330
  IPC                                |       0.02 |       0.01 |       0.19 |       0.19 |       0.75 |       0.39 |       0.30 |       0.28 |       1.07 |       1.41 |       1.39 |       0.01
  Time (ns)                          |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700 |  156057700
  Idle time (ns)                     |  153159471 |  153911672 |  106294455 |  106432231 |    8312486 |  132445465 |  136068451 |  137062801 |   18303362 |   17061660 |   16368156 |  154488882
  Idle time (%)                      |      98.1% |      98.6% |      68.1% |      68.2% |       5.3% |      84.9% |      87.2% |      87.8% |      11.7% |      10.9% |      10.5% |      99.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277395 |     191361 |    4237717 |    4226922 |   12882431 |     201135 |     204603 |     198642 |   57989811 |   57400087 |   57325755 |     469764
  num incorrect                      |       7626 |        725 |        631 |        632 |       1883 |       3464 |       3592 |       3606 |    2762716 |    2615137 |    2744173 |       8302
  misprediction rate                 |      0.59% |      0.38% |      0.01% |      0.01% |      0.01% |      1.69% |      1.73% |      1.78% |      4.55% |      4.36% |      4.57% |      1.74%
  mpki                               |       0.79 |       0.16 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.70 |       5.41 |       5.76 |       1.80
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527247 |     430462 |    6367616 |    6352507 |   19357119 |    7484490 |    7536093 |    7152510 |   55450634 |   54963420 |   54439174 |     622376
    num misses                       |        120 |         35 |         32 |         33 |         32 |         39 |         39 |         39 |         48 |         46 |         46 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824101 |    3911867 |   56849234 |   56691884 |  172626662 |   31105350 |   31320826 |   29725646 |  234755206 |  238408090 |  230275440 |    2530334
    num misses                       |      13010 |       5340 |        648 |        644 |       1768 |       2931 |       3072 |       2985 |      30357 |      29988 |      25923 |       4431
    miss rate                        |      0.27% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.18%
    mpki                             |       1.34 |       1.19 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.05 |       0.96
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13130 |       5375 |        680 |        677 |       1800 |       2970 |       3111 |       3024 |      30405 |      30034 |      25969 |       4472
    num misses                       |       4264 |       5324 |        622 |        616 |       1727 |       2253 |       2337 |       2246 |       2564 |       2639 |       2506 |       2165
    miss rate                        |     32.48% |     99.05% |     91.47% |     90.99% |     95.94% |     75.86% |     75.12% |     74.27% |      8.43% |      8.79% |      9.65% |     48.41%
    mpki                             |       0.44 |       1.18 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.47
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527247 |     430462 |    6367616 |    6352507 |   19357119 |    7484490 |    7536093 |    7152510 |   55450634 |   54963420 |   54439174 |     622376
    num cache misses                 |       1845 |        459 |        398 |        399 |       1421 |       2419 |       1101 |       1162 |      27376 |      33910 |      34429 |        509
    miss rate                        |      0.12% |      0.11% |      0.01% |      0.01% |      0.01% |      0.03% |      0.01% |      0.02% |      0.05% |      0.06% |      0.06% |      0.08%
    mpki                             |       0.19 |       0.10 |       0.00 |       0.00 |       0.01 |       0.02 |       0.01 |       0.01 |       0.06 |       0.07 |       0.07 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4824101 |    3911867 |   56849234 |   56691884 |  172626662 |   31105350 |   31320826 |   29725646 |  234755206 |  238408090 |  230275440 |    2530334
    num cache misses                 |     169430 |     334385 |      36272 |      36357 |     110561 |      64275 |      64543 |      61443 |    3333441 |    4438161 |    4252764 |      21153
    miss rate                        |      3.51% |      8.55% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.42% |      1.86% |      1.85% |      0.84%
    mpki                             |      17.51 |      74.22 |       0.43 |       0.43 |       0.43 |       0.48 |       0.48 |       0.48 |       6.87 |       9.18 |       8.93 |       4.58
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     237705 |     409545 |      37092 |      37209 |     113380 |      67938 |      67069 |      63984 |    3363174 |    4474257 |    4289556 |      25239
    num cache misses                 |     158984 |     333506 |      36340 |      36373 |     110283 |      66024 |      65089 |      62125 |     124495 |     143696 |     138185 |      16060
    miss rate                        |     66.88% |     81.43% |     97.97% |     97.75% |     97.27% |     97.18% |     97.05% |     97.09% |      3.70% |      3.21% |      3.22% |     63.63%
    mpki                             |      16.43 |      74.02 |       0.43 |       0.43 |       0.43 |       0.50 |       0.49 |       0.49 |       0.26 |       0.30 |       0.29 |       3.48
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     225419 |     408208 |      36762 |      36828 |     111710 |      67268 |      66514 |      63504 |     126950 |     145968 |     140596 |      19639
    num cache misses                 |     158114 |     332927 |      35299 |      35580 |     107802 |      24650 |      28096 |      29691 |     116651 |     119860 |     117661 |       6575
    miss rate                        |     70.14% |     81.56% |     96.02% |     96.61% |     96.50% |     36.64% |     42.24% |     46.75% |     91.89% |     82.11% |     83.69% |     33.48%
    mpki                             |      16.34 |      73.90 |       0.42 |       0.42 |       0.42 |       0.19 |       0.21 |       0.23 |       0.24 |       0.25 |       0.25 |       1.42
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     384184 |          0 |          0 |          0 |     384506 |          0 |          0 |          0 |     384158 |          0 |          0 |          0
  average dram access latency (ns)   |      61.29 |        inf |        inf |        inf |      61.29 |        inf |        inf |        inf |      61.29 |        inf |        inf |        inf
  average dram queueing delay        |       0.03 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      71069 |     240528 |      33027 |      33027 |      24556 |       2214 |       2325 |       2225 |      49441 |      45466 |      47624 |       4794
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10282 |         11 |        542 |        593 |      77443 |      20238 |      23246 |      24854 |       8896 |      13723 |       9392 |        301
