                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  253607373 |  248914497 |  340907920 |  385376492 |  335725585 |  317646159 |  222678493 |  227090979
  Cycles                             |  311700990 |  311700990 |  311700990 |  311700990 |  311700990 |  311700990 |  311700990 |  311700990
  IPC                                |       0.81 |       0.80 |       1.09 |       1.24 |       1.08 |       1.02 |       0.71 |       0.73
  Time (ns)                          |  107483100 |  107483100 |  107483100 |  107483100 |  107483100 |  107483100 |  107483100 |  107483100
  Idle time (ns)                     |   49763922 |   47198318 |   10259792 |   14382670 |   13017997 |   12347810 |   39828343 |   40496704
  Idle time (%)                      |      46.3% |      43.9% |       9.5% |      13.4% |      12.1% |      11.5% |      37.1% |      37.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   24189265 |   21112931 |   26337360 |   35077419 |   25198420 |   25133000 |   16730819 |   15108024
  num incorrect                      |    1753565 |    1611867 |    2310899 |    3686554 |    2024871 |    2319132 |     952861 |     821157
  misprediction rate                 |      6.76% |      7.09% |      8.07% |      9.51% |      7.44% |      8.45% |      5.39% |      5.16%
  mpki                               |       6.91 |       6.48 |       6.78 |       9.57 |       6.03 |       7.30 |       4.28 |       3.62
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28174318 |   25722960 |   35533051 |   41768295 |   34308721 |   33676428 |   23039892 |   22603573
    num misses                       |        144 |         58 |         58 |         57 |         54 |         54 |         54 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  121977214 |  113548215 |  169394135 |  172115478 |  165789312 |  160275748 |  121489601 |  118590714
    num misses                       |      28158 |      18271 |      22841 |      22524 |      14958 |      13941 |       9330 |       9283
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.11 |       0.07 |       0.07 |       0.06 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      28302 |      18329 |      22899 |      22581 |      15012 |      13995 |       9384 |       9337
    num misses                       |       9970 |       7390 |       5381 |       2860 |       2848 |       2319 |       1743 |       1805
    miss rate                        |     35.23% |     40.32% |     23.50% |     12.67% |     18.97% |     16.57% |     18.57% |     19.33%
    mpki                             |       0.04 |       0.03 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28174318 |   25722960 |   35533051 |   41768295 |   34308721 |   33676428 |   23039892 |   22603573
    num cache misses                 |      17844 |      16850 |      27301 |      30097 |      21306 |      20361 |      12351 |      11047
    miss rate                        |      0.06% |      0.07% |      0.08% |      0.07% |      0.06% |      0.06% |      0.05% |      0.05%
    mpki                             |       0.07 |       0.07 |       0.08 |       0.08 |       0.06 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  121977214 |  113548215 |  169394135 |  172115478 |  165789312 |  160275748 |  121489601 |  118590714
    num cache misses                 |    1667906 |    1725201 |    1352507 |    2028640 |    1313398 |    1266936 |     861289 |     778514
    miss rate                        |      1.37% |      1.52% |      0.80% |      1.18% |      0.79% |      0.79% |      0.71% |      0.66%
    mpki                             |       6.58 |       6.93 |       3.97 |       5.26 |       3.91 |       3.99 |       3.87 |       3.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1749623 |    1816710 |    1386109 |    2060962 |    1336726 |    1288947 |     874903 |     790779
    num cache misses                 |     225348 |     400046 |     112863 |      97702 |     101770 |      87763 |      69695 |      63862
    miss rate                        |     12.88% |     22.02% |      8.14% |      4.74% |      7.61% |      6.81% |      7.97% |      8.08%
    mpki                             |       0.89 |       1.61 |       0.33 |       0.25 |       0.30 |       0.28 |       0.31 |       0.28
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     289282 |     474781 |     119207 |     100057 |     103830 |      89452 |      70982 |      65100
    num cache misses                 |     201841 |     384483 |      62587 |      58921 |      74979 |      65279 |      56354 |      53685
    miss rate                        |     69.77% |     80.98% |     52.50% |     58.89% |     72.21% |     72.98% |     79.39% |     82.47%
    mpki                             |       0.80 |       1.54 |       0.18 |       0.15 |       0.22 |       0.21 |       0.25 |       0.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     536161 |          0 |          0 |          0 |     535995 |          0 |          0 |          0
  average dram access latency (ns)   |      61.33 |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.08 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      75309 |     241457 |      14206 |       1992 |      26925 |      34628 |      15283 |      34497
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      20464 |      21604 |      23582 |      25153 |      23611 |       9114 |      21296 |        902
