                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  134633386 |  135258706 |  135560448 |  134534520 |  105547921 |  105249833 |  104624188 |  103912315 |  134412479 |  134103326 |  134517978 |  134078663 |  104284827 |  105208676 |  104475775 |  105433644
  Cycles                             |   56096730 |   56096730 |   56096730 |   56096730 |   42556140 |   42556140 |   42556140 |   42556140 |   56096730 |   56096730 |   56096730 |   56096730 |   42556140 |   42556140 |   42556140 |   42556140
  IPC                                |       2.40 |       2.41 |       2.42 |       2.40 |       2.48 |       2.47 |       2.46 |       2.44 |       2.40 |       2.39 |       2.40 |       2.39 |       2.45 |       2.47 |       2.46 |       2.48
  Time (ns)                          |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700 |   19343700
  Idle time (ns)                     |     470646 |     461944 |     462757 |     459685 |     472243 |     469079 |     463565 |        373 |     468297 |     471437 |     469868 |     465149 |     466718 |     467497 |     464334 |     465916
  Idle time (%)                      |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       0.0% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4% |       2.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   15034523 |   15213042 |   15299382 |   15006263 |    6724379 |    6639221 |    6460448 |    6087365 |   14971535 |   14883076 |   15001539 |   14876028 |    6363495 |    6627569 |    6418028 |    6691751
  num incorrect                      |     122612 |     122624 |     122619 |     122622 |     122594 |     122586 |     122597 |     140305 |     122592 |     122611 |     122620 |     122613 |     122587 |     122565 |     122606 |     122574
  misprediction rate                 |      0.81% |      0.80% |      0.80% |      0.81% |      1.79% |      1.81% |      1.86% |      2.25% |      0.81% |      0.82% |      0.81% |      0.82% |      1.89% |      1.82% |      1.87% |      1.80%
  mpki                               |       0.91 |       0.91 |       0.90 |       0.91 |       1.16 |       1.16 |       1.17 |       1.35 |       0.91 |       0.91 |       0.91 |       0.91 |       1.18 |       1.16 |       1.17 |       1.16
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8611830 |    8611929 |    8611839 |    8611831 |    8611828 |    8611824 |    8611830 |    8757334 |    8611731 |    8611828 |    8611831 |    8611828 |    8611831 |    8611744 |    8611836 |    8611824
    num misses                       |         28 |         28 |         28 |         28 |         28 |         28 |         28 |        328 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37157912 |   37247567 |   37290379 |   37143794 |   33002831 |   32960235 |   32870880 |   33120619 |   37126041 |   37082189 |   37141431 |   37078665 |   32822405 |   32954116 |   32849701 |   32986494
    num misses                       |      23963 |      23781 |      23800 |      23426 |      23453 |      23626 |      23691 |      26915 |      23587 |      23246 |      24012 |      23297 |      23498 |      23549 |      24135 |      23410
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.08% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.18 |       0.18 |       0.18 |       0.17 |       0.22 |       0.22 |       0.23 |       0.26 |       0.18 |       0.17 |       0.18 |       0.17 |       0.23 |       0.22 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23991 |      23809 |      23828 |      23454 |      23481 |      23654 |      23719 |      27243 |      23615 |      23274 |      24040 |      23325 |      23526 |      23577 |      24163 |      23438
    num misses                       |       4612 |       4660 |       4652 |       4519 |       4573 |       4643 |       4743 |       5795 |       4548 |       4602 |       4605 |       4630 |       4665 |       4581 |       4546 |       4515
    miss rate                        |     19.22% |     19.57% |     19.52% |     19.27% |     19.48% |     19.63% |     20.00% |     21.27% |     19.26% |     19.77% |     19.16% |     19.85% |     19.83% |     19.43% |     18.81% |     19.26%
    mpki                             |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.05 |       0.06 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8611830 |    8611929 |    8611839 |    8611831 |    8611828 |    8611824 |    8611830 |    8757334 |    8611731 |    8611828 |    8611831 |    8611828 |    8611831 |    8611744 |    8611836 |    8611824
    num cache misses                 |       1238 |       1212 |       1233 |       1249 |       3385 |       3223 |       3179 |      13172 |       1265 |       1233 |       1236 |       1358 |       3235 |       3199 |       3241 |       3209
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.04% |      0.04% |      0.04% |      0.15% |      0.01% |      0.01% |      0.01% |      0.02% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.13 |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
