                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8     | Core 9     | Core 10    | Core 11    | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1985250954 |  1995167093 |  1969158975 |  1973613278 |  1685132163 |  1693095742 |  1693411229 |  1697058973 |          0 |          0 |          0 |          0 |  1687540832 |  1693990838 |  1707602205 |  1714216344
  Cycles                             |   876783390 |   876783390 |   876783390 |   876783390 |   665146020 |   665146020 |   665146020 |   665146020 |  876783390 |  876783390 |  876783390 |  876783390 |   665146020 |   665146020 |   665146020 |   665146020
  IPC                                |        2.26 |        2.28 |        2.25 |        2.25 |        2.53 |        2.55 |        2.55 |        2.55 |       0.00 |       0.00 |       0.00 |       0.00 |        2.54 |        2.55 |        2.57 |        2.58
  Time (ns)                          |   302339100 |   302339100 |   302339100 |   302339100 |   302339100 |   302339100 |   302339100 |   302339100 |  302339100 |  302339100 |  302339100 |  302339100 |   302339100 |   302339100 |   302339100 |   302339100
  Idle time (ns)                     |      341262 |      343012 |      344833 |      346660 |         280 |      328384 |      330530 |      332390 |  302339100 |  302339100 |  302339100 |  302339100 |      334131 |      335907 |      337670 |      339457
  Idle time (%)                      |        0.1% |        0.1% |        0.1% |        0.1% |        0.0% |        0.1% |        0.1% |        0.1% |     100.0% |     100.0% |     100.0% |     100.0% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |            |            |            |            |             |             |             |            
  num correct                        |   113072303 |   116377883 |   378308891 |   379793854 |     8779069 |    12033195 |    12138561 |    13354483 |          0 |          0 |          0 |          0 |    10180911 |    12330988 |    20522888 |    22727583
  num incorrect                      |       27984 |       27784 |       18474 |       18277 |       41344 |       32030 |       32050 |       32045 |          0 |          0 |          0 |          0 |       31294 |       32034 |       27789 |       27808
  misprediction rate                 |       0.02% |       0.02% |       0.00% |       0.00% |       0.47% |       0.27% |       0.26% |       0.24% |      0.00% |      0.00% |      0.00% |      0.00% |       0.31% |       0.26% |       0.14% |       0.12%
  mpki                               |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.02 |       0.00 |       0.00 |       0.00 |       0.00 |        0.02 |        0.02 |        0.02 |        0.02
TLB Summary                          |             |             |             |             |             |             |             |             |            |            |            |            |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |   157003193 |   157003193 |    79675971 |    79675972 |   158348200 |   157995406 |   157995215 |   157995215 |          0 |          0 |          0 |          0 |   157995217 |   157995215 |   157003193 |   157003193
