                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    9653909 |    4391528 |  340125138 |   84314290 |  194586996 |  199324623 |  711675718 |  733528058 |    4552884 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  624756570 |  624756570 |  624756570 |  624756570 |  473953260 |  473953260 |  473953260 |  473953260 |  624756570 |  624756570 |  624756570 |  624756570 |  473953260 |  473953260 |  473953260 |  473953260
  IPC                                |       0.02 |       0.01 |       0.54 |       0.13 |       0.41 |       0.42 |       1.50 |       1.55 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300
  Idle time (ns)                     |  212490257 |  213344238 |   14741285 |  165707077 |  181331504 |  180526051 |    8942556 |    6520009 |  213872149 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300 |  215433300
  Idle time (%)                      |      98.6% |      99.0% |       6.8% |      76.9% |      84.2% |      83.8% |       4.2% |       3.0% |      99.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1275534 |     172756 |   17108929 |    4237547 |     303130 |     300261 |   85734959 |   87016555 |     465718 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |       7583 |        705 |       2248 |        621 |       5013 |       5105 |    4101586 |    3992331 |       7850 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.59% |      0.41% |      0.01% |      0.01% |      1.63% |      1.67% |      4.57% |      4.39% |      1.66% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.79 |       0.16 |       0.01 |       0.01 |       0.03 |       0.03 |       5.76 |       5.44 |       1.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
