                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8       | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  15325571204 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |  15919827935 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |   9266910270 |  9266910270 |  9266910270 |  9266910270 |  7030069860 |  7030069860 |  7030069860 |  7030069860 |   9266910270 |  9266910270 |  9266910270 |  9266910270 |  7030069860 |  7030069860 |  7030069860 |  7030069860
  IPC                                |         1.65 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         1.72 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |   3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300
  Idle time (ns)                     |       263811 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |          265 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300 |  3195486300
  Idle time (%)                      |         0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |         0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |            
  num correct                        |    331867722 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    239331608 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |        36056 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |        18028 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |        0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |            
  I-TLB                              |              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |            
    num accesses                     |   1385428385 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   1477855817 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           39 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |          217 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
