                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  223844694 |  232266690 |  233835470 |  232983706 |  175587679 |  184860145 |  185426212 |  186210583 |  229406147 |  229395525 |  229389856 |  230989244
  Cycles                             |  434358400 |  434358400 |  434358400 |  434358400 |  325768800 |  325768800 |  325768800 |  325768800 |  434358400 |  434358400 |  434358400 |  434358400
  IPC                                |       0.52 |       0.53 |       0.54 |       0.54 |       0.54 |       0.57 |       0.57 |       0.57 |       0.53 |       0.53 |       0.53 |       0.53
  Time (ns)                          |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600 |  108589600
  Idle time (ns)                     |   26816472 |   27062135 |   27007274 |   26183342 |     330871 |     467530 |     473507 |     462627 |   37248262 |   36996586 |   37176680 |   37119327
  Idle time (%)                      |      24.7% |      24.9% |      24.9% |      24.1% |       0.3% |       0.4% |       0.4% |       0.4% |      34.3% |      34.1% |      34.2% |      34.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   28289784 |   31340241 |   31865910 |   31582390 |   13307911 |   16852763 |   17052656 |   17314467 |   35323792 |   35444956 |   35477277 |   36010609
  num incorrect                      |      11597 |       5115 |       5023 |       5044 |       4599 |       4599 |       4601 |       4539 |       4370 |       4243 |       4198 |       4217
  misprediction rate                 |      0.04% |      0.02% |      0.02% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.05 |       0.02 |       0.02 |       0.02 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17944897 |   17787673 |   17786891 |   17786930 |   17470125 |   17281456 |   17275648 |   17275482 |   15894032 |   15842566 |   15822730 |   15822614
    num misses                       |        195 |         34 |         34 |         34 |         34 |         34 |         34 |         34 |         34 |         30 |         35 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  100919771 |  101903779 |  102161763 |  102021119 |   91244729 |   92285239 |   92365040 |   92495157 |   94691570 |   94544602 |   94496536 |   94762645
    num misses                       |      54960 |      50791 |      50722 |      50866 |      49794 |      49455 |      49353 |      49385 |      46923 |      45783 |      45380 |      45248
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.25 |       0.22 |       0.22 |       0.22 |       0.28 |       0.27 |       0.27 |       0.27 |       0.20 |       0.20 |       0.20 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      55155 |      50825 |      50756 |      50900 |      49828 |      49489 |      49387 |      49419 |      46957 |      45813 |      45415 |      45278
    num misses                       |      31244 |      29864 |      29819 |      30032 |      29851 |      29425 |      29566 |      29279 |      26807 |      26694 |      26222 |      25867
    miss rate                        |     56.65% |     58.76% |     58.75% |     59.00% |     59.91% |     59.46% |     59.87% |     59.25% |     57.09% |     58.27% |     57.74% |     57.13%
    mpki                             |       0.14 |       0.13 |       0.13 |       0.13 |       0.17 |       0.16 |       0.16 |       0.16 |       0.12 |       0.12 |       0.11 |       0.11
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17944897 |   17787673 |   17786891 |   17786930 |   17470125 |   17281456 |   17275648 |   17275482 |   15894032 |   15842566 |   15822730 |   15822614
    num cache misses                 |      24129 |      12255 |      12185 |      12338 |      19756 |      20042 |      19403 |      19503 |      11377 |      11251 |      11189 |      10794
    miss rate                        |      0.13% |      0.07% |      0.07% |      0.07% |      0.11% |      0.12% |      0.11% |      0.11% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.11 |       0.05 |       0.05 |       0.05 |       0.11 |       0.11 |       0.10 |       0.10 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |  100919771 |  101903779 |  102161763 |  102021119 |   91244729 |   92285239 |   92365040 |   92495157 |   94691570 |   94544602 |   94496536 |   94762645
    num cache misses                 |    3725520 |    3728217 |    3728885 |    3727777 |    3661725 |    3633166 |    3630315 |    3629208 |    3342614 |    3335252 |    3321071 |    3319348
    miss rate                        |      3.69% |      3.66% |      3.65% |      3.65% |      4.01% |      3.94% |      3.93% |      3.92% |      3.53% |      3.53% |      3.51% |      3.50%
    mpki                             |      16.64 |      16.05 |      15.95 |      16.00 |      20.85 |      19.65 |      19.58 |      19.49 |      14.57 |      14.54 |      14.48 |      14.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4042586 |    4030747 |    4031882 |    4031008 |    3961299 |    3910566 |    3907489 |    3917186 |    3609338 |    3594089 |    3576352 |    3571664
    num cache misses                 |    2622368 |    2594774 |    2545731 |    2605781 |    2716086 |    2693200 |    2689741 |    2694812 |    2395418 |    2381835 |    2360324 |    2350104
    miss rate                        |     64.87% |     64.37% |     63.14% |     64.64% |     68.57% |     68.87% |     68.84% |     68.79% |     66.37% |     66.27% |     66.00% |     65.80%
    mpki                             |      11.72 |      11.17 |      10.89 |      11.18 |      15.47 |      14.57 |      14.51 |      14.47 |      10.44 |      10.38 |      10.29 |      10.17
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2920673 |    2885520 |    2837259 |    2897251 |    2996544 |    2951255 |    2948033 |    2963767 |    2651272 |    2630096 |    2605163 |    2591901
    num cache misses                 |    2178138 |    2217154 |    2205918 |    2204232 |    2299980 |    2265662 |    2259613 |    2275499 |    1644089 |    1568668 |    1541874 |    1548235
    miss rate                        |     74.58% |     76.84% |     77.75% |     76.08% |     76.75% |     76.77% |     76.65% |     76.78% |     62.01% |     59.64% |     59.19% |     59.73%
    mpki                             |       9.73 |       9.55 |       9.43 |       9.46 |      13.10 |      12.26 |      12.19 |      12.22 |       7.17 |       6.84 |       6.72 |       6.70
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   16546725 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   16551792 |          0 |          0 |          0
  average dram access latency (ns)   |    3111.98 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    3163.32 |        inf |        inf |        inf
  average dram queueing delay        |    3050.73 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    3102.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     19.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     19.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1622810 |    1700479 |    1691637 |    1689001 |    1789057 |    1760026 |    1757390 |    1749794 |    1133007 |    1119129 |    1113756 |    1115624
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      24848 |       4552 |       4461 |       4517 |       4586 |       4463 |       4640 |      25634 |      53161 |       3843 |       3563 |       9662
