                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  207162388 |  204294499 |  205458810 |  210205671 |  182350624 |  183268410 |          0 |          0 |  206140993 |  204131446 |  205460123 |  206366079 |  180088676 |  184011894 |          0 |          0
  Cycles                             |  180589670 |  180589670 |  180589670 |  180589670 |  136999060 |  136999060 |  136999060 |  136999060 |  180589670 |  180589670 |  180589670 |  180589670 |  136999060 |  136999060 |  136999060 |  136999060
  IPC                                |       1.15 |       1.13 |       1.14 |       1.16 |       1.33 |       1.34 |       0.00 |       0.00 |       1.14 |       1.13 |       1.14 |       1.14 |       1.31 |       1.34 |       0.00 |       0.00
  Time (ns)                          |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300 |   62272300
  Idle time (ns)                     |    3452712 |    3004509 |    2325076 |    1778655 |     754384 |     427219 |   62272300 |   62272300 |    2961617 |    2627787 |    2397831 |    1680122 |     711320 |    1100395 |   62272300 |   62272300
  Idle time (%)                      |       5.5% |       4.8% |       3.7% |       2.9% |       1.2% |       0.7% |     100.0% |     100.0% |       4.8% |       4.2% |       3.9% |       2.7% |       1.1% |       1.8% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   37962513 |   37278955 |   37541486 |   38764265 |   30397082 |   30636497 |          0 |          0 |   37244162 |   37292378 |   37802369 |   37776575 |   30091190 |   31304297 |          0 |          0
  num incorrect                      |     825443 |     848241 |     876867 |     881704 |     892713 |     871907 |          0 |          0 |     841245 |     863654 |     882621 |     892952 |     880046 |     834527 |          0 |          0
  misprediction rate                 |      2.13% |      2.22% |      2.28% |      2.22% |      2.85% |      2.77% |      0.00% |      0.00% |      2.21% |      2.26% |      2.28% |      2.31% |      2.84% |      2.60% |      0.00% |      0.00%
  mpki                               |       3.98 |       4.15 |       4.27 |       4.19 |       4.90 |       4.76 |       0.00 |       0.00 |       4.08 |       4.23 |       4.30 |       4.33 |       4.89 |       4.54 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6893890 |    6804927 |    6964739 |    7127582 |    7427160 |    7553705 |          0 |          0 |    7110607 |    6833782 |    6837861 |    7070702 |    7181766 |    7256661 |          0 |          0
    num misses                       |        387 |         29 |         29 |         29 |         29 |         29 |          0 |          0 |         29 |         29 |         29 |         29 |         29 |         29 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   70233095 |   69428632 |   69692899 |   70628534 |   67495010 |   67701073 |          0 |          0 |   70939388 |   69231557 |   69089157 |   69800918 |   66414855 |   66833446 |          0 |          0
    num misses                       |      66934 |      64691 |      65235 |      64628 |      67051 |      67530 |          0 |          0 |      67010 |      64971 |      66162 |      65456 |      66462 |      63826 |          0 |          0
    miss rate                        |      0.10% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.00% |      0.00% |      0.09% |      0.09% |      0.10% |      0.09% |      0.10% |      0.10% |      0.00% |      0.00%
    mpki                             |       0.32 |       0.32 |       0.32 |       0.31 |       0.37 |       0.37 |       0.00 |       0.00 |       0.33 |       0.32 |       0.32 |       0.32 |       0.37 |       0.35 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      67321 |      64720 |      65264 |      64657 |      67080 |      67559 |          0 |          0 |      67039 |      65000 |      66191 |      65485 |      66491 |      63855 |          0 |          0
    num misses                       |       2413 |       1197 |       1021 |       2162 |       1059 |       1471 |          0 |          0 |       1150 |       1283 |       1891 |       1430 |       3765 |       1019 |          0 |          0
    miss rate                        |      3.58% |      1.85% |      1.56% |      3.34% |      1.58% |      2.18% |      0.00% |      0.00% |      1.72% |      1.97% |      2.86% |      2.18% |      5.66% |      1.60% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6893890 |    6804927 |    6964739 |    7127582 |    7427160 |    7553705 |          0 |          0 |    7110607 |    6833782 |    6837861 |    7070702 |    7181766 |    7256661 |          0 |          0
    num cache misses                 |      12658 |        388 |        382 |        392 |      10180 |      10183 |          0 |          0 |        428 |        384 |        392 |        402 |       7876 |       9385 |          0 |          0
    miss rate                        |      0.18% |      0.01% |      0.01% |      0.01% |      0.14% |      0.13% |       inf% |       inf% |      0.01% |      0.01% |      0.01% |      0.01% |      0.11% |      0.13% |       inf% |       inf%
    mpki                             |       0.06 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |        inf |        inf |       0.00 |       0.00 |       0.00 |       0.00 |       0.04 |       0.05 |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   70233095 |   69428632 |   69692899 |   70628534 |   67495010 |   67701073 |          0 |          0 |   70939388 |   69231557 |   69089157 |   69800918 |   66414855 |   66833446 |          0 |          0
    num cache misses                 |    9565092 |    9528641 |    9490789 |    9502516 |   13310622 |   13289181 |          0 |          0 |    9918323 |    9505567 |    9329290 |    9528886 |   13022496 |   12987871 |          0 |          0
    miss rate                        |     13.62% |     13.72% |     13.62% |     13.45% |     19.72% |     19.63% |       inf% |       inf% |     13.98% |     13.73% |     13.50% |     13.65% |     19.61% |     19.43% |       inf% |       inf%
    mpki                             |      46.17 |      46.64 |      46.19 |      45.21 |      72.99 |      72.51 |        inf |        inf |      48.11 |      46.57 |      45.41 |      46.17 |      72.31 |      70.58 |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9611285 |    9561035 |    9523604 |    9535372 |   13353518 |   13332024 |          0 |          0 |    9950799 |    9538005 |    9362174 |    9561750 |   13064709 |   13029522 |          0 |          0
    num cache misses                 |     381753 |     372507 |     372349 |     372559 |    2893430 |    3196526 |          0 |          0 |     373327 |     371801 |     372035 |     372937 |    3026329 |    2760388 |          0 |          0
    miss rate                        |      3.97% |      3.90% |      3.91% |      3.91% |     21.67% |     23.98% |       inf% |       inf% |      3.75% |      3.90% |      3.97% |      3.90% |     23.16% |     21.19% |       inf% |       inf%
