5277,0,945,0,0,100,81,0,1472,76,0,0,0,8991,127,0,24,1,243,1,294,5833,304,259,505,446,691,209,278,324,528,29,984,515,0,471,1411,1038,2347,9780,223,0
6763,0,114,0,0,264,1198,0,2006,109,0,0,0,12627,128,3,0,1,225,820,156,19454,211,1887,27,378,0,1352,795,176,2295,1613,187,294,1199,0,196,226,8,13906,0,223
205860,10,546,10,10,629,555,10,2233,541,10,10,15,21144,774,1375,1539,1966,2164,1299,210819,77557,356818,22923,1123,109048,1031,9862,12567,42309,2709,3112,11346,5326,3128,1074,16523,12745,1318,0,13906,9780
3319,0,4161,0,0,25,2,0,160,235,18,0,0,32789,306,16,14,9,11,1,0,24,26,24,1066,0,332,0,24,24,81,20,1031,48,10,365,1066,1023,0,1318,8,2347
6742,0,1235,0,0,196,104,0,1682,139,0,0,0,11787,174,0,0,1,219,1,256,827,199,197,2353,320,830,144,211,159,746,144,1132,1388,0,1168,2363,0,1023,12745,226,1038
6736,0,1193,0,0,134,94,0,1625,117,0,0,0,12054,208,0,48,1,177,1,361,1199,508,353,1685,598,2333,313,353,334,653,99,743,1520,0,558,0,2363,1066,16523,196,1411
2910,0,3677,0,13,13,0,0,160,266,0,0,0,32449,210,12,10,3,11,1,0,17,0,0,7,8,652,0,0,0,98,0,2637,24,2,0,558,1168,365,1074,0,471
3176,0,5,0,0,1,3865,0,3040,132,0,0,0,31392,537,10,12,12,6,735,16,0,4,2356,17,28,10,214,548,0,1869,1984,0,18,0,2,0,0,10,3128,1199,0
13180,0,1,0,0,18549,0,0,642,1460,38,0,0,135642,871,58,52,12,171,15,208,21880,254,483,10,659,28,171,336,147,329,41,1174,0,18,24,1520,1388,48,5326,294,515
5823,0,1042,0,0,116,100,0,1484,16075,0,0,0,10585,192,0,72,1,192,9,131,2609,285,205,674,269,1263,139,157,6122,603,51,0,1174,0,2637,743,1132,1031,11346,187,984
3363,0,23,0,0,27,4079,0,6203,282,2,0,13,36616,454,38,20,17,38,864,27,0,2,1330,28,50,28,1335,914,2,1770,0,51,41,1984,0,99,144,20,3112,1613,29
3379,0,322,0,0,248,4481,0,1288,572,0,0,0,34618,674,161,186,155,155,352,738,679,807,2120,77,971,97,2389,1051,584,0,1770,603,329,1869,98,653,746,81,2709,2295,528
11282,0,89,0,0,96,78,0,1660,15327,0,0,0,19154,870,867,2221,2451,3349,3,1950,53283,2952,3002,0,4191,0,214,173,0,584,2,6122,147,0,0,334,159,24,42309,176,324
6702,0,115,0,0,161,1022,0,1829,78,0,0,0,10854,141,0,72,1,264,3121,208,952,237,2149,0,269,0,1640,0,173,1051,914,157,336,548,0,353,211,24,12567,795,278
