52989,372,13096,240496,0,72,240,480,84,44,764,8796,0,12928,5856,0,4,7708,144,19724,23620,169913,3040,21548,112,3344,7312,3336,4408,0,11220,8312,0
70904,404,436,344608,60,152,5000,516,236,8,13096,9916,56,40584,8088,96,296,11000,14948,6348,224,168148,3704,584,7360,4072,16944,5268,5420,7356,15832,0,8312
78849,492,612,396208,0,144,15924,256,0,8,4384,7772,0,13424,7872,8,144,18428,17168,6968,244,237366,3888,576,23344,2848,8896,4656,9196,19588,0,15832,11220
42605,7296,8,299220,8,100,28161,1624,204,0,19600,1964,0,14300,0,176,128,15592,9952,0,300,10484,0,272,4084,44,19216,0,1072,0,19588,7356,0
39650,29000,2264,247398,0,12520,2172,23832,384,0,1860,2528,0,1176,15024,9592,12160,5800,1000,8348,1488,9244,21328,1248,1132,27244,4852,20312,0,1072,9196,5420,4408
84093,9744,1040,387428,0,24696,996,12353,240,0,1016,15696,0,18712,25144,16840,15612,4208,512,9688,428,1814138,23104,624,24,21376,3856,0,20312,0,4656,5268,3336
58645,528,300,291660,0,0,6768,420,0,0,8040,7884,8,25544,6600,144,144,13752,6684,4568,176,130972,3004,36,5728,2336,0,3856,4852,19216,8896,16944,7312
68539,8040,492,280640,0,13736,588,9904,240,0,492,11020,0,19440,16840,8736,7996,2568,0,8156,364,1626442,17060,576,0,0,2336,21376,27244,44,2848,4072,3344
39585,6684,0,277776,48,80,23712,1740,8,0,20240,1712,0,12164,0,212,180,19484,11088,144,468,10288,24,320,0,0,5728,24,1132,4084,23344,7360,112
40456,7016,45789,285084,8,116,248,1528,324,0,128,11512,0,88,1008,124,164,576,328,38684,22904,11420,960,0,320,576,36,624,1248,272,576,584,21548
78551,14528,752,333580,0,15388,716,6888,228,24,876,15304,8,17872,26592,26072,11256,3240,316,7320,232,1029648,0,960,24,17060,3004,23104,21328,0,3888,3704,3040
1362863,5012,4412,168636,80,9273,4432,5876,80,80,5056,14597,80,12468,1450807,10265,6944,210927,10320,210968,34524,0,1029648,11420,10288,1626442,130972,1814138,9244,10484,237366,168148,169913
41253,9424,46312,295596,0,1144,264,2680,252,0,304,22564,0,224,200,632,288,208,316,36972,0,34524,232,22904,468,364,176,428,1488,300,244,224,23620
86550,620,20564,417537,8,232,804,432,228,0,1104,14992,0,17880,13612,0,464,6232,188,0,36972,210968,7320,38684,144,8156,4568,9688,8348,0,6968,6348,19724
40563,5856,8,276978,0,128,18376,2352,240,0,24925,1688,0,7292,4,100,64,17624,0,188,316,10320,316,328,11088,0,6684,512,1000,9952,17168,14948,144
69520,596,360,287280,8,0,8188,548,0,116,9564,9428,0,15956,7028,164,0,0,17624,6232,208,210927,3240,576,19484,2568,13752,4208,5800,15592,18428,11000,7708
43327,31137,56,273359,0,14496,12,26384,276,0,152,3008,0,148,18920,10744,0,0,64,464,288,6944,11256,164,180,7996,144,15612,12160,128,144,296,4
841122,37272,140,299237,0,10508,8,21596,572,0,48,2804,0,220,11280,0,10744,164,100,0,632,10265,26072,124,212,8736,144,16840,9592,176,8,96,0
68037,8724,480,290068,0,12792,544,8736,228,0,1092,11068,0,17152,0,11280,18920,7028,4,13612,200,1450807,26592,1008,0,16840,6600,25144,15024,0,7872,8088,5856
37695,6520,0,258188,0,420,21456,1168,8,0,24740,1688,0,0,17152,220,148,15956,7292,17880,224,12468,17872,88,12164,19440,25544,18712,1176,14300,13424,40584,12928
1360,880,0,248,96,0,28,36,268,20,0,24,0,0,0,0,0,0,0,0,0,80,8,0,0,0,8,0,0,0,0,56,0
4066,6100,3288,41989,92,3320,3552,5980,1572,8,3728,0,24,1688,11068,2804,3008,9428,1688,14992,22564,14597,15304,11512,1712,11020,7884,15696,2528,1964,7772,9916,8796
36000,1864,1724,1053909,28,48,3592,2140,300,1700,0,3728,0,24740,1092,48,152,9564,24925,1104,304,5056,876,128,20240,492,8040,1016,1860,19600,4384,13096,764
1376,0,12,244,360,0,32,16,0,0,1700,8,20,0,0,0,0,116,0,0,0,80,24,0,0,0,0,0,0,0,8,8,44
1360,988,432,124,20,240,320,668,0,0,300,1572,268,8,228,572,276,0,240,228,252,80,228,324,8,240,0,240,384,204,0,236,84
24063,4956,1592,1054357,12,41792,2016,0,668,16,2140,5980,36,1168,8736,21596,26384,548,2352,432,2680,5876,6888,1528,1740,9904,420,12353,23832,1624,256,516,480
36960,1916,1860,1056694,44,12,0,2016,320,32,3592,3552,28,21456,544,8,12,8188,18376,804,264,4432,716,248,23712,588,6768,996,2172,28161,15924,5000,240
46514,25496,24,299568,0,0,12,41792,240,0,48,3320,0,420,12792,10508,14496,0,128,232,1144,9273,15388,116,80,13736,0,24696,12520,100,144,152,72
1344,0,0,192,0,0,44,12,20,360,28,92,96,0,0,0,0,8,0,8,0,80,0,8,48,0,0,0,0,8,0,60,0
53760,1062462,1053515,0,192,299568,1056694,1054357,124,244,1053909,41989,248,258188,290068,299237,273359,287280,276978,417537,295596,168636,333580,285084,277776,280640,291660,387428,247398,299220,396208,344608,240496
35205,2048,0,1053515,0,24,1860,1592,432,12,1724,3288,0,0,480,140,56,360,8,20564,46312,4412,752,45789,0,492,300,1040,2264,8,612,436,13096
41367,0,2048,1062462,0,25496,1916,4956,988,0,1864,6100,880,6520,8724,37272,31137,596,5856,620,9424,5012,14528,7016,6684,8040,528,9744,29000,7296,492,404,372
0,41367,35205,53760,1344,46514,36960,24063,1360,1376,36000,4066,1360,37695,68037,841122,43327,69520,40563,86550,41253,1362863,78551,40456,39585,68539,58645,84093,39650,42605,78849,70904,52989

