52361059,12195714,6940712,3064057,4296214,3060734,2876299,4259491,3214363,2769666,2321952,0
34621052,9682461,4896138,3826853,3649115,3128297,3321345,4032157,2708295,3684719,0,2321952
32465379,6996216,4614127,2955615,4584185,2315251,2369779,2554261,3965209,0,3684719,2769666
32050483,6846784,4850686,2675548,4550928,2746569,3252156,3748110,0,3965209,2708295,3214363
26434706,6546432,4650941,3735140,3835001,4377538,3743065,0,3748110,2554261,4032157,4259491
27264628,6691716,4667956,3400476,3508568,3648038,0,3743065,3252156,2369779,3321345,2876299
30539534,7277104,4303477,4006433,5331662,0,3648038,4377538,2746569,2315251,3128297,3060734
33140641,8674248,7066728,6093210,0,5331662,3508568,3835001,4550928,4584185,3649115,4296214
44304614,10438034,6691721,0,6093210,4006433,3400476,3735140,2675548,2955615,3826853,3064057
42508372,10993783,0,6691721,7066728,4303477,4667956,4650941,4850686,4614127,4896138,6940712
34134828,0,10993783,10438034,8674248,7277104,6691716,6546432,6846784,6996216,9682461,12195714
0,34134828,42508372,44304614,33140641,30539534,27264628,26434706,32050483,32465379,34621052,52361059

