42697790,6333992,4631632,3974928,4212440,3808132,3907340,5254312,3874700,0
49472670,5470948,1999048,2008964,1938388,1962796,1960832,3853060,0,3874700
45853749,5547352,3413464,3615516,3853304,3161372,3875992,0,3853060,5254312
49651054,5611396,1999768,2011748,1979748,1963520,0,3875992,1960832,3907340
47115836,5624056,1989016,2040452,1963332,0,1963520,3161372,1962796,3808132
51763608,6419992,2000164,2008836,0,1963332,1979748,3853304,1938388,4212440
51172767,6385432,2173136,0,2008836,2040452,2011748,3615516,2008964,3974928
44932975,5053776,0,2173136,2000164,1989016,1999768,3413464,1999048,4631632
27346392,0,5053776,6385432,6419992,5624056,5611396,5547352,5470948,6333992
0,27346392,44932975,51172767,51763608,47115836,49651054,45853749,49472670,42697790

