64981,289532,0,500,2160,0,0,0,0,17620,144,0,0,4,0,8308,7668,2064,372,8116,13384,1736,20848,0,0,7000,4492,6292,3912,5860,7692,7888,35192,845552,1312,9224,1876,1996,0
37431,151877,0,184,1980,0,0,0,0,0,144,0,4820,8284,0,144,3432,8524,9396,648,7324,400,0,0,17372,6940,2448,3684,13488,3208,1712,1724,15960,65933,5024,4720,8300,0,1996
37624,177808,0,452,2636,0,0,80,0,0,4,0,9060,10532,0,144,2180,6484,9412,528,5480,2168,0,0,8980,6576,2308,2812,2084,2824,1624,1460,16344,85001,4940,7200,0,8300,1876
35409,175718,36,372,2460,36,64,0,36,0,72,36,14744,14900,0,0,2940,5932,8744,556,5840,1776,0,36,0,4780,20748,21028,12600,13008,13132,10472,65396,75335,5204,0,7200,4720,9224
32356,158685,0,320,2612,0,0,0,0,0,144,0,4172,1608,0,144,1376,20380,6964,416,4796,912,0,0,9960,7428,1548,2576,1264,2240,1444,1368,13712,56566,0,5204,4940,5024,1312
1373438,126416,0,4704,7548,0,0,9424,0,9544,8129,0,11248,11481,9124,10460,10456,19007,4064,4272,6596,7277,10240,0,5900,13809,1875858,3482216,3686175,1299102,190811,143314,168742,0,56566,75335,85001,65933,845552
84778,455794,32,756,3420,32,32,0,32,14656,0,32,0,84,0,16176,25600,2704,712,14812,13360,2024,13760,32,0,8484,42972,44340,31860,28648,39840,36440,0,168742,13712,65396,16344,15960,35192
63215,293440,0,304,2780,0,0,0,0,13084,144,0,0,84,0,18000,12456,1508,532,5828,16680,1448,10520,0,0,7660,3964,6680,2524,5740,7948,0,36440,143314,1368,10472,1460,1724,7888
109596,284316,0,504,2492,0,0,24,0,6508,24,0,24,24,24,16200,19660,1268,416,7500,13732,648,11604,0,24,6508,5156,10112,3980,6144,0,7948,39840,190811,1444,13132,1624,1712,7692
52828,252292,0,6584,8268,0,0,11184,0,8,8248,0,0,108,6360,0,2004,1312,472,384,5880,15112,0,0,0,5820,18628,17324,15204,0,6144,5740,28648,1299102,2240,13008,2824,3208,5860
69109,279380,0,9560,11116,0,0,11760,0,112,17708,0,0,156,20776,156,2892,2248,584,812,8040,2668,0,8,0,9408,21132,22248,0,15204,3980,2524,31860,3686175,1264,12600,2084,13488,3912
89501,388172,0,12440,12413,0,0,14432,0,32,22012,0,0,0,14468,44,4380,2684,784,828,11296,14524,0,8,8,9420,29512,0,22248,17324,10112,6680,44340,3482216,2576,21028,2812,3684,6292
89285,384312,0,11088,13856,0,8,19208,0,32,7560,0,0,0,16376,144,4616,2276,684,628,11560,22460,80,52,36,9460,0,29512,21132,18628,5156,3964,42972,1875858,1548,20748,2308,2448,4492
5363,41717,8,4976,6260,1620,56,3012,108,1688,3044,32,8276,6716,2708,1704,1440,8536,2512,2392,4044,2600,1812,1668,4180,0,9460,9420,9408,5820,6508,7660,8484,13809,7428,4780,6576,6940,7000
21711,141366,0,3008,1560,44,0,108,0,92,156,24,228,3844,68,16,8,316,22588,8,736,108,124,0,0,4180,36,8,0,0,24,0,0,5900,9960,0,8980,17372,0
1609,252,0,0,0,0,0,44,284,0,0,20,0,0,24,0,0,92,0,8,16,0,0,0,0,1668,52,8,8,0,0,0,32,0,0,36,0,0,0
42941,304553,0,5632,3472,116,0,264,8,15440,48,0,64,40,96,2348,14368,596,0,27416,20553,300,0,0,124,1812,80,0,0,0,11604,10520,13760,10240,0,0,0,0,20848
838303,273054,0,22516,30876,8,52,12380,0,552,10184,0,48,68,12220,408,320,740,288,344,856,0,300,0,108,2600,22460,14524,2668,15112,648,1448,2024,7277,912,1776,2168,400,1736
36153,1053913,128,2540,3680,288,20,16,56,24024,60,1692,736,736,16,27104,21424,776,4276,4196,0,856,20553,16,736,4044,11560,11296,8040,5880,13732,16680,13360,6596,4796,5840,5480,7324,13384
41355,1056726,20,1672,2288,68,8,8,8,21220,44,116,16,40,8,19660,25889,772,2252,0,4196,344,27416,8,8,2392,628,828,812,384,7500,5828,14812,4272,416,556,528,648,8116
39514,1053371,0,1536,2080,156,0,12,0,0,12,120,23456,23861,0,0,16,22656,0,2252,4276,288,0,0,22588,2512,684,784,584,472,416,532,712,4064,6964,8744,9412,9396,372
