15,149584220,8305,598387203,59124
14,111922170,8316,447738979,59168
13,76136490,8343,304596235,59300
12,65475383,8483,261953567,61140
9,46206634,9587453,250463099,77032392
11,46503247,9587468,251649491,77032452
8,50876390,127288,204616347,1010336
10,59347597,127291,238501151,1010348
7,44373382,9587496,243130007,77032564
6,47791074,9587451,256800795,77032384
2,109452892,9652050,504710482,77649220
5,32891347,9652380,198460067,77647980
3,97946612,9651876,458681763,77645988
4,41894106,9651880,234471727,77646004
1,68564682,9652048,341153371,77646652
0,47039580,10180013,255734572,79861812
