1248,0,0,1048,16,40,300,72,0,172,36,0,24,68,0,0,8,0,0,0,0,0,0,0,0,52,8,0,0,0,0,44,32,0,92,0
4135,21908,14268,9409,2900,432,0,24,1716,279864,0,6688,360,0,720,8972,8,10656,23260,0,0,2796,0,7096,32744,9540,4156,12236,12456,4668,4628,0,128176,3962515,0,92
1146508,7144224,15985,5468,92773,4248,0,12,4144,164840,0,30956,4136,0,8844,9780,9424,11841,31553,11264,10060,72446,8424,1901361,6051045,4840,149077,2171414,12780,645903,227256,7532,122737,0,3962515,0
2877,54400,19048,2208,25072,820,32,32,2372,275386,76,38248,13340,32,844,240,152,72,0,0,0,28912,21820,45368,58264,1688,26984,57972,240,36340,36104,27516,0,122737,128176,32
21159,156,3508,3440,5932,12,0,0,60,190450,0,2932,30733,0,40,48,60,48,32,32,48,11516,8848,0,0,2528,152,144,68,144,0,0,27516,7532,0,44
2938,5272,18796,2836,2292,9656,0,0,10472,297704,0,9676,568,0,14172,0,39288,8,1292,12428,1088,2156,44,15524,2284,1020,5892,3708,0,13052,0,0,36104,227256,4628,0
4938,6000,17808,3076,2004,6976,0,0,12252,322100,0,7588,696,0,10212,0,7356,0,1752,19580,23080,1808,56,13880,3560,964,13596,3344,104,0,13052,144,36340,645903,4668,0
38140,26656,2880,31192,0,0,92,0,240,296002,0,588,0,0,116,5676,84,7700,8536,128,112,0,124,8,20208,34948,8,16288,0,104,0,68,240,12780,12456,0
3795,15376,17696,8012,1492,91920,0,0,1900,298872,0,6224,576,68,288,18784,8,16468,12992,0,0,1596,0,5412,39988,11992,3496,0,16288,3344,3708,144,57972,2171414,12236,0
2441,5280,13828,2460,1624,9016,8,8,6152,251748,8,4484,308,8,17828,8,7388,180,728,15476,3232,1228,8,14632,3660,652,0,3496,8,13596,5892,152,26984,149077,4156,8
31315,13544,3708,4868,544,1512,160,48,1852,1062518,0,3056,1648,8,4248,27625,4392,34248,27220,5104,5720,444,2304,1152,5776,0,652,11992,34948,964,1020,2528,1688,4840,9540,52
2677,133268,15020,12168,1476,42212,68,0,1112,271320,0,9096,448,0,596,11288,8,15672,5724,0,0,1276,0,3988,0,5776,3660,39988,20208,3560,2284,0,58264,6051045,32744,0
4666,7364,26596,3772,2632,11212,0,0,14708,454514,0,11484,824,8,16304,12,9884,0,1496,16016,36788,2656,8,0,3988,1152,14632,5412,8,13880,15524,0,45368,1901361,7096,0
21239,0,5364,3296,13092,0,0,0,0,208786,0,8576,27932,0,160,32,160,460,280,128,84,4808,0,8,0,2304,8,0,124,56,44,8848,21820,8424,0,0
2060,2180,12000,1448,4556,640,0,0,1968,187890,24,21356,9424,0,0,0,12,0,8,44,108,0,4808,2656,1276,444,1228,1596,0,1808,2156,11516,28912,72446,2796,0
32623,0,1920,3472,248,23505,0,0,23272,328821,92,1284,0,0,12736,100,3876,116,96,7532,0,108,84,36788,0,5720,3232,0,112,23080,1088,48,0,10060,0,0
31397,0,1752,3108,0,19388,0,0,25305,244582,0,1172,0,0,3696,80,8328,236,144,0,7532,44,128,16016,0,5104,15476,0,128,19580,12428,32,0,11264,0,0
831906,30052,2648,33924,0,0,0,0,240,311137,0,1164,8,0,64,3740,96,7788,0,144,96,8,280,1496,5724,27220,728,12992,8536,1752,1292,32,0,31553,23260,0
31773,18720,2388,23988,0,0,40,128,0,272524,0,1160,0,0,412,10560,160,0,7788,236,116,0,460,0,15672,34248,180,16468,7700,0,8,48,72,11841,10656,0
30649,8,1704,4184,168,23472,8,8,22720,260210,12,1196,32,112,5840,56,0,160,96,8328,3876,12,160,9884,8,4392,7388,8,84,7356,39288,60,152,9424,8,8
31061,23232,2220,26380,0,0,0,0,0,241951,0,760,0,0,36,0,56,10560,3740,80,100,0,32,12,11288,27625,8,18784,5676,0,0,48,240,9780,8972,0
29116,164,1680,3984,144,25628,0,0,19292,279321,0,1256,0,64,0,36,5840,412,64,3696,12736,0,160,16304,596,4248,17828,288,116,10212,14172,40,844,8844,720,0
1232,0,0,0,16,132,8,228,80,152,28,0,0,0,64,0,112,0,0,0,0,0,0,8,0,8,8,68,0,0,0,0,32,0,0,68
26769,788,5068,3060,11272,1476,16,84,1360,1053739,1576,34920,0,0,0,0,32,0,8,0,0,9424,27932,824,448,1648,308,576,0,696,568,30733,13340,4136,360,24
20629,14988,23948,8208,27772,2040,0,36,2184,182188,52,0,34920,0,1256,760,1196,1160,1164,1172,1284,21356,8576,11484,9096,3056,4484,6224,588,7588,9676,2932,38248,30956,6688,0
1260,0,184,0,16,8,8,32,0,364,0,52,1576,28,0,0,12,0,0,0,92,24,0,0,0,0,8,0,0,0,0,0,76,0,0,36
53423,468600,43237,1054569,194045,1056734,156,444,1054081,0,364,182188,1053739,152,279321,241951,260210,272524,311137,244582,328821,187890,208786,454514,271320,1062518,251748,298872,296002,322100,297704,190450,275386,164840,279864,172
27368,3720,3612,2288,1728,3800,0,1816,0,1054081,0,2184,1360,80,19292,0,22720,0,240,25305,23272,1968,0,14708,1112,1852,6152,1900,240,12252,10472,60,2372,4144,1716,0
1564,0,0,72,16,68,64,0,1816,444,32,36,84,228,0,0,8,128,0,0,0,0,0,0,0,48,8,0,0,0,0,0,32,12,24,72
1248,0,24,36,16,24,0,64,0,156,8,0,16,8,0,0,8,40,0,0,0,0,0,0,68,160,8,0,92,0,0,0,32,0,0,300
28099,1212,3548,1680,592,0,24,68,3800,1056734,8,2040,1476,132,25628,0,23472,0,0,19388,23505,640,0,11212,42212,1512,9016,91920,0,6976,9656,12,820,4248,432,40
2215,3144,13268,3160,0,592,16,16,1728,194045,16,27772,11272,16,144,0,168,0,0,0,248,4556,13092,2632,1476,544,1624,1492,0,2004,2292,5932,25072,92773,2900,16
14619,18396,6464,0,3160,1680,36,72,2288,1054569,0,8208,3060,0,3984,26380,4184,23988,33924,3108,3472,1448,3296,3772,12168,4868,2460,8012,31192,3076,2836,3440,2208,5468,9409,1048
1786,25740,0,6464,13268,3548,24,0,3612,43237,184,23948,5068,0,1680,2220,1704,2388,2648,1752,1920,12000,5364,26596,15020,3708,13828,17696,2880,17808,18796,3508,19048,15985,14268,0
3992,0,25740,18396,3144,1212,0,0,3720,468600,0,14988,788,0,164,23232,8,18720,30052,0,0,2180,0,7364,133268,13544,5280,15376,26656,6000,5272,156,54400,7144224,21908,0
0,3992,1786,14619,2215,28099,1248,1564,27368,53423,1260,20629,26769,1232,29116,31061,30649,31773,831906,31397,32623,2060,21239,4666,2677,31315,2441,3795,38140,4938,2938,21159,2877,1146508,4135,1248

