12924370,1906240,1960080,1969904,2004784,1927388,1959144,1947280,1975296,5146328,1970124,1953088,1937412,0
3525119,1953952,1972020,1945896,1940712,1988256,1934832,1974352,1907520,5184164,1993900,1968648,0,1937412
4044878,1934784,1977132,1895244,1941820,1972428,1941092,1967344,1921916,5183104,1958164,0,1968648,1953088
4018158,1970804,1945764,1951624,2016532,1969544,1977180,1994640,1906160,5166084,0,1958164,1993900,1970124
12275597,5106384,5134296,5150740,5198312,5112848,5142116,5218420,5147388,0,5166084,5183104,5184164,5146328
4056826,1900232,1872684,1904372,1972204,1915488,1852792,1872172,0,5147388,1906160,1921916,1907520,1975296
4002134,1969268,2023484,1973836,1970072,1968780,1937724,0,1872172,5218420,1994640,1967344,1974352,1947280
3756270,1964208,1956304,1911628,1953144,1989948,0,1937724,1852792,5142116,1977180,1941092,1934832,1959144
3840366,1937396,1900424,1897592,1963000,0,1989948,1968780,1915488,5112848,1969544,1972428,1988256,1927388
3975902,2023236,1961528,1909220,0,1963000,1953144,1970072,1972204,5198312,2016532,1941820,1940712,2004784
4079374,1938352,1938324,0,1909220,1897592,1911628,1973836,1904372,5150740,1951624,1895244,1945896,1969904
3446326,1890844,0,1938324,1961528,1900424,1956304,2023484,1872684,5134296,1945764,1977132,1972020,1960080
3682670,0,1890844,1938352,2023236,1937396,1964208,1969268,1900232,5106384,1970804,1934784,1953952,1906240
0,3682670,3446326,4079374,3975902,3840366,3756270,4002134,4056826,12275597,4018158,4044878,3525119,12924370

