97571,37812,25312,634162,67716,18300,33948,40748,27572,20760,20988,43252,35436,34024,0
119968,37936,36480,819449,69284,26864,27716,21520,36412,13968,47172,80768,32351,0,34024
1397432,5420,5862,173000,21326,4988,31769,8426019,61817,9176438,8468296,14729658,0,32351,35436
249185,35024,17432,1146547,29828,17672,38864,47728,118872,59216,44220,0,14729658,80768,43252
150442,14848,9693,710237,23560,5572,19008,26968,81732,38768,0,44220,8468296,47172,20988
151463,16868,8664,726077,19596,9540,39060,38104,92480,0,38768,59216,9176438,13968,20760
891226,28745,32468,670807,46496,28160,28948,84212,0,92480,81732,118872,61817,36412,27572
156978,12784,13656,755710,22648,5372,30140,0,84212,38104,26968,47728,8426019,21520,40748
95269,23080,29412,705042,61045,29229,0,30140,28948,39060,19008,38864,31769,27716,33948
39578,4048,2968,1056763,6644,0,29229,5372,28160,9540,5572,17672,4988,26864,18300
46972,13196,5204,2157160,0,6644,61045,22648,46496,19596,23560,29828,21326,69284,67716
53102,1069206,1061105,0,2157160,1056763,705042,755710,670807,726077,710237,1146547,173000,819449,634162
28551,4436,0,1061105,5204,2968,29412,13656,32468,8664,9693,17432,5862,36480,25312
45896,0,4436,1069206,13196,4048,23080,12784,28745,16868,14848,35024,5420,37936,37812
0,45896,28551,53102,46972,39578,95269,156978,891226,151463,150442,249185,1397432,119968,97571

