1855511,241223,247921,250805,255493,245094,249192,249042,250298,646912,250314,249287,244743,0
440653,246390,248553,246851,247239,252192,245731,251610,240752,651417,252640,250644,0,244743
505625,247224,252608,240310,246533,251086,246154,249503,243078,654088,250356,0,250644,249287
502282,249916,247344,248427,256846,249569,251438,254824,241775,650004,0,250356,252640,250314
1534463,640636,644520,649177,655614,643526,647403,658291,647194,0,650004,654088,651417,646912
507116,240842,236991,240573,249299,242731,234321,236832,0,647194,241775,243078,240752,250298
500274,251384,258301,250458,250158,251224,245862,0,236832,658291,254824,249503,251610,249042
469546,249939,248818,242179,247722,253013,0,245862,234321,647403,251438,246154,245731,249192
480060,246322,241845,241346,249615,0,253013,251224,242731,643526,249569,251086,252192,245094
497000,258193,249864,242314,0,249615,247722,250158,249299,655614,256846,246533,247239,255493
509934,246545,246711,0,242314,241346,242179,250458,240573,649177,248427,240310,246851,250805
430803,238245,0,246711,249864,241845,248818,258301,236991,644520,247344,252608,248553,247921
460346,0,238245,246545,258193,246322,249939,251384,240842,640636,249916,247224,246390,241223
0,460346,430803,509934,497000,480060,469546,500274,507116,1534463,502282,505625,440653,1855511

