                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938556746 |    74960475 |    74817447 |    74945689 |    74445375 |    75007506 |    75234341 |    74535811 |    75134991 |   149116210 |    75019766 |    74318022
  Cycles                             |  4392598970 |  4392598970 |  4392598970 |  4392598970 |  3332316460 |  3332316460 |  3332316460 |  3332316460 |  4392598970 |  4392598970 |  4392598970 |  4392598970
  IPC                                |        0.90 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02
  Time (ns)                          |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300 |  1514689300
  Idle time (ns)                     |    58486528 |  1485339890 |  1485459671 |  1485442107 |  1483696844 |  1483495673 |  1483356969 |  1483661338 |  1485264180 |  1456303569 |  1485194744 |  1485454275
  Idle time (%)                      |        3.9% |       98.1% |       98.1% |       98.1% |       98.0% |       97.9% |       97.9% |       98.0% |       98.1% |       96.1% |       98.1% |       98.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169348382 |     1449445 |     1446256 |     1454744 |     1448095 |     1448997 |     1452463 |     1442867 |     1454600 |     2884678 |     1449116 |     1443220
  num incorrect                      |     6331256 |       49123 |       48832 |       49408 |       49761 |       48811 |       48508 |       48841 |       48920 |       97550 |       48771 |       49155
  misprediction rate                 |       3.60% |       3.28% |       3.27% |       3.28% |       3.32% |       3.26% |       3.23% |       3.27% |       3.25% |       3.27% |       3.26% |       3.29%
  mpki                               |        1.61 |        0.66 |        0.65 |        0.66 |        0.67 |        0.65 |        0.64 |        0.66 |        0.65 |        0.65 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982374 |    11609448 |    11589387 |    11606410 |    11530042 |    11617094 |    11651746 |    11545503 |    11636133 |    23096993 |    11618395 |    11511070
    num misses                       |         189 |          43 |          43 |          47 |          48 |          43 |          43 |          44 |          47 |          43 |          43 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216847 |    47384609 |    47304614 |    47357110 |    47031952 |    47423120 |    47568131 |    47116699 |    47486050 |    94265956 |    47427084 |    46963642
    num misses                       |    13630162 |      534980 |      502906 |      497553 |      495716 |      498472 |      508529 |      498408 |      507124 |     1060987 |      505260 |      491909
