                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   44515841 |   44231789 |   45018534 |   45543501 |          0 |          0 |          0 |          0 |   46132344 |   46149049 |   44970373 |   43313947 |          0 |          0 |          0 |          0
  Cycles                             |   43452440 |   43452440 |   43452440 |   43452440 |   32963920 |   32963920 |   32963920 |   32963920 |   43452440 |   43452440 |   43452440 |   43452440 |   32963920 |   32963920 |   32963920 |   32963920
  IPC                                |       1.02 |       1.02 |       1.04 |       1.05 |       0.00 |       0.00 |       0.00 |       0.00 |       1.06 |       1.06 |       1.03 |       1.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600 |   14983600
  Idle time (ns)                     |     422553 |     647240 |     420069 |     315332 |   14983600 |   14983600 |   14983600 |   14983600 |     419350 |     482295 |     565759 |     420818 |   14983600 |   14983600 |   14983600 |   14983600
  Idle time (%)                      |       2.8% |       4.3% |       2.8% |       2.1% |     100.0% |     100.0% |     100.0% |     100.0% |       2.8% |       3.2% |       3.8% |       2.8% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    7628233 |    7480555 |    7713241 |    7682270 |          0 |          0 |          0 |          0 |    8081432 |    8185477 |    7712119 |    7079969 |          0 |          0 |          0 |          0
  num incorrect                      |     237425 |     237128 |     244159 |     246438 |          0 |          0 |          0 |          0 |     241964 |     237834 |     235400 |     245198 |          0 |          0 |          0 |          0
  misprediction rate                 |      3.02% |      3.07% |      3.07% |      3.11% |      0.00% |      0.00% |      0.00% |      0.00% |      2.91% |      2.82% |      2.96% |      3.35% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       5.33 |       5.36 |       5.42 |       5.41 |       0.00 |       0.00 |       0.00 |       0.00 |       5.24 |       5.15 |       5.23 |       5.66 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1474212 |    1433839 |    1468722 |    1578697 |          0 |          0 |          0 |          0 |    1416980 |    1384049 |    1425703 |    1554030 |          0 |          0 |          0 |          0
    num misses                       |         29 |         29 |         29 |        388 |          0 |          0 |          0 |          0 |         29 |         29 |         29 |         29 |          0 |          0 |          0 |          0
