                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  114472626 |   23097783 |  275773700 |  234059666 |  240365863 |  236610436 |  261767706 |  307738496 |  224008330 |  127034095 |  170080927 |  117078202
  Cycles                             |  346876830 |  346876830 |  346876830 |  346876830 |  346876830 |  346876830 |  263147940 |  346876830 |  263147940 |  263147940 |  263147940 |  346876830
  IPC                                |       0.33 |       0.07 |       0.80 |       0.67 |       0.69 |       0.68 |       0.99 |       0.89 |       0.85 |       0.48 |       0.65 |       0.34
  Time (ns)                          |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700 |  119612700
  Idle time (ns)                     |   86710711 |  108248715 |   13376821 |   38768783 |   41605847 |   28978532 |   40014350 |   19970756 |   29215782 |   62510166 |   45549312 |   85346292
  Idle time (%)                      |      72.5% |      90.5% |      11.2% |      32.4% |      34.8% |      24.2% |      33.5% |      16.7% |      24.4% |      52.3% |      38.1% |      71.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10563717 |     188367 |   20899819 |   21598444 |   22527125 |   16949917 |   23888749 |   29853368 |   16419153 |    4284104 |   11379620 |   10342778
  num incorrect                      |     713436 |       2825 |    1500434 |    2829929 |    2459029 |     967184 |    1767770 |    2989142 |     937482 |       4424 |     533595 |     772326
  misprediction rate                 |      6.33% |      1.48% |      6.70% |     11.58% |      9.84% |      5.40% |      6.89% |      9.10% |      5.40% |      0.10% |      4.48% |      6.95%
  mpki                               |       6.23 |       0.12 |       5.44 |      12.09 |      10.23 |       4.09 |       6.75 |       9.71 |       4.19 |       0.03 |       3.14 |       6.60
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12779587 |    1529580 |   28628953 |   25968799 |   26305290 |   24120598 |   27982944 |   33971156 |   23023973 |   10882997 |   17214289 |   12436150
    num misses                       |        147 |         47 |         56 |         56 |         54 |         54 |         52 |         55 |         52 |         41 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   53827718 |    7173674 |  143463823 |  100264853 |  106463869 |  125977211 |  125529727 |  142417922 |  120789452 |   66440237 |   95568241 |   55360539
    num misses                       |      20696 |       5823 |      12032 |      15613 |      12436 |       8881 |      13768 |      18069 |       8359 |       1516 |       4976 |       5492
    miss rate                        |      0.04% |      0.08% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.01%
    mpki                             |       0.18 |       0.25 |       0.04 |       0.07 |       0.05 |       0.04 |       0.05 |       0.06 |       0.04 |       0.01 |       0.03 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      20843 |       5870 |      12088 |      15669 |      12490 |       8935 |      13820 |      18124 |       8411 |       1557 |       5028 |       5546
    num misses                       |      10051 |       5762 |       2788 |       4180 |       1938 |       1873 |       2018 |       2998 |       1711 |       1234 |       1231 |        953
    miss rate                        |     48.22% |     98.16% |     23.06% |     26.68% |     15.52% |     20.96% |     14.60% |     16.54% |     20.34% |     79.25% |     24.48% |     17.18%
    mpki                             |       0.09 |       0.25 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12779587 |    1529580 |   28628953 |   25968799 |   26305290 |   24120598 |   27982944 |   33971156 |   23023973 |   10882997 |   17214289 |   12436150
    num cache misses                 |       9292 |        866 |      17214 |      25711 |      21630 |      11623 |      20774 |      23949 |      14400 |       2005 |       9258 |       8026
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.10% |      0.08% |      0.05% |      0.07% |      0.07% |      0.06% |      0.02% |      0.05% |      0.06%
    mpki                             |       0.08 |       0.04 |       0.06 |       0.11 |       0.09 |       0.05 |       0.08 |       0.08 |       0.06 |       0.02 |       0.05 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   53827718 |    7173674 |  143463823 |  100264853 |  106463869 |  125977211 |  125529727 |  142417922 |  120789452 |   66440237 |   95568241 |   55360539
    num cache misses                 |     800252 |     344345 |    1096748 |    1079134 |    1268617 |     928721 |    2054624 |    1766549 |    1058651 |      56649 |     642300 |     683094
    miss rate                        |      1.49% |      4.80% |      0.76% |      1.08% |      1.19% |      0.74% |      1.64% |      1.24% |      0.88% |      0.09% |      0.67% |      1.23%
    mpki                             |       6.99 |      14.91 |       3.98 |       4.61 |       5.28 |       3.93 |       7.85 |       5.74 |       4.73 |       0.45 |       3.78 |       5.83
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     872713 |     418638 |    1115741 |    1111978 |    1292030 |     942096 |    2076775 |    1792722 |    1074225 |      59350 |     652354 |     691664
    num cache misses                 |     194773 |     344843 |      87942 |      76460 |      65684 |      76195 |      93500 |      91022 |      93590 |      48740 |      70013 |      35353
    miss rate                        |     22.32% |     82.37% |      7.88% |      6.88% |      5.08% |      8.09% |      4.50% |      5.08% |      8.71% |     82.12% |     10.73% |      5.11%
    mpki                             |       1.70 |      14.93 |       0.32 |       0.33 |       0.27 |       0.32 |       0.36 |       0.30 |       0.42 |       0.38 |       0.41 |       0.30
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     257956 |     418273 |      89790 |      83606 |      67489 |      77960 |      94880 |      93289 |      94773 |      49445 |      70825 |      35901
    num cache misses                 |     179713 |     340798 |      62649 |      32275 |      44225 |      66445 |      59732 |      69225 |      53839 |      36420 |      47961 |      18004
