                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10123710 |    3057334 |  175823559 |  151416040 |  137317351 |  210940945 |  251786694 |  143219040 |  117589266 |  242924848 |  260319633 |  232147671 |   16838161 |   94787353 |  186708171 |   97153064
  Cycles                             |  270618920 |  270618920 |  270618920 |  270618920 |  356724940 |  356724940 |  356724940 |  356724940 |  270618920 |  270618920 |  270618920 |  270618920 |  356724940 |  356724940 |  356724940 |  356724940
  IPC                                |       0.04 |       0.01 |       0.65 |       0.56 |       0.38 |       0.59 |       0.71 |       0.40 |       0.43 |       0.90 |       0.96 |       0.86 |       0.05 |       0.27 |       0.52 |       0.27
  Time (ns)                          |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600 |  123008600
  Idle time (ns)                     |  118836737 |  112136975 |   47821829 |   82844908 |   90624077 |   41915580 |   28295079 |   84001463 |   87525345 |   19182112 |   30840285 |   23013190 |  120584235 |   96284865 |   43409262 |   95479113
  Idle time (%)                      |      96.6% |      91.2% |      38.9% |      67.3% |      73.7% |      34.1% |      23.0% |      68.3% |      71.2% |      15.6% |      25.1% |      18.7% |      98.0% |      78.3% |      35.3% |      77.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1335591 |     153354 |   11871558 |    9631695 |    7970465 |   12179873 |   28031724 |   11616779 |   10784052 |   20008825 |   26359364 |   18726978 |      27651 |    8291249 |   13302149 |    8621678
  num incorrect                      |      17629 |       1801 |     579320 |     727009 |     589647 |     602082 |    3286510 |     885962 |     824730 |    1646704 |    2894358 |    1431477 |        975 |     637306 |     698191 |     643539
  misprediction rate                 |      1.30% |      1.16% |      4.65% |      7.02% |      6.89% |      4.71% |     10.49% |      7.09% |      7.10% |      7.60% |      9.89% |      7.10% |      3.41% |      7.14% |      4.99% |      6.95%
  mpki                               |       1.74 |       0.59 |       3.29 |       4.80 |       4.29 |       2.85 |      13.05 |       6.19 |       7.01 |       6.78 |      11.12 |       6.17 |       0.06 |       6.72 |       3.74 |       6.62
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1748665 |     374010 |   17866086 |   13824507 |   12227222 |   20029735 |   30413090 |   14418389 |   12558432 |   26337069 |   29682152 |   24959789 |     966612 |    9836825 |   19333156 |   10282570
    num misses                       |        128 |         42 |         52 |         54 |         52 |         54 |         50 |         52 |         52 |         53 |         54 |         54 |         34 |         47 |         45 |         45
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4935912 |    2506093 |   98069391 |   60170205 |   52511502 |  107105327 |  123187284 |   63257278 |   54765332 |  130936301 |  122625382 |  125794767 |    3843411 |   43217137 |  104755748 |   45575331
    num misses                       |      15521 |       5371 |       4957 |       6519 |       5778 |       6641 |      13215 |       7403 |       5982 |      12974 |      16031 |      20451 |        447 |       6080 |       6393 |       4934
    miss rate                        |      0.31% |      0.21% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       1.53 |       1.76 |       0.03 |       0.04 |       0.04 |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.09 |       0.03 |       0.06 |       0.03 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      15649 |       5413 |       5009 |       6573 |       5830 |       6695 |      13265 |       7455 |       6034 |      13027 |      16085 |      20505 |        481 |       6127 |       6438 |       4979
    num misses                       |       9547 |       5370 |       1486 |       1979 |       1749 |       2180 |       1602 |       1430 |       1050 |       2203 |       2019 |       4101 |        425 |        910 |       1526 |        892
    miss rate                        |     61.01% |     99.21% |     29.67% |     30.11% |     30.00% |     32.56% |     12.08% |     19.18% |     17.40% |     16.91% |     12.55% |     20.00% |     88.36% |     14.85% |     23.70% |     17.92%
    mpki                             |       0.94 |       1.76 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.03 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1748665 |     374010 |   17866086 |   13824507 |   12227222 |   20029735 |   30413090 |   14418389 |   12558432 |   26337069 |   29682152 |   24959789 |     966612 |    9836825 |   19333156 |   10282570
    num cache misses                 |       2088 |        621 |       7182 |       7950 |       5826 |       6656 |       9967 |       6746 |       6111 |      15510 |      18032 |      14684 |        423 |       5022 |       5517 |       4284
    miss rate                        |      0.12% |      0.17% |      0.04% |      0.06% |      0.05% |      0.03% |      0.03% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.04% |      0.05% |      0.03% |      0.04%
    mpki                             |       0.21 |       0.20 |       0.04 |       0.05 |       0.04 |       0.03 |       0.04 |       0.05 |       0.05 |       0.06 |       0.07 |       0.06 |       0.03 |       0.05 |       0.03 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4935912 |    2506093 |   98069391 |   60170205 |   52511502 |  107105327 |  123187284 |   63257278 |   54765332 |  130936301 |  122625382 |  125794767 |    3843411 |   43217137 |  104755748 |   45575331
    num cache misses                 |     182963 |     334542 |     685475 |     835085 |     543602 |     601344 |    1504019 |     770622 |     884099 |    1220698 |    1991454 |    1179418 |       8382 |     545245 |     671277 |     577319
    miss rate                        |      3.71% |     13.35% |      0.70% |      1.39% |      1.04% |      0.56% |      1.22% |      1.22% |      1.61% |      0.93% |      1.62% |      0.94% |      0.22% |      1.26% |      0.64% |      1.27%
    mpki                             |      18.07 |     109.42 |       3.90 |       5.52 |       3.96 |       2.85 |       5.97 |       5.38 |       7.52 |       5.03 |       7.65 |       5.08 |       0.50 |       5.75 |       3.60 |       5.94
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     250372 |     372257 |     694100 |     844550 |     550899 |     609838 |    1515583 |     778272 |     891142 |    1239319 |    2011571 |    1200360 |       9001 |     551220 |     678332 |     582193
    num cache misses                 |     173283 |     335009 |      86587 |      75884 |      58494 |      85747 |      75324 |      52716 |      47220 |     129089 |     120665 |     112021 |       8721 |      39198 |      77634 |      38292
    miss rate                        |     69.21% |     89.99% |     12.47% |      8.99% |     10.62% |     14.06% |      4.97% |      6.77% |      5.30% |     10.42% |      6.00% |      9.33% |     96.89% |      7.11% |     11.44% |      6.58%
    mpki                             |      17.12 |     109.58 |       0.49 |       0.50 |       0.43 |       0.41 |       0.30 |       0.37 |       0.40 |       0.53 |       0.46 |       0.48 |       0.52 |       0.41 |       0.42 |       0.39
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     238609 |     372107 |      88414 |      77545 |      60037 |      88081 |      77886 |      53745 |      48470 |     133444 |     123238 |     118648 |       8917 |      40181 |      79406 |      39221
    num cache misses                 |     162479 |     334407 |      37897 |      38618 |      35429 |      67789 |      48426 |      25414 |      21924 |      80899 |      61281 |      81638 |        979 |      19986 |      56744 |      19331
    miss rate                        |     68.09% |     89.87% |     42.86% |     49.80% |     59.01% |     76.96% |     62.18% |     47.29% |     45.23% |     60.62% |     49.73% |     68.81% |     10.98% |     49.74% |     71.46% |     49.29%
    mpki                             |      16.05 |     109.38 |       0.22 |       0.26 |       0.26 |       0.32 |       0.19 |       0.18 |       0.19 |       0.33 |       0.24 |       0.35 |       0.06 |       0.21 |       0.30 |       0.20
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     666197 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     660907 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      78231 |     204255 |       6277 |       4467 |       2917 |      36573 |       6767 |       2685 |       2449 |      24795 |       4471 |      31392 |        493 |       2600 |      35781 |       2429
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       5094 |         13 |      13261 |      14545 |      15313 |      12213 |       4723 |       4016 |       1969 |      25228 |      21410 |      26062 |         47 |        383 |        568 |        199
