                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  202257208 |  207721085 |  264618837 |  207326517 |  265145868 |  264773990 |  207582216 |  264911711
  Cycles                             |   92517920 |   92517920 |  121955440 |   92517920 |  121955440 |  121955440 |   92517920 |  121955440
  IPC                                |       2.19 |       2.25 |       2.17 |       2.24 |       2.17 |       2.17 |       2.24 |       2.17
  Time (ns)                          |   42053600 |   42053600 |   42053600 |   42053600 |   42053600 |   42053600 |   42053600 |   42053600
  Idle time (ns)                     |       8327 |    1865996 |    2259717 |    1283249 |    2299449 |    2312646 |    1572464 |    2321252
  Idle time (%)                      |       0.0% |       4.4% |       5.4% |       3.1% |       5.5% |       5.5% |       3.7% |       5.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   10767281 |   12487259 |   28743763 |   12374521 |   28894357 |   28787964 |   12447578 |   28827452
  num incorrect                      |     262100 |     244625 |     244627 |     244611 |     244617 |     244628 |     244620 |     244620
  misprediction rate                 |      2.38% |      1.92% |      0.84% |      1.94% |      0.84% |      0.84% |      1.93% |      0.84%
  mpki                               |       1.30 |       1.18 |       0.92 |       1.18 |       0.92 |       0.92 |       1.18 |       0.92
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363362 |   17221964 |   17221968 |   17221975 |   17221965 |   17222067 |   17221971 |   17221965
    num misses                       |        314 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65062147 |   65518916 |   73647183 |   65462599 |   73722455 |   73669660 |   65499106 |   73689004
    num misses                       |      49071 |      44515 |      45060 |      45318 |      44979 |      44604 |      45832 |      44603
    miss rate                        |      0.08% |      0.07% |      0.06% |      0.07% |      0.06% |      0.06% |      0.07% |      0.06%
    mpki                             |       0.24 |       0.21 |       0.17 |       0.22 |       0.17 |       0.17 |       0.22 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      49385 |      44543 |      45088 |      45346 |      45007 |      44632 |      45860 |      44631
    num misses                       |      12405 |      11243 |      11492 |      11368 |      11359 |      11344 |      11444 |      11362
    miss rate                        |     25.12% |     25.24% |     25.49% |     25.07% |     25.24% |     25.42% |     24.95% |     25.46%
    mpki                             |       0.06 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.06 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363362 |   17221964 |   17221968 |   17221975 |   17221965 |   17222067 |   17221971 |   17221965
    num cache misses                 |      15229 |       5358 |       2463 |       5353 |       2127 |       2345 |       5332 |       2688
    miss rate                        |      0.09% |      0.03% |      0.01% |      0.03% |      0.01% |      0.01% |      0.03% |      0.02%
    mpki                             |       0.08 |       0.03 |       0.01 |       0.03 |       0.01 |       0.01 |       0.03 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65062147 |   65518916 |   73647183 |   65462599 |   73722455 |   73669660 |   65499106 |   73689004
    num cache misses                 |    6647844 |    6622180 |    6132895 |    6621871 |    6132897 |    6133093 |    6622624 |    6133063
    miss rate                        |     10.22% |     10.11% |      8.33% |     10.12% |      8.32% |      8.33% |     10.11% |      8.32%
    mpki                             |      32.87 |      31.88 |      23.18 |      31.94 |      23.13 |      23.16 |      31.90 |      23.15
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6759220 |    6722249 |    6229258 |    6722246 |    6229555 |    6229075 |    6722543 |    6229497
    num cache misses                 |     811692 |     792889 |     603371 |     792573 |     606138 |     610292 |     791527 |     611135
    miss rate                        |     12.01% |     11.79% |      9.69% |     11.79% |      9.73% |      9.80% |     11.77% |      9.81%
    mpki                             |       4.01 |       3.82 |       2.28 |       3.82 |       2.29 |       2.30 |       3.81 |       2.31
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     975395 |     948346 |     755004 |     945850 |     762382 |     758559 |     935867 |     751281
    num cache misses                 |     426432 |     405940 |     397898 |     409300 |     400786 |     395261 |     400648 |     381208
    miss rate                        |     43.72% |     42.81% |     52.70% |     43.27% |     52.57% |     52.11% |     42.81% |     50.74%
    mpki                             |       2.11 |       1.95 |       1.50 |       1.97 |       1.51 |       1.49 |       1.93 |       1.44
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5807409 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    8680.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    8618.96 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     17.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     243919 |     228520 |     217951 |     228291 |     223631 |     215743 |     217945 |     207244
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
