                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  858695148 |  870630678 |  889167695 |  863970048 |  324869635 |  273293253 |  321844075 |  314918598
  Cycles                             |  711265600 |  711265600 |  711265600 |  711265600 |  533449200 |  533449200 |  533449200 |  533449200
  IPC                                |       1.21 |       1.22 |       1.25 |       1.21 |       0.61 |       0.51 |       0.60 |       0.59
  Time (ns)                          |  177816400 |  177816400 |  177816400 |  177816400 |  177816400 |  177816400 |  177816400 |  177816400
  Idle time (ns)                     |    1609956 |    1338728 |    1214580 |     874598 |     782552 |     420864 |     265767 |     267914
  Idle time (%)                      |       0.9% |       0.8% |       0.7% |       0.5% |       0.4% |       0.2% |       0.1% |       0.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |  243225764 |  247040403 |  254156073 |  245484226 |   65658216 |   47441453 |   64054851 |   61718221
  num incorrect                      |     172595 |     180094 |     187443 |     193545 |     195074 |     194410 |     190141 |     180501
  misprediction rate                 |      0.07% |      0.07% |      0.07% |      0.08% |      0.30% |      0.41% |      0.30% |      0.29%
  mpki                               |       0.20 |       0.21 |       0.21 |       0.22 |       0.60 |       0.71 |       0.59 |       0.57
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10224209 |   10257167 |   10008133 |   10156005 |   10288147 |   10715340 |   10576053 |   10745245
    num misses                       |        227 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  197767692 |  199861973 |  201692541 |  197811331 |  108077441 |  100784838 |  108310012 |  107149530
    num misses                       |      97617 |      99319 |      96156 |      97183 |      96917 |      99241 |      97314 |      96650
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.09% |      0.10% |      0.09% |      0.09%
    mpki                             |       0.11 |       0.11 |       0.11 |       0.11 |       0.30 |       0.36 |       0.30 |       0.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      97844 |      99346 |      96183 |      97210 |      96944 |      99268 |      97341 |      96677
    num misses                       |       3179 |       3844 |       2535 |       3324 |       2769 |       4068 |       3978 |       2178
    miss rate                        |      3.25% |      3.87% |      2.64% |      3.42% |      2.86% |      4.10% |      4.09% |      2.25%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10224209 |   10257167 |   10008133 |   10156005 |   10288147 |   10715340 |   10576053 |   10745245
    num cache misses                 |      27327 |      11167 |      11013 |      10512 |      13094 |      13364 |      13277 |      13086
    miss rate                        |      0.27% |      0.11% |      0.11% |      0.10% |      0.13% |      0.12% |      0.13% |      0.12%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.04 |       0.05 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  197767692 |  199861973 |  201692541 |  197811331 |  108077441 |  100784838 |  108310012 |  107149530
    num cache misses                 |   25769812 |   26015680 |   25361021 |   25401714 |   25442766 |   26091232 |   25718868 |   25685479
    miss rate                        |     13.03% |     13.02% |     12.57% |     12.84% |     23.54% |     25.89% |     23.75% |     23.97%
    mpki                             |      30.01 |      29.88 |      28.52 |      29.40 |      78.32 |      95.47 |      79.91 |      81.56
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   25955910 |   26187767 |   25531116 |   25572128 |   25608132 |   26258935 |   25885783 |   25854377
    num cache misses                 |    5890660 |    5893335 |    5638879 |    5790997 |    5924183 |    6046506 |    5982570 |    5972378
    miss rate                        |     22.69% |     22.50% |     22.09% |     22.65% |     23.13% |     23.03% |     23.11% |     23.10%
    mpki                             |       6.86 |       6.77 |       6.34 |       6.70 |      18.24 |      22.12 |      18.59 |      18.96
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6096483 |    6078238 |    5824768 |    5980259 |    6089266 |    6214635 |    6148762 |    6139465
    num cache misses                 |    5293523 |    5313086 |    5161693 |    5200615 |    5176041 |    5298758 |    5237327 |    5235675
    miss rate                        |     86.83% |     87.41% |     88.62% |     86.96% |     85.00% |     85.26% |     85.18% |     85.28%
    mpki                             |       6.16 |       6.10 |       5.81 |       6.02 |      15.93 |      19.39 |      16.27 |      16.63
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   43798072 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     131.12 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      69.87 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     30.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    5239631 |    5255565 |    5104376 |    5149327 |    5117059 |    5239858 |    5174687 |    5173923
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
