                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  309928778 |  321007821 |  318300436 |  322075147 |  263066867 |  263566423 |  255568929 |  256192244
  Cycles                             |  642474800 |  642474800 |  642474800 |  642474800 |  481856100 |  481856100 |  481856100 |  481856100
  IPC                                |       0.48 |       0.50 |       0.50 |       0.50 |       0.55 |       0.55 |       0.53 |       0.53
  Time (ns)                          |  160618700 |  160618700 |  160618700 |  160618700 |  160618700 |  160618700 |  160618700 |  160618700
  Idle time (ns)                     |   41093399 |   41347841 |   43091616 |   42520703 |     533606 |     567235 |     614801 |     578800
  Idle time (%)                      |      25.6% |      25.7% |      26.8% |      26.5% |       0.3% |       0.4% |       0.4% |       0.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   36569388 |   41051308 |   40195218 |   41455588 |   21795020 |   21964759 |   19300219 |   19507672
  num incorrect                      |      12532 |       5881 |       5958 |       5921 |       5759 |       5725 |       5751 |       5750
  misprediction rate                 |      0.03% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03%
  mpki                               |       0.04 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25848153 |   25463767 |   25437876 |   25437135 |   25434112 |   25432810 |   25432191 |   25432389
    num misses                       |        180 |         28 |         28 |         28 |         27 |         28 |         27 |         29
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  143166651 |  144009683 |  143496960 |  144123151 |  134276343 |  134356560 |  133021369 |  133125877
    num misses                       |      76260 |      72889 |      72497 |      72579 |      72702 |      72586 |      72590 |      72430
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.25 |       0.23 |       0.23 |       0.23 |       0.28 |       0.28 |       0.28 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76440 |      72917 |      72525 |      72607 |      72729 |      72614 |      72617 |      72459
    num misses                       |      49770 |      48024 |      48078 |      47936 |      48132 |      47875 |      47855 |      47771
    miss rate                        |     65.11% |     65.86% |     66.29% |     66.02% |     66.18% |     65.93% |     65.90% |     65.93%
    mpki                             |       0.16 |       0.15 |       0.15 |       0.15 |       0.18 |       0.18 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25848153 |   25463767 |   25437876 |   25437135 |   25434112 |   25432810 |   25432191 |   25432389
    num cache misses                 |      29240 |      16754 |      16390 |      16704 |      27453 |      27365 |      27333 |      27172
    miss rate                        |      0.11% |      0.07% |      0.06% |      0.07% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.09 |       0.05 |       0.05 |       0.05 |       0.10 |       0.10 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  143166651 |  144009683 |  143496960 |  144123151 |  134276343 |  134356560 |  133021369 |  133125877
    num cache misses                 |    5343727 |    5286100 |    5267712 |    5270107 |    5279141 |    5277323 |    5277989 |    5277335
    miss rate                        |      3.73% |      3.67% |      3.67% |      3.66% |      3.93% |      3.93% |      3.97% |      3.96%
    mpki                             |      17.24 |      16.47 |      16.55 |      16.36 |      20.07 |      20.02 |      20.65 |      20.60
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5820275 |    5721967 |    5701847 |    5707733 |    5707684 |    5706319 |    5710869 |    5713046
    num cache misses                 |    3787797 |    3741682 |    3719358 |    3745843 |    3975987 |    3975489 |    3975882 |    3972671
    miss rate                        |     65.08% |     65.39% |     65.23% |     65.63% |     69.66% |     69.67% |     69.62% |     69.54%
    mpki                             |      12.22 |      11.66 |      11.69 |      11.63 |      15.11 |      15.08 |      15.56 |      15.51
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4239633 |    4161472 |    4137736 |    4167412 |    4377624 |    4377698 |    4382001 |    4381758
    num cache misses                 |    3248867 |    3272761 |    3218433 |    3212377 |    3383165 |    3371278 |    3372210 |    3377111
    miss rate                        |     76.63% |     78.64% |     77.78% |     77.08% |     77.28% |     77.01% |     76.96% |     77.07%
    mpki                             |      10.48 |      10.20 |      10.11 |       9.97 |      12.86 |      12.79 |      13.19 |      13.18
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   35832571 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    4182.64 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    4121.39 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    2475388 |    2512335 |    2476493 |    2476252 |    2647334 |    2635898 |    2634980 |    2640562
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
