                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  248127943 |  248061302 |  249470842 |  250855612 |  249600890 |  249723672 |  250040402 |  246161839
  Cycles                             |  253305720 |  253305720 |  253305720 |  253305720 |  253305720 |  253305720 |  253305720 |  253305720
  IPC                                |       0.98 |       0.98 |       0.98 |       0.99 |       0.99 |       0.99 |       0.99 |       0.97
  Time (ns)                          |   87346800 |   87346800 |   87346800 |   87346800 |   87346800 |   87346800 |   87346800 |   87346800
  Idle time (ns)                     |       1362 |     366306 |     368389 |     655635 |     360483 |     361005 |     648138 |     363112
  Idle time (%)                      |       0.0% |       0.4% |       0.4% |       0.8% |       0.4% |       0.4% |       0.7% |       0.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15314490 |   15963958 |   16397874 |   16795364 |   16444408 |   16481909 |   16573090 |   15464766
  num incorrect                      |      41985 |      25305 |      24648 |      24636 |      24215 |      24149 |      24206 |      24300
  misprediction rate                 |      0.27% |      0.16% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.16%
  mpki                               |       0.17 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25596818 |   25209678 |   25200203 |   25199402 |   25196533 |   25195473 |   25195039 |   25195139
    num misses                       |        275 |         30 |         29 |         28 |         29 |         28 |         29 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132590411 |  131454012 |  131585720 |  131780157 |  131588424 |  131603257 |  131646636 |  131092795
    num misses                       |      75880 |      72948 |      72627 |      72644 |      72694 |      72653 |      72844 |      74062
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.31 |       0.29 |       0.29 |       0.29 |       0.29 |       0.29 |       0.29 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76155 |      72978 |      72656 |      72672 |      72723 |      72681 |      72873 |      74092
    num misses                       |      49781 |      48102 |      48107 |      47925 |      48176 |      47858 |      47920 |      47738
    miss rate                        |     65.37% |     65.91% |     66.21% |     65.95% |     66.25% |     65.85% |     65.76% |     64.43%
    mpki                             |       0.20 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25596818 |   25209678 |   25200203 |   25199402 |   25196533 |   25195473 |   25195039 |   25195139
    num cache misses                 |      15864 |       6633 |       6610 |       6566 |       6571 |       6619 |       6454 |       6647
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.06 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132590411 |  131454012 |  131585720 |  131780157 |  131588424 |  131603257 |  131646636 |  131092795
    num cache misses                 |    4115579 |    4063924 |    4045065 |    4045206 |    4044875 |    4044762 |    4044505 |    4043387
    miss rate                        |      3.10% |      3.09% |      3.07% |      3.07% |      3.07% |      3.07% |      3.07% |      3.08%
    mpki                             |      16.59 |      16.38 |      16.21 |      16.13 |      16.21 |      16.20 |      16.18 |      16.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4515362 |    4432269 |    4409910 |    4410243 |    4413514 |    4409697 |    4409291 |    4407921
    num cache misses                 |    2644873 |    2610884 |    2594905 |    2596236 |    2595891 |    2595180 |    2595391 |    2587815
    miss rate                        |     58.57% |     58.91% |     58.84% |     58.87% |     58.82% |     58.85% |     58.86% |     58.71%
    mpki                             |      10.66 |      10.53 |      10.40 |      10.35 |      10.40 |      10.39 |      10.38 |      10.51
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3030765 |    2973360 |    2953728 |    2955291 |    2958661 |    2954079 |    2954317 |    2945821
    num cache misses                 |    2079998 |    2022389 |    2006527 |    2035749 |    2097455 |    2003619 |    1999629 |    2015781
    miss rate                        |     68.63% |     68.02% |     67.93% |     68.88% |     70.89% |     67.83% |     67.68% |     68.43%
    mpki                             |       8.38 |       8.15 |       8.04 |       8.12 |       8.40 |       8.02 |       8.00 |       8.19
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11778015 |          0 |          0 |          0 |   11778008 |          0 |          0 |          0
  average dram access latency (ns)   |    3234.78 |        inf |        inf |        inf |    3277.67 |        inf |        inf |        inf
  average dram queueing delay        |    3173.53 |       0.00 |       0.00 |       0.00 |    3216.42 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1451767 |    1454602 |    1450994 |    1451590 |    1450723 |    1453490 |    1450297 |    1451947
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      35881 |       7232 |       6807 |      28497 |      76977 |       4679 |       4450 |      15976
