                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   72595784 |   73161370 |   73229271 |   73214374 |   69305743 |   69172271 |   69334231 |   69079969 |   76014219 |   76121514 |   76147189 |   76141806
  Cycles                             |   96330000 |   96330000 |   96330000 |   96330000 |   24082500 |   24082500 |   24082500 |   24082500 |   96330000 |   96330000 |   96330000 |   96330000
  IPC                                |       0.75 |       0.76 |       0.76 |       0.76 |       2.88 |       2.87 |       2.88 |       2.87 |       0.79 |       0.79 |       0.79 |       0.79
  Time (ns)                          |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500 |   24082500
  Idle time (ns)                     |        363 |     468815 |     469592 |     470133 |     470529 |     470925 |     471321 |     471823 |     472284 |     472680 |     473076 |     473472
  Idle time (%)                      |       0.0% |       1.9% |       1.9% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4071934 |    4420996 |    4443469 |    4438663 |    6462209 |    6417715 |    6471710 |    6386936 |    8698201 |    8734157 |    8742726 |    8740936
  num incorrect                      |      36721 |      28712 |      28729 |      28719 |      23978 |      23978 |      23973 |      23975 |      23976 |      23975 |      23970 |      23963
  misprediction rate                 |      0.89% |      0.65% |      0.64% |      0.64% |      0.37% |      0.37% |      0.37% |      0.37% |      0.27% |      0.27% |      0.27% |      0.27%
  mpki                               |       0.51 |       0.39 |       0.39 |       0.39 |       0.35 |       0.35 |       0.35 |       0.35 |       0.32 |       0.31 |       0.31 |       0.31
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6716543 |    6598995 |    6599110 |    6598995 |    5499561 |    5499561 |    5499561 |    5499561 |    5499712 |    5499565 |    5499561 |    5499564
    num misses                       |        287 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23558669 |   23406166 |   23417733 |   23414990 |   20894797 |   20872556 |   20899545 |   20857198 |   22013197 |   22030777 |   22035051 |   22034154
