                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   32096152 |   31449872 |   32574325 |   32379111 |   31487366 |   30018409 |          0 |          0 |   32208113 |   31751427 |   32279697 |   32153664 |   31021853 |   31371022 |          0 |          0
  Cycles                             |   30941260 |   30941260 |   30941260 |   30941260 |   23472680 |   23472680 |   23472680 |   23472680 |   30941260 |   30941260 |   30941260 |   30941260 |   23472680 |   23472680 |   23472680 |   23472680
  IPC                                |       1.04 |       1.02 |       1.05 |       1.05 |       1.34 |       1.28 |       0.00 |       0.00 |       1.04 |       1.03 |       1.04 |       1.04 |       1.32 |       1.34 |       0.00 |       0.00
  Time (ns)                          |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400 |   10669400
  Idle time (ns)                     |     336875 |     642975 |     533660 |     422361 |     423847 |     425333 |   10669400 |   10669400 |     698037 |     588837 |     477503 |     423088 |     424574 |     427060 |   10669400 |   10669400
  Idle time (%)                      |       3.2% |       6.0% |       5.0% |       4.0% |       4.0% |       4.0% |     100.0% |     100.0% |       6.5% |       5.5% |       4.5% |       4.0% |       4.0% |       4.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5518923 |    5446077 |    5925944 |    5830912 |    5505567 |    5007129 |          0 |          0 |    5798714 |    5592578 |    5786043 |    5711677 |    5343475 |    5543376 |          0 |          0
  num incorrect                      |     172797 |     161098 |     166352 |     170321 |     168642 |     170755 |          0 |          0 |     159614 |     161677 |     166818 |     170842 |     169588 |     160512 |          0 |          0
  misprediction rate                 |      3.04% |      2.87% |      2.73% |      2.84% |      2.97% |      3.30% |      0.00% |      0.00% |      2.68% |      2.81% |      2.80% |      2.90% |      3.08% |      2.81% |      0.00% |      0.00%
  mpki                               |       5.38 |       5.12 |       5.11 |       5.26 |       5.36 |       5.69 |       0.00 |       0.00 |       4.96 |       5.09 |       5.17 |       5.31 |       5.47 |       5.12 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1144225 |    1015896 |     957982 |     982412 |    1055194 |    1100683 |          0 |          0 |     952570 |     995262 |     994484 |    1010476 |    1062088 |    1030079 |          0 |          0
    num misses                       |        431 |         29 |         29 |         29 |         29 |         29 |          0 |          0 |         29 |         29 |         29 |         29 |         29 |         29 |          0 |          0
    miss rate                        |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11406594 |   11044551 |   10839142 |   10875013 |   10904536 |   10845260 |          0 |          0 |   10868137 |   10949125 |   10912203 |   10952865 |   10886910 |   10723433 |          0 |          0
    num misses                       |       4463 |        270 |       1941 |        286 |        258 |        294 |          0 |          0 |       1523 |        290 |        253 |        248 |        262 |        325 |          0 |          0
    miss rate                        |      0.04% |      0.00% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.14 |       0.01 |       0.06 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       4894 |        299 |       1970 |        315 |        287 |        323 |          0 |          0 |       1552 |        319 |        282 |        277 |        291 |        354 |          0 |          0
    num misses                       |        645 |        187 |        188 |        185 |        181 |        185 |          0 |          0 |        183 |        191 |        184 |        184 |        183 |        178 |          0 |          0
    miss rate                        |     13.18% |     62.54% |      9.54% |     58.73% |     63.07% |     57.28% |      0.00% |      0.00% |     11.79% |     59.87% |     65.25% |     66.43% |     62.89% |     50.28% |      0.00% |      0.00%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1144225 |    1015896 |     957982 |     982412 |    1055194 |    1100683 |          0 |          0 |     952570 |     995262 |     994484 |    1010476 |    1062088 |    1030079 |          0 |          0
    num cache misses                 |      11853 |        310 |        309 |        309 |        311 |        318 |          0 |          0 |        312 |        308 |        315 |        311 |        317 |        323 |          0 |          0
    miss rate                        |      1.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |       inf% |       inf% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |       inf% |       inf%
    mpki                             |       0.37 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |        inf |        inf |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11406594 |   11044551 |   10839142 |   10875013 |   10904536 |   10845260 |          0 |          0 |   10868137 |   10949125 |   10912203 |   10952865 |   10886910 |   10723433 |          0 |          0
    num cache misses                 |     650159 |     642422 |     607658 |     611289 |     627415 |     638284 |          0 |          0 |     618662 |     629905 |     618179 |     619787 |     629201 |     607497 |          0 |          0
    miss rate                        |      5.70% |      5.82% |      5.61% |      5.62% |      5.75% |      5.89% |       inf% |       inf% |      5.69% |      5.75% |      5.67% |      5.66% |      5.78% |      5.67% |       inf% |       inf%
    mpki                             |      20.26 |      20.43 |      18.65 |      18.88 |      19.93 |      21.26 |        inf |        inf |      19.21 |      19.84 |      19.15 |      19.28 |      20.28 |      19.36 |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     671713 |     652273 |     616360 |     620074 |     635807 |     646675 |          0 |          0 |     627457 |     638647 |     626999 |     628594 |     637602 |     615064 |          0 |          0
    num cache misses                 |      90507 |      79956 |      81553 |      81681 |      81613 |      81560 |          0 |          0 |      81625 |      81562 |      82048 |      82150 |      81682 |      80477 |          0 |          0
    miss rate                        |     13.47% |     12.26% |     13.23% |     13.17% |     12.84% |     12.61% |       inf% |       inf% |     13.01% |     12.77% |     13.09% |     13.07% |     12.81% |     13.08% |       inf% |       inf%
    mpki                             |       2.82 |       2.54 |       2.50 |       2.52 |       2.59 |       2.72 |        inf |        inf |       2.53 |       2.57 |       2.54 |       2.55 |       2.63 |       2.57 |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     100719 |      89510 |      89953 |      90152 |      89702 |      89646 |          0 |          0 |      90122 |      90008 |      90565 |      90654 |      89776 |      88134 |          0 |          0
    num cache misses                 |      25349 |      16377 |      16483 |      15546 |      13490 |      13255 |          0 |          0 |      16057 |      17122 |      16602 |      17624 |      13870 |      15158 |          0 |          0
