                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  216276879 |  219832000 |  218846996 |  217830057 |  172566277 |  181488660 |  175924594 |  175313903 |  225506922 |  222651771 |  220552076 |  222192239
  Cycles                             |  233331680 |  233331680 |  233331680 |  233331680 |  177010240 |  177010240 |  177010240 |  177010240 |  233331680 |  233331680 |  233331680 |  233331680
  IPC                                |       0.93 |       0.94 |       0.94 |       0.93 |       0.97 |       1.03 |       0.99 |       0.99 |       0.97 |       0.95 |       0.95 |       0.95
  Time (ns)                          |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200 |   80459200
  Idle time (ns)                     |    1954536 |    2103275 |    2024187 |    2062233 |     430275 |     424988 |     425732 |     425445 |   19242006 |   18339745 |   18926665 |   17959691
  Idle time (%)                      |       2.4% |       2.6% |       2.5% |       2.6% |       0.5% |       0.5% |       0.5% |       0.5% |      23.9% |      22.8% |      23.5% |      22.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   23201546 |   24431754 |   24152741 |   23862283 |   11651760 |   14580421 |   12998423 |   12824195 |   30174860 |   29463402 |   28886187 |   29354694
  num incorrect                      |      36181 |      19437 |      19246 |      19466 |      17989 |      17910 |      17681 |      17599 |      17236 |      16858 |      16200 |      16310
  misprediction rate                 |      0.16% |      0.08% |      0.08% |      0.08% |      0.15% |      0.12% |      0.14% |      0.14% |      0.06% |      0.06% |      0.06% |      0.06%
  mpki                               |       0.17 |       0.09 |       0.09 |       0.09 |       0.10 |       0.10 |       0.10 |       0.10 |       0.08 |       0.08 |       0.07 |       0.07
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17786406 |   17625439 |   17624031 |   17624213 |   17307411 |   17118799 |   17115154 |   17115414 |   15734558 |   15683375 |   15677636 |   15677100
    num misses                       |        280 |         35 |         35 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         28 |         36
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
