                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1686203382 |  1689580969 |  1687397330 |  1686976402 |  1687858591 |  1687593934 |  1700896033 |  1700714992 |  1700249092 |  1701192592 |  1690651964 |  1695514119
  Cycles                             |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860 |   574731860
  IPC                                |        2.93 |        2.94 |        2.94 |        2.94 |        2.94 |        2.94 |        2.96 |        2.96 |        2.96 |        2.96 |        2.94 |        2.95
  Time (ns)                          |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400 |   198183400
  Idle time (ns)                     |         238 |      255446 |      256952 |      258310 |      259630 |      260938 |      262249 |      263567 |      264881 |      266199 |      267514 |      268822
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     9136283 |    10861631 |    10133716 |     9993511 |    10287905 |    10199483 |    18287530 |    18226953 |    18071334 |    18386248 |   285473219 |   287093932
  num incorrect                      |       41535 |       32043 |       32047 |       32010 |       31848 |       31833 |       27783 |       27830 |       27396 |       27818 |       18477 |       18478
  misprediction rate                 |       0.45% |       0.29% |       0.32% |       0.32% |       0.31% |       0.31% |       0.15% |       0.15% |       0.15% |       0.15% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158347782 |   157995259 |   157995215 |   157995217 |   157995215 |   157995215 |   157003193 |   157003193 |   157003196 |   157003193 |    79675971 |    79675972
    num misses                       |         262 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   774788364 |   774255071 |   773891153 |   773820874 |   773967617 |   773923887 |   772703272 |   772673419 |   772597027 |   772752877 |   530005775 |   530816139
    num misses                       |      935729 |      957612 |      958826 |      969352 |      926317 |      936875 |      937246 |      894225 |      935140 |      922196 |      462117 |      470472
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.13% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.09% |       0.09%
    mpki                             |        0.55 |        0.57 |        0.57 |        0.57 |        0.55 |        0.56 |        0.55 |        0.53 |        0.55 |        0.54 |        0.27 |        0.28
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      935991 |      957650 |      958864 |      969390 |      926355 |      936913 |      937284 |      894263 |      935178 |      922234 |      462155 |      470510
    num misses                       |       33233 |       21417 |       34327 |       29544 |       23911 |       18200 |       20289 |       19218 |       25603 |       22288 |       16550 |       14236
    miss rate                        |       3.55% |       2.24% |       3.58% |       3.05% |       2.58% |       1.94% |       2.16% |       2.15% |       2.74% |       2.42% |       3.58% |       3.03%
    mpki                             |        0.02 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   158347782 |   157995259 |   157995215 |   157995217 |   157995215 |   157995215 |   157003193 |   157003193 |   157003196 |   157003193 |    79675971 |    79675972
    num cache misses                 |      230546 |      186051 |      186072 |      186050 |      185966 |      186052 |      185963 |      186055 |      186168 |      186013 |      184759 |      184761
    miss rate                        |       0.15% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.23% |       0.23%
    mpki                             |        0.14 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   774788364 |   774255071 |   773891153 |   773820874 |   773967617 |   773923887 |   772703272 |   772673419 |   772597027 |   772752877 |   530005775 |   530816139
    num cache misses                 |     5502754 |     5331808 |     5342417 |     5393604 |     5347120 |     5371261 |     4996370 |     4983447 |     4961008 |     5037048 |     2975155 |     2924186
    miss rate                        |       0.71% |       0.69% |       0.69% |       0.70% |       0.69% |       0.69% |       0.65% |       0.64% |       0.64% |       0.65% |       0.56% |       0.55%
    mpki                             |        3.26 |        3.16 |        3.17 |        3.20 |        3.17 |        3.18 |        2.94 |        2.93 |        2.92 |        2.96 |        1.76 |        1.72
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5964937 |     5795714 |     5794484 |     5845455 |     5798634 |     5823537 |     5448281 |     5364252 |     5283179 |     5556897 |     3286973 |     3235990
    num cache misses                 |      965149 |     1042218 |     1072159 |     1073341 |     1073658 |     1070716 |      947777 |      837180 |      836990 |      820507 |      706469 |      581546
    miss rate                        |      16.18% |      17.98% |      18.50% |      18.36% |      18.52% |      18.39% |      17.40% |      15.61% |      15.84% |      14.77% |      21.49% |      17.97%
    mpki                             |        0.57 |        0.62 |        0.64 |        0.64 |        0.64 |        0.63 |        0.56 |        0.49 |        0.49 |        0.48 |        0.42 |        0.34
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1403026 |     1576104 |     1581046 |     1581632 |     1584510 |     1581240 |     1456617 |     1274420 |     1283019 |     1463164 |     1079234 |      941925
    num cache misses                 |       19294 |        3363 |        3302 |        3328 |        3311 |        3325 |        3302 |        3336 |        3363 |        3361 |        3440 |        3381
    miss rate                        |       1.38% |       0.21% |       0.21% |       0.21% |       0.21% |       0.21% |       0.23% |       0.26% |       0.26% |       0.23% |       0.32% |       0.36%
    mpki                             |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |       55514 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |     3394.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |     3332.94 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |        6746 |         223 |         216 |         218 |         214 |         214 |         214 |         221 |         214 |         215 |         227 |          79
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
