                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  162230027 |  167721228 |  167691994 |  167115886 |  125799589 |  125805565 |  124967398 |  126707685 |  167584146 |  166185467 |  163870621 |  163704105 |  124855196 |  125762399 |  124004136 |  123785832
  Cycles                             |  168663130 |  168663130 |  168663130 |  168663130 |  127951340 |  127951340 |  127951340 |  127951340 |  168663130 |  168663130 |  168663130 |  168663130 |  127951340 |  127951340 |  127951340 |  127951340
  IPC                                |       0.96 |       0.99 |       0.99 |       0.99 |       0.98 |       0.98 |       0.98 |       0.99 |       0.99 |       0.99 |       0.97 |       0.97 |       0.98 |       0.98 |       0.97 |       0.97
  Time (ns)                          |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700 |   58159700
  Idle time (ns)                     |     789087 |     741007 |     766293 |     737565 |     423494 |     589298 |     459559 |     422865 |     988493 |     766443 |     762246 |     771877 |     419207 |     590006 |     422121 |     423578
  Idle time (%)                      |       1.4% |       1.3% |       1.3% |       1.3% |       0.7% |       1.0% |       0.8% |       0.7% |       1.7% |       1.3% |       1.3% |       1.3% |       0.7% |       1.0% |       0.7% |       0.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   18142564 |   20450493 |   20449897 |   20288872 |    8501807 |    8511857 |    8272506 |    8769977 |   20379351 |   20013497 |   19361018 |   19314386 |    8239261 |    8497589 |    7997964 |    7935414
  num incorrect                      |      32093 |      14832 |      14577 |      14539 |      14057 |      13912 |      14028 |      14019 |      15645 |      14768 |      14691 |      14439 |      14248 |      14365 |      13925 |      13897
  misprediction rate                 |      0.18% |      0.07% |      0.07% |      0.07% |      0.17% |      0.16% |      0.17% |      0.16% |      0.08% |      0.07% |      0.08% |      0.07% |      0.17% |      0.17% |      0.17% |      0.17%
  mpki                               |       0.20 |       0.09 |       0.09 |       0.09 |       0.11 |       0.11 |       0.11 |       0.11 |       0.09 |       0.09 |       0.09 |       0.09 |       0.11 |       0.11 |       0.11 |       0.11
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13036341 |   12620629 |   12617515 |   12615591 |   12607397 |   12603312 |   12602849 |   12603059 |   12630147 |   12619441 |   12615240 |   12615020 |   12602868 |   12600625 |   12602143 |   12602370
    num misses                       |        267 |         35 |         35 |         35 |         28 |         35 |         28 |         28 |         35 |         35 |         35 |         28 |         35 |         35 |         28 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   72509334 |   71984938 |   71969675 |   71881629 |   65948986 |   65937464 |   65816979 |   66064956 |   72038484 |   71762438 |   71418851 |   71393680 |   65802924 |   65936221 |   65677514 |   65646839
    num misses                       |      40401 |      37206 |      36281 |      36221 |      36408 |      37116 |      36307 |      36228 |      36640 |      36326 |      36310 |      36233 |      36288 |      36306 |      36273 |      36122
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.25 |       0.22 |       0.22 |       0.22 |       0.29 |       0.30 |       0.29 |       0.29 |       0.22 |       0.22 |       0.22 |       0.22 |       0.29 |       0.29 |       0.29 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      40668 |      37241 |      36316 |      36256 |      36436 |      37151 |      36335 |      36256 |      36675 |      36361 |      36345 |      36261 |      36323 |      36341 |      36301 |      36153
    num misses                       |      21296 |      19558 |      19546 |      19581 |      19431 |      19507 |      19515 |      19472 |      19796 |      19410 |      19508 |      19543 |      19515 |      19621 |      19392 |      19375
    miss rate                        |     52.37% |     52.52% |     53.82% |     54.01% |     53.33% |     52.51% |     53.71% |     53.71% |     53.98% |     53.38% |     53.67% |     53.90% |     53.73% |     53.99% |     53.42% |     53.59%
    mpki                             |       0.13 |       0.12 |       0.12 |       0.12 |       0.15 |       0.16 |       0.16 |       0.15 |       0.12 |       0.12 |       0.12 |       0.12 |       0.16 |       0.16 |       0.16 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13036341 |   12620629 |   12617515 |   12615591 |   12607397 |   12603312 |   12602849 |   12603059 |   12630147 |   12619441 |   12615240 |   12615020 |   12602868 |   12600625 |   12602143 |   12602370
