57855251,4901600,4200668,4447300,4199448,4198524,4092256,5168848,4198976,0
56881051,4898896,4205696,4446840,4201212,4198812,4091900,5179524,0,4198976
59012159,6571680,5153808,5402120,4985528,4984664,4878268,0,5179524,5168848
61991077,4797296,4093196,4322556,4092756,4091384,0,4878268,4091900,4092256
59627143,4898252,4199796,4447776,4198992,0,4091384,4984664,4198812,4198524
58743755,4899296,4200792,4447496,0,4198992,4092756,4985528,4201212,4199448
64601248,5158528,4448924,0,4447496,4447776,4322556,5402120,4446840,4447300
57510714,4900468,0,4448924,4200792,4199796,4093196,5153808,4205696,4200668
53002892,0,4900468,5158528,4899296,4898252,4797296,6571680,4898896,4901600
0,53002892,57510714,64601248,58743755,59627143,61991077,59012159,56881051,57855251

