9561182,1106253,1325280,952158,654150,650703,970244,694123,646812,947000,0
9801313,996857,1052895,482192,619845,612161,765885,667688,796745,0,947000
11016324,1382672,946220,696635,360030,582294,665295,630790,0,796745,646812
10423343,1289443,1001518,617571,403001,403047,721182,0,630790,667688,694123
9714675,1619844,1277361,673535,673066,674195,0,721182,665295,765885,970244
9887878,880646,960770,401465,356155,0,674195,403047,582294,612161,650703
10052092,1062222,959780,354075,0,356155,673066,403001,360030,619845,654150
10014140,968968,1097130,0,354075,401465,673535,617571,696635,482192,952158
10381938,1510732,0,1097130,959780,960770,1277361,1001518,946220,1052895,1325280
10254227,0,1510732,968968,1062222,880646,1619844,1289443,1382672,996857,1106253
0,10254227,10381938,10014140,10052092,9887878,9714675,10423343,11016324,9801313,9561182

