46548527,5599480,2868060,3613691,1867401,2104166,3546638,4502166,2012380,3319903,4179307,3165453,836589,870082,9930412,0
36576332,2124731,1454331,2119264,736614,829973,1846239,1758316,1149172,1321429,1457025,1323381,546370,9773196,0,9930412
26188772,1466090,1263776,1528839,595632,483088,1389382,1531802,777702,951897,1081333,1064487,7984846,0,9773196,870082
23618409,1308695,1221644,1185466,608331,609218,1270696,1117577,7871475,674198,820138,1050268,0,7984846,546370,836589
30727576,2322721,1697466,8337929,1108773,954139,7353656,2043644,1225043,1520390,1553285,0,1050268,1064487,1323381,3165453
18133532,6007352,2221067,1562235,948164,1028698,1818246,1901635,1264062,5447068,0,1553285,820138,1081333,1457025,4179307
18382260,1512129,1285671,1329962,764677,774950,1627074,7366936,882346,0,5447068,1520390,674198,951897,1321429,3319903
21751322,1541326,1315667,1440443,608392,7298405,1801624,1698736,0,882346,1264062,1225043,7871475,777702,1149172,2012380
29520582,2887053,1993652,7334182,1346316,1471238,2484781,0,1698736,7366936,1901635,2043644,1117577,1531802,1758316,4502166
18400858,2161758,2054216,2046012,6611142,1476134,0,2484781,1801624,1627074,1818246,7353656,1270696,1389382,1846239,3546638
20899876,1328596,7710989,1492700,615858,0,1476134,1471238,7298405,774950,1028698,954139,609218,483088,829973,2104166
19384150,1145607,7237190,1218049,0,615858,6611142,1346316,608392,764677,948164,1108773,608331,595632,736614,1867401
16715850,1959541,1901223,0,1218049,1492700,2046012,7334182,1440443,1329962,1562235,8337929,1185466,1528839,2119264,3613691
20209422,2140373,0,1901223,7237190,7710989,2054216,1993652,1315667,1285671,2221067,1697466,1221644,1263776,1454331,2868060
29301330,0,2140373,1959541,1145607,1328596,2161758,2887053,1541326,1512129,6007352,2322721,1308695,1466090,2124731,5599480
0,29301330,20209422,16715850,19384150,20899876,18400858,29520582,21751322,18382260,18133532,30727576,23618409,26188772,36576332,46548527

