300580007,291747104,98052592,213400576,130281304,74353548,73103028,101782188,72955000,0
445601364,431258268,109508008,312585280,169101900,67949256,54269488,130331688,0,72955000
189092332,172774232,112594064,135467252,108404264,99782048,159518016,0,130331688,101782188
571710471,518968100,135242884,380040540,220465496,66407988,0,159518016,54269488,73103028
283962063,262607960,96122320,196430732,125825928,0,66407988,99782048,67949256,74353548
173453819,154709108,128933636,141445576,0,125825928,220465496,108404264,169101900,130281304
164044792,151620020,185075800,0,141445576,196430732,380040540,135467252,312585280,213400576
251533786,235693872,0,185075800,128933636,96122320,135242884,112594064,109508008,98052592
162390744,0,235693872,151620020,154709108,262607960,518968100,172774232,431258268,291747104
0,162390744,251533786,164044792,173453819,283962063,571710471,189092332,445601364,300580007

