15896602,30609096,13758168,13892300,14025836,13736204,13985720,14006740,13977220,13882000,0
3089007,30965680,14371428,14280016,13702252,13868416,13824936,13627692,13578720,0,13882000
6182682,30588712,13646912,13639192,14076964,13897148,14179344,14221992,0,13578720,13977220
5847830,30780436,13762256,13773664,14087996,13949420,14114724,0,14221992,13627692,14006740
5892670,30773316,13757944,14001720,14037184,14099128,0,14114724,14179344,13824936,13985720
5911110,30716432,14157764,14086216,13928228,0,14099128,13949420,13897148,13868416,13736204
6006806,30731752,13763924,13776364,0,13928228,14037184,14087996,14076964,13702252,14025836
4266538,30783488,14133372,0,13776364,14086216,14001720,13773664,13639192,14280016,13892300
2367865,30712112,0,14133372,13763924,14157764,13757944,13762256,13646912,14371428,13758168
13018414,0,30712112,30783488,30731752,30716432,30773316,30780436,30588712,30965680,30609096
0,13018414,2367865,4266538,6006806,5911110,5892670,5847830,6182682,3089007,15896602

